ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
45,1997,1997-12-14,15,26.318,CIN,,DAL,W 31-24,,,,,,
46,1997,1997-12-21,16,26.325,MIN,,IND,W 39-28,,,,,,
47,1998,1998-09-06,1,27.219,CIN,,TEN,L 14-23,,,,,,
48,1998,1998-09-13,2,27.226,CIN,@,DET,W 34-28,,,,,,
49,1998,1998-09-20,3,27.233,CIN,,GNB,L 6-13,,,,,,
50,1998,1998-10-11,5,27.254,CIN,,PIT,W 25-20,,,,,,
51,1998,1998-10-18,6,27.261,CIN,@,TEN,L 14-44,,,,,,
52,1998,1998-10-25,7,27.268,CIN,@,OAK,L 10-27,,,,,,
53,1998,1998-11-01,8,27.275,CIN,,DEN,L 26-33,,,,,,
54,1998,1998-11-08,9,27.282,CIN,@,JAX,L 11-24,,,,,,
55,1998,1998-11-15,10,27.289,CIN,@,MIN,L 3-24,,,,,,
56,1998,1998-11-29,12,27.303,CIN,,JAX,L 17-34,,,,,,
57,1998,1998-12-06,13,27.310,CIN,,BUF,L 20-33,,,,,,
58,1998,1998-12-13,14,27.317,CIN,@,IND,L 26-39,,,,,,
59,1998,1998-12-20,15,27.324,CIN,@,PIT,W 25-24,,,,,,
60,1998,1998-12-27,16,27.331,CIN,,TAM,L 0-35,,,,,,
61,1999,1999-09-12,1,28.225,CIN,@,TEN,L 35-36,,,,,,
62,1999,1999-09-19,2,28.232,CIN,,SDG,L 7-34,,,,,,
63,1999,1999-09-26,3,28.239,CIN,@,CAR,L 3-27,,,,,,
64,1999,1999-10-03,4,28.246,CIN,,STL,L 10-38,,,,,,
65,1999,1999-10-10,5,28.253,CIN,@,CLE,W 18-17,,,,,,
66,1999,1999-10-17,6,28.260,CIN,,PIT,L 3-17,,0,0,,0,1.0
67,1999,1999-10-24,7,28.267,CIN,@,IND,L 10-31,,,,,,
68,1999,1999-10-31,8,28.274,CIN,,JAX,L 10-41,,0,0,,0,1.0
69,1999,1999-11-07,9,28.281,CIN,@,SEA,L 20-37,,,,,,
70,1999,1999-11-14,10,28.288,CIN,,TEN,L 14-24,,,,,,
71,1999,1999-11-21,11,28.295,CIN,,BAL,L 31-34,,,,,,
72,1999,1999-11-28,12,28.302,CIN,@,PIT,W 27-20,*,,,,,
73,1999,1999-12-05,13,28.309,CIN,,SFO,W 44-30,*,,,,,
74,1999,1999-12-12,14,28.316,CIN,,CLE,W 44-28,*,0,0,,0,1.0
75,1999,1999-12-26,15,28.330,CIN,@,BAL,L 0-22,*,,,,,
76,1999,2000-01-02,16,28.337,CIN,@,JAX,L 7-24,*,0,0,,0,1.0
77,2000,2000-09-03,1,29.217,PIT,,BAL,L 0-16,,,,,,
78,2000,2000-09-17,2,29.231,PIT,@,CLE,L 20-23,*,,,,,
79,2000,2000-09-24,3,29.238,PIT,,TEN,L 20-23,*,,,,,
80,2000,2000-10-01,4,29.245,PIT,@,JAX,W 24-13,,,,,,
81,2000,2000-10-08,5,29.252,PIT,@,NYJ,W 20-3,,,,,,
82,2000,2000-10-15,6,29.259,PIT,,CIN,W 15-0,*,,,,,
83,2000,2000-10-22,7,29.266,PIT,,CLE,W 22-0,,,,,,
84,2000,2000-10-29,8,29.273,PIT,@,BAL,W 9-6,*,,,,,
85,2000,2000-11-05,9,29.280,PIT,@,TEN,L 7-9,,,,,,
86,2000,2000-11-12,10,29.287,PIT,,PHI,L 23-26,,0,0,,0,1.0
87,2000,2000-11-19,11,29.294,PIT,,JAX,L 24-34,*,,,,,
88,2000,2000-11-26,12,29.301,PIT,@,CIN,W 48-28,*,,,,,
89,2000,2000-12-03,13,29.308,PIT,,OAK,W 21-20,*,,,,,
90,2000,2000-12-10,14,29.315,PIT,@,NYG,L 10-30,,,,,,
91,2000,2000-12-16,15,29.321,PIT,,WAS,W 24-3,*,,,,,
92,2000,2000-12-24,16,29.329,PIT,@,SDG,W 34-21,,,,,,
93,2001,2001-09-09,1,30.222,PIT,@,JAX,L 3-21,,,,,,
94,2001,2001-10-07,3,30.250,PIT,,CIN,W 16-7,*,,,,,
95,2001,2001-10-14,4,30.257,PIT,@,KAN,W 20-17,*,,,,,
96,2001,2001-10-21,5,30.264,PIT,@,TAM,W 17-10,*,0,0,,0,3.0
97,2001,2001-10-29,6,30.272,PIT,,TEN,W 34-7,*,,,,,
98,2001,2001-11-04,7,30.278,PIT,,BAL,L 10-13,*,,,,,
99,2001,2001-11-11,8,30.285,PIT,@,CLE,W 15-12,*,,,,,
100,2001,2001-11-18,9,30.292,PIT,,JAX,W 20-7,*,0,0,,0,1.0
101,2001,2001-11-25,10,30.299,PIT,@,TEN,W 34-24,*,,,,,
102,2001,2001-12-02,11,30.306,PIT,,MIN,W 21-16,*,,,,,
103,2001,2001-12-09,12,30.313,PIT,,NYJ,W 18-7,*,,,,,
104,2001,2001-12-16,13,30.320,PIT,@,BAL,W 26-21,*,,,,,
105,2001,2001-12-23,14,30.327,PIT,,DET,W 47-14,*,,,,,
106,2001,2001-12-30,15,30.334,PIT,@,CIN,L 23-26,*,,,,,
107,2001,2002-01-06,16,30.341,PIT,,CLE,W 28-7,*,,,,,
108,2002,2002-09-09,1,31.222,PIT,@,NWE,L 14-30,*,0,0,,0,1.5
109,2002,2002-09-15,2,31.228,PIT,,OAK,L 17-30,*,,,,,
110,2002,2002-09-29,3,31.242,PIT,,CLE,W 16-13,*,0,0,,0,0.5
111,2002,2002-10-06,4,31.249,PIT,@,NOR,L 29-32,*,,,,,
112,2002,2002-10-13,5,31.256,PIT,@,CIN,W 34-7,*,,,,,
113,2002,2002-10-21,6,31.264,PIT,,IND,W 28-10,*,,,,,
114,2002,2002-10-27,7,31.270,PIT,@,BAL,W 31-18,*,,,,,
115,2002,2002-11-03,8,31.277,PIT,@,CLE,W 23-20,*,,,,,
116,2002,2002-11-10,9,31.284,PIT,,ATL,T 34-34,*,,,,,
117,2002,2002-11-17,10,31.291,PIT,@,TEN,L 23-31,*,,,,,
118,2002,2002-11-24,11,31.298,PIT,,CIN,W 29-21,*,,,,,
119,2002,2002-12-01,12,31.305,PIT,@,JAX,W 25-23,*,,,,,
120,2002,2002-12-08,13,31.312,PIT,,HOU,L 6-24,*,,,,,
121,2002,2002-12-15,14,31.319,PIT,,CAR,W 30-14,*,,,,,
122,2002,2002-12-23,15,31.327,PIT,@,TAM,W 17-7,*,0,0,,0,1.0
123,2002,2002-12-29,16,31.333,PIT,,BAL,W 34-31,*,,,,,
124,2003,2003-09-07,1,32.220,PIT,,BAL,W 34-15,*,0,0,,0,1.0
125,2003,2003-09-14,2,32.227,PIT,@,KAN,L 20-41,*,,,,,
126,2003,2003-09-21,3,32.234,PIT,@,CIN,W 17-10,*,0,0,,0,1.0
127,2003,2003-09-28,4,32.241,PIT,,TEN,L 13-30,*,,,,,
128,2003,2003-10-05,5,32.248,PIT,,CLE,L 13-33,*,0,0,,0,1.0
129,2003,2003-10-12,6,32.255,PIT,@,DEN,L 14-17,*,0,0,,0,1.0
130,2003,2003-10-26,7,32.269,PIT,,STL,L 21-33,*,,,,,
131,2003,2003-11-02,8,32.276,PIT,@,SEA,L 16-23,*,,,,,
132,2003,2003-11-09,9,32.283,PIT,,ARI,W 28-15,*,,,,,
133,2003,2003-11-17,10,32.291,PIT,@,SFO,L 14-30,*,,,,,
134,2003,2003-11-23,11,32.297,PIT,@,CLE,W 13-6,*,0,0,,0,1.0
135,2003,2003-11-30,12,32.304,PIT,,CIN,L 20-24,*,,,,,
136,2003,2003-12-07,13,32.311,PIT,,OAK,W 27-7,*,0,0,,0,3.0
137,2003,2003-12-14,14,32.318,PIT,@,NYJ,L 0-6,*,,,,,
138,2003,2003-12-21,15,32.325,PIT,,SDG,W 40-24,*,,,,,
139,2003,2003-12-28,16,32.332,PIT,@,BAL,L 10-13,*,,,,,
140,2004,2004-09-12,1,33.226,PIT,,OAK,W 24-21,*,,,,,
141,2004,2004-09-19,2,33.233,PIT,@,BAL,L 13-30,*,,,,,
142,2004,2004-09-26,3,33.240,PIT,@,MIA,W 13-3,*,,,,,
143,2004,2004-10-03,4,33.247,PIT,,CIN,W 28-17,*,,,,,
144,2004,2004-10-10,5,33.254,PIT,,CLE,W 34-23,*,,,,,
145,2004,2004-10-17,6,33.261,PIT,@,DAL,W 24-20,*,,,,,
146,2004,2004-10-31,7,33.275,PIT,,NWE,W 34-20,*,,,,,
147,2004,2004-11-07,8,33.282,PIT,,PHI,W 27-3,*,,,,,
148,2004,2004-11-14,9,33.289,PIT,@,CLE,W 24-10,*,,,,,
149,2004,2004-11-21,10,33.296,PIT,@,CIN,W 19-14,*,0,0,,0,1.0
150,2004,2004-11-28,11,33.303,PIT,,WAS,W 16-7,*,,,,,
151,2004,2004-12-05,12,33.310,PIT,@,JAX,W 17-16,,,,,,
152,2004,2004-12-12,13,33.317,PIT,,NYJ,W 17-6,*,,,,,
153,2004,2004-12-18,14,33.323,PIT,@,NYG,W 33-30,*,,,,,
154,2004,2004-12-26,15,33.331,PIT,,BAL,W 20-7,*,,,,,
155,2004,2005-01-02,16,33.338,PIT,@,BUF,W 29-24,*,,,,,
156,2005,2005-09-11,1,34.224,PIT,,TEN,W 34-7,*,,,,,
157,2005,2005-09-18,2,34.231,PIT,@,HOU,W 27-7,*,,,,,
158,2005,2005-09-25,3,34.238,PIT,,NWE,L 20-23,*,,,,,
159,2005,2005-10-10,4,34.253,PIT,@,SDG,W 24-22,*,,,,,
160,2005,2005-10-16,5,34.259,PIT,,JAX,L 17-23,*,,,,,
161,2005,2005-10-23,6,34.266,PIT,@,CIN,W 27-13,*,0,0,,0,1.0
162,2005,2005-10-31,7,34.274,PIT,,BAL,W 20-19,*,,,,,
163,2005,2005-11-06,8,34.280,PIT,@,GNB,W 20-10,*,,,,,
164,2005,2005-11-13,9,34.287,PIT,,CLE,W 34-21,*,,,,,
165,2005,2005-11-20,10,34.294,PIT,@,BAL,L 13-16,*,0,0,,0,1.0
166,2005,2005-11-28,11,34.302,PIT,@,IND,L 7-26,*,,,,,
167,2005,2005-12-04,12,34.308,PIT,,CIN,L 31-38,*,,,,,
168,2005,2005-12-11,13,34.315,PIT,,CHI,W 21-9,*,0,0,,0,1.0
169,2005,2005-12-18,14,34.322,PIT,@,MIN,W 18-3,*,0,0,,0,0.5
170,2005,2005-12-24,15,34.328,PIT,@,CLE,W 41-0,*,,,,,
171,2005,2006-01-01,16,34.336,PIT,,DET,W 35-21,*,,,,,
172,2006,2006-09-10,1,35.223,NYJ,@,TEN,W 23-16,*,,,,,
173,2006,2006-09-17,2,35.230,NYJ,,NWE,L 17-24,*,,,,,
174,2006,2006-09-24,3,35.237,NYJ,@,BUF,W 28-20,*,,,,,
175,2006,2006-10-01,4,35.244,NYJ,,IND,L 28-31,*,,,,,
176,2006,2006-10-08,5,35.251,NYJ,@,JAX,L 0-41,*,,,,,
177,2006,2006-10-15,6,35.258,NYJ,,MIA,W 20-17,*,,,,,
178,2006,2006-10-22,7,35.265,NYJ,,DET,W 31-24,*,,,,,
179,2006,2006-10-29,8,35.272,NYJ,@,CLE,L 13-20,*,,,,,
180,2006,2006-11-12,9,35.286,NYJ,@,NWE,W 17-14,*,0,0,,0,1.0
181,2006,2006-11-19,10,35.293,NYJ,,CHI,L 0-10,*,,,,,
182,2006,2006-11-26,11,35.300,NYJ,,HOU,W 26-11,*,,,,,
183,2006,2006-12-03,12,35.307,NYJ,@,GNB,W 38-10,*,,,,,
184,2006,2006-12-10,13,35.314,NYJ,,BUF,L 13-31,*,,,,,
185,2006,2006-12-17,14,35.321,NYJ,@,MIN,W 26-13,*,,,,,
186,2006,2006-12-25,15,35.329,NYJ,@,MIA,W 13-10,*,,,,,
187,2006,2006-12-31,16,35.335,NYJ,,OAK,W 23-3,*,,,,,
188,2007,2007-09-09,1,36.222,PHI,@,GNB,L 13-16,,,,,,
189,2007,2007-09-17,2,36.230,PHI,,WAS,L 12-20,,,,,,
190,2007,2007-09-23,3,36.236,PHI,,DET,W 56-21,,,,,,
191,2007,2007-12-02,12,36.306,PHI,,SEA,L 24-28,*,,,,,
192,2007,2007-12-09,13,36.313,PHI,,NYG,L 13-16,,,,,,
193,2007,2007-12-16,14,36.320,PHI,@,DAL,W 10-6,,,,,,
194,2007,2007-12-23,15,36.327,PHI,@,NOR,W 38-23,,,,,,
195,2007,2007-12-30,16,36.334,PHI,,BUF,W 17-9,,,,,,
