ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2002,2002-10-27,7,24.112,SFO,,ARI,W 38-28,
2,2002,2002-11-03,8,24.119,SFO,@,OAK,W 23-20,
3,2002,2002-11-10,9,24.126,SFO,,KAN,W 17-13,
4,2002,2002-11-17,10,24.133,SFO,@,SDG,L 17-20,
5,2002,2002-11-25,11,24.141,SFO,,PHI,L 17-38,
6,2002,2002-12-01,12,24.147,SFO,,SEA,W 31-24,
7,2002,2002-12-08,13,24.154,SFO,@,DAL,W 31-27,
8,2002,2002-12-15,14,24.161,SFO,,GNB,L 14-20,
9,2002,2002-12-21,15,24.167,SFO,@,ARI,W 17-14,
10,2002,2002-12-30,16,24.176,SFO,@,STL,L 20-31,
11,2003,2003-11-17,10,25.133,SFO,,PIT,W 30-14,
12,2003,2003-11-23,11,25.139,SFO,@,GNB,L 10-20,
13,2003,2003-11-30,12,25.146,SFO,@,BAL,L 6-44,
14,2003,2003-12-07,13,25.153,SFO,,ARI,W 50-14,
15,2003,2003-12-14,14,25.160,SFO,@,CIN,L 38-41,
16,2003,2003-12-21,15,25.167,SFO,@,PHI,W 31-28,
17,2003,2003-12-27,16,25.173,SFO,,SEA,L 17-24,
