ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,23.054,STL,,NOR,W 38-24,,,,,,,
2,1997,1997-09-07,2,23.061,STL,,SFO,L 12-15,,,,,,,
3,1997,1997-09-14,3,23.068,STL,@,DEN,L 14-35,,,,,,,
4,1997,1997-09-21,4,23.075,STL,,NYG,W 13-3,,,,,,,
5,1997,1997-09-28,5,23.082,STL,@,OAK,L 17-35,,,,,,,
6,1997,1997-10-12,6,23.096,STL,@,SFO,L 10-30,,,,,,,
7,1997,1997-10-19,7,23.103,STL,,SEA,L 9-17,,,,,,,
8,1997,1997-10-26,8,23.110,STL,,KAN,L 20-28,,,,,,,
9,1997,1997-11-02,9,23.117,STL,@,ATL,L 31-34,,,,,,,
10,1997,1997-11-09,10,23.124,STL,@,GNB,L 7-17,,,,,,,
11,1997,1997-11-16,11,23.131,STL,,ATL,L 21-27,,,,,,,
12,1997,1997-11-23,12,23.138,STL,,CAR,L 10-16,,,,,,,
13,1997,1997-11-30,13,23.145,STL,@,WAS,W 23-20,,,,,,,
14,1997,1997-12-07,14,23.152,STL,@,NOR,W 34-27,,,,,,,
15,1997,1997-12-14,15,23.159,STL,,CHI,L 10-13,,,,,,,
16,1997,1997-12-20,16,23.165,STL,@,CAR,W 30-18,,,,,,,
17,1998,1998-09-06,1,24.060,STL,,NOR,L 17-24,,0,0,0.0,1,6,0
18,1998,1998-09-13,2,24.067,STL,,MIN,L 31-38,,,,,,,
19,1998,1998-09-20,3,24.074,STL,@,BUF,W 34-33,,,,,,,
20,1998,1998-09-27,4,24.081,STL,,ARI,L 17-20,,,,,,,
21,1998,1998-10-11,5,24.095,STL,,NYJ,W 30-10,,,,,,,
22,1998,1998-10-18,6,24.102,STL,@,MIA,L 0-14,,0,0,0.0,1,25,0
23,1998,1998-10-25,7,24.109,STL,,SFO,L 10-28,,,,,,,
24,1998,1998-11-01,8,24.116,STL,@,ATL,L 15-37,,,,,,,
25,1998,1998-11-08,9,24.123,STL,@,CHI,W 20-12,,,,,,,
26,1998,1998-11-15,10,24.130,STL,@,NOR,L 3-24,,,,,,,
27,1998,1998-11-22,11,24.137,STL,,CAR,L 20-24,,0,0,1.0,0,0,0
28,1998,1998-11-29,12,24.144,STL,,ATL,L 10-21,,,,,,,
29,1998,1998-12-03,13,24.148,STL,@,PHI,L 14-17,,,,,,,
30,1998,1998-12-13,14,24.158,STL,,NWE,W 32-18,,0,0,1.0,0,0,0
31,1998,1998-12-20,15,24.165,STL,@,CAR,L 13-20,,0,0,1.0,0,0,0
32,1998,1998-12-27,16,24.172,STL,@,SFO,L 19-38,,,,,,,
33,1999,1999-09-12,1,25.066,STL,,BAL,W 27-10,*,,,,,,
34,1999,1999-09-26,2,25.080,STL,,ATL,W 35-7,*,,,,,,
35,1999,1999-10-03,3,25.087,STL,@,CIN,W 38-10,*,0,0,1.0,0,0,0
36,1999,1999-10-10,4,25.094,STL,,SFO,W 42-20,*,,,,,,
37,1999,1999-10-17,5,25.101,STL,@,ATL,W 41-13,*,0,0,0.0,1,14,0
38,1999,1999-10-24,6,25.108,STL,,CLE,W 34-3,*,,,,,,
39,1999,1999-10-31,7,25.115,STL,@,TEN,L 21-24,*,,,,,,
40,1999,1999-11-07,8,25.122,STL,@,DET,L 27-31,*,,,,,,
41,1999,1999-11-14,9,25.129,STL,,CAR,W 35-10,*,,,,,,
42,1999,1999-11-21,10,25.136,STL,@,SFO,W 23-7,*,,,,,,
43,1999,1999-11-28,11,25.143,STL,,NOR,W 43-12,*,,,,,,
44,1999,1999-12-05,12,25.150,STL,@,CAR,W 34-21,*,,,,,,
45,1999,1999-12-12,13,25.157,STL,@,NOR,W 30-14,*,,,,,,
46,1999,1999-12-19,14,25.164,STL,,NYG,W 31-10,*,,,,,,
47,1999,1999-12-26,15,25.171,STL,,CHI,W 34-12,*,0,0,0.0,1,2,0
48,1999,2000-01-02,16,25.178,STL,@,PHI,L 31-38,*,,,,,,
49,2000,2000-09-04,1,26.058,DEN,@,STL,L 36-41,*,,,,,,
50,2000,2000-09-10,2,26.064,DEN,,ATL,W 42-14,*,,,,,,
51,2000,2000-09-17,3,26.071,DEN,@,OAK,W 33-24,*,,,,,,
52,2000,2000-09-24,4,26.078,DEN,,KAN,L 22-23,,,,,,,
53,2000,2000-10-01,5,26.085,DEN,,NWE,L 19-28,,,,,,,
54,2000,2000-10-08,6,26.092,DEN,@,SDG,W 21-7,*,0,0,0.0,1,17,0
55,2000,2000-10-15,7,26.099,DEN,,CLE,W 44-10,*,1,6,0.0,2,44,1
56,2000,2000-10-22,8,26.106,DEN,@,CIN,L 21-31,*,,,,,,
57,2000,2000-11-05,9,26.120,DEN,@,NYJ,W 30-23,*,,,,,,
58,2000,2000-11-13,10,26.128,DEN,,OAK,W 27-24,,,,,,,
59,2000,2000-11-19,11,26.134,DEN,,SDG,W 38-37,,,,,,,
60,2000,2000-11-26,12,26.141,DEN,@,SEA,W 38-31,,,,,,,
61,2000,2000-12-03,13,26.148,DEN,@,NOR,W 38-23,,,,,,,
62,2000,2000-12-10,14,26.155,DEN,,SEA,W 31-24,,0,0,0.0,1,0,0
63,2000,2000-12-17,15,26.162,DEN,@,KAN,L 7-20,,,,,,,
64,2000,2000-12-23,16,26.168,DEN,,SFO,W 38-9,,,,,,,
65,2001,2001-09-10,1,27.064,DEN,,NYG,W 31-20,,,,,,,
66,2001,2001-09-23,2,27.077,DEN,@,ARI,W 38-17,,,,,,,
67,2001,2001-09-30,3,27.084,DEN,,BAL,L 13-20,,,,,,,
68,2001,2001-10-07,4,27.091,DEN,,KAN,W 20-6,,,,,,,
69,2001,2001-10-14,5,27.098,DEN,@,SEA,L 21-34,,,,,,,
70,2001,2001-10-21,6,27.105,DEN,@,SDG,L 10-27,,,,,,,
71,2001,2001-11-22,10,27.137,GNB,@,DET,W 29-27,,,,,,,
72,2001,2001-12-09,12,27.154,GNB,,CHI,W 17-7,,,,,,,
73,2001,2001-12-16,13,27.161,GNB,@,TEN,L 20-26,,,,,,,
74,2001,2001-12-23,14,27.168,GNB,,CLE,W 30-7,,,,,,,
75,2001,2001-12-30,15,27.175,GNB,,MIN,W 24-13,,,,,,,
76,2001,2002-01-06,16,27.182,GNB,@,NYG,W 34-25,,,,,,,
77,2002,2002-09-08,1,28.062,BUF,,NYJ,L 31-37,,,,,,,
78,2002,2002-09-15,2,28.069,BUF,@,MIN,W 45-39,,,,,,,
79,2002,2002-09-22,3,28.076,BUF,@,DEN,L 23-28,,,,,,,
80,2002,2002-10-06,5,28.090,BUF,,OAK,L 31-49,,,,,,,
81,2002,2002-10-13,6,28.097,BUF,@,HOU,W 31-24,,,,,,,
82,2002,2002-10-20,7,28.104,BUF,@,MIA,W 23-10,,,,,,,
83,2002,2002-10-27,8,28.111,BUF,,DET,W 24-17,,,,,,,
84,2002,2002-11-03,9,28.118,BUF,,NWE,L 7-38,,,,,,,
85,2002,2002-11-17,10,28.132,BUF,@,KAN,L 16-17,,,,,,,
86,2002,2002-11-24,11,28.139,BUF,@,NYJ,L 13-31,,,,,,,
87,2002,2002-12-01,12,28.146,BUF,,MIA,W 38-21,*,,,,,,
88,2002,2002-12-08,13,28.153,BUF,@,NWE,L 17-27,,,,,,,
89,2002,2002-12-15,14,28.160,BUF,,SDG,W 20-13,,,,,,,
90,2002,2002-12-22,15,28.167,BUF,@,GNB,L 0-10,,,,,,,
91,2002,2002-12-29,16,28.174,BUF,,CIN,W 27-9,,,,,,,
