ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1988,1988-09-04,1,23.177,TAM,,PHI,L 14-41,0,0,,0,0,0,,0,,
2,1988,1988-09-11,2,23.184,TAM,@,GNB,W 13-10,0,0,,0,3,38,12.67,0,0,0
3,1988,1988-09-18,3,23.191,TAM,,PHO,L 24-30,0,0,,0,0,0,,0,,
4,1988,1988-10-02,5,23.205,TAM,,GNB,W 27-24,0,0,,0,0,0,,0,,
5,1988,1988-10-09,6,23.212,TAM,@,MIN,L 13-14,0,0,,0,0,0,,0,,
6,1988,1988-10-16,7,23.219,TAM,@,IND,L 31-35,2,55,27.50,0,0,0,,0,0,0
7,1988,1988-10-23,8,23.226,TAM,,MIN,L 20-49,4,41,10.25,0,0,0,,0,0,0
8,1988,1988-10-30,9,23.233,TAM,,MIA,L 14-17,1,12,12.00,0,0,0,,0,0,0
9,1988,1988-11-06,10,23.240,TAM,@,CHI,L 10-28,3,27,9.00,0,0,0,,0,0,0
10,1988,1988-11-13,11,23.247,TAM,@,DET,W 23-20,0,0,,0,0,0,,0,,
11,1988,1988-11-20,12,23.254,TAM,,CHI,L 15-27,3,47,15.67,1,0,0,,0,1,6
12,1988,1988-11-27,13,23.261,TAM,@,ATL,L 10-17,0,0,,0,0,0,,0,,
13,1988,1988-12-04,14,23.268,TAM,,BUF,W 10-5,0,0,,0,0,0,,0,,
14,1988,1988-12-11,15,23.275,TAM,@,NWE,L 7-10,2,24,12.00,0,0,0,,0,0,0
15,1988,1988-12-18,16,23.282,TAM,,DET,W 21-10,0,0,,0,0,0,,0,,
16,1989,1989-11-12,10,24.246,TAM,,MIN,L 10-24,,,,,0,0,,0,,
17,1989,1989-11-26,12,24.260,TAM,@,PHO,W 14-13,0,0,,0,1,17,17.00,0,0,0
18,1989,1989-12-24,16,24.288,TAM,,PIT,L 22-31,,,,,0,0,,0,,
19,1990,1990-09-09,1,25.182,TAM,@,DET,W 38-21,0,0,,0,,,,,,
20,1990,1990-09-16,2,25.189,TAM,,RAM,L 14-35,1,17,17.00,0,0,0,,0,0,0
21,1990,1990-09-23,3,25.196,TAM,,DET,W 23-20,0,0,,0,,,,,,
22,1990,1990-09-30,4,25.203,TAM,@,MIN,W 23-20,1,6,6.00,0,0,0,,0,0,0
23,1990,1990-10-07,5,25.210,TAM,@,DAL,L 10-14,0,0,,0,,,,,,
24,1990,1990-10-14,6,25.217,TAM,,GNB,W 26-14,0,0,,0,,,,,,
25,1990,1990-10-21,7,25.224,TAM,,DAL,L 13-17,2,45,22.50,0,0,0,,0,0,0
26,1990,1990-10-28,8,25.231,TAM,@,SDG,L 10-41,0,0,,0,,,,,,
27,1990,1990-11-04,9,25.238,TAM,,CHI,L 6-26,0,0,,0,,,,,,
28,1990,1990-11-11,10,25.245,TAM,@,NOR,L 7-35,2,24,12.00,0,0,0,,0,0,0
29,1990,1990-11-18,11,25.252,TAM,@,SFO,L 7-31,1,20,20.00,0,0,0,,0,0,0
30,1990,1990-11-25,12,25.259,TAM,@,GNB,L 10-20,0,0,,0,,,,,,
31,1990,1990-12-02,13,25.266,TAM,,ATL,W 23-17,1,6,6.00,0,0,0,,0,0,0
32,1990,1990-12-16,14,25.280,TAM,,MIN,W 26-13,0,0,,0,,,,,,
33,1990,1990-12-23,15,25.287,TAM,@,CHI,L 14-27,0,0,,0,,,,,,
34,1990,1990-12-30,16,25.294,TAM,,NYJ,L 14-16,0,0,,0,,,,,,
