ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-03,1,22.317,MIN,@,CHI,L 14-31,,,,,,,,,,,
2,1995,1995-09-10,2,22.324,MIN,,DET,W 20-10,,,,,,,,,,,
3,1995,1995-09-17,3,22.331,MIN,,DAL,L 17-23,,,,,,,,,,,
4,1995,1995-09-24,4,22.338,MIN,@,PIT,W 44-24,,0,0,,0,1,6,0.0,2,70,1
5,1995,1995-10-08,5,22.352,MIN,,HOU,W 23-17,,,,,,,,,,,
6,1995,1995-10-15,6,22.359,MIN,@,TAM,L 17-20,,,,,,,,,,,
7,1995,1995-10-22,7,23.001,MIN,@,GNB,L 21-38,,,,,,,,,,,
8,1995,1995-10-30,8,23.009,MIN,,CHI,L 6-14,,,,,,,,,,,
9,1995,1995-11-05,9,23.015,MIN,,GNB,W 27-24,,0,0,,0,0,0,0.0,1,0,0
10,1995,1995-11-12,10,23.022,MIN,@,ARI,W 30-24,,0,0,,0,0,0,0.0,1,3,0
11,1995,1995-11-19,11,23.029,MIN,,NOR,W 43-24,,,,,,,,,,,
12,1995,1995-11-23,12,23.033,MIN,@,DET,L 38-44,,0,0,,0,0,0,0.0,1,0,0
13,1995,1995-12-03,13,23.043,MIN,,TAM,W 31-17,,0,0,,0,0,0,0.0,1,23,0
14,1995,1995-12-09,14,23.049,MIN,,CLE,W 27-11,,0,0,,0,0,0,0.0,2,12,0
15,1995,1995-12-18,15,23.058,MIN,@,SFO,L 30-37,,0,0,,0,0,0,0.0,1,0,0
16,1995,1995-12-24,16,23.064,MIN,@,CIN,L 24-27,,,,,,,,,,,
17,1996,1996-09-01,1,23.316,MIN,,DET,W 17-13,,,,,,,,,,,
18,1996,1996-09-08,2,23.323,MIN,@,ATL,W 23-17,,0,0,,0,0,0,0.0,1,0,0
19,1996,1996-09-15,3,23.330,MIN,@,CHI,W 20-14,,,,,,,,,,,
20,1996,1996-09-22,4,23.337,MIN,,GNB,W 30-21,,,,,,,,,,,
21,1996,1996-09-29,5,23.344,MIN,@,NYG,L 10-15,,,,,,,,,,,
22,1996,1996-10-06,6,23.351,MIN,,CAR,W 14-12,,,,,,,,,,,
23,1996,1996-10-13,7,23.358,MIN,@,TAM,L 13-24,,,,,,,,,,,
24,1996,1996-10-28,8,24.007,MIN,,CHI,L 13-15,,0,0,,0,0,0,0.0,1,0,0
25,1996,1996-11-03,9,24.013,MIN,,KAN,L 6-21,,,,,,,,,,,
