ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,21.336,SEA,,STL,L 24-30,,,,,
2,1976,1976-09-19,2,21.343,SEA,@,WAS,L 7-31,,,,,
3,1976,1976-09-26,3,21.350,SEA,,SFO,L 21-37,,,,,
4,1976,1976-10-03,4,21.357,SEA,,DAL,L 13-28,,,,,
5,1976,1976-10-10,5,21.364,SEA,@,GNB,L 20-27,,,,,
6,1976,1976-10-17,6,22.005,SEA,@,TAM,W 13-10,,,,,
7,1976,1976-10-24,7,22.012,SEA,,DET,L 14-41,,,,,
8,1976,1976-10-31,8,22.019,SEA,@,RAM,L 6-45,,,,,
9,1976,1976-11-07,9,22.026,SEA,,ATL,W 30-13,,,,,
10,1976,1976-11-14,10,22.033,SEA,@,MIN,L 21-27,,,,,
11,1976,1976-11-21,11,22.040,SEA,,NOR,L 27-51,,,,,
12,1976,1976-11-28,12,22.047,SEA,@,NYG,L 16-28,,,,,
13,1976,1976-12-05,13,22.054,SEA,,CHI,L 7-34,,,,,
14,1976,1976-12-12,14,22.061,SEA,@,PHI,L 10-27,,,,,
15,1977,1977-09-18,1,22.341,SEA,,BAL,L 14-29,,,,,
16,1977,1977-09-25,2,22.348,SEA,@,CIN,L 20-42,,,,,
17,1977,1977-10-02,3,22.355,SEA,,DEN,L 13-24,,,,,
18,1977,1977-10-09,4,22.362,SEA,@,NWE,L 0-31,,,,,
19,1977,1977-10-16,5,23.004,SEA,,TAM,W 30-23,,,,,
20,1977,1977-10-23,6,23.011,SEA,@,MIA,L 13-31,,,,,
21,1977,1977-10-30,7,23.018,SEA,,BUF,W 56-17,,,,,
22,1977,1977-11-06,8,23.025,SEA,@,OAK,L 7-44,,,,,
23,1977,1977-11-13,9,23.032,SEA,@,NYJ,W 17-0,0,0,1,9,0
24,1977,1977-11-20,10,23.039,SEA,,HOU,L 10-22,,,,,
25,1977,1977-11-27,11,23.046,SEA,,SDG,L 28-30,,,,,
26,1977,1977-12-04,12,23.053,SEA,@,PIT,L 20-30,,,,,
27,1977,1977-12-11,13,23.060,SEA,@,KAN,W 34-31,,,,,
28,1977,1977-12-18,14,23.067,SEA,,CLE,W 20-19,,,,,
29,1978,1978-09-03,1,23.326,SEA,,SDG,L 20-24,,,,,
30,1978,1978-09-10,2,23.333,SEA,@,PIT,L 10-21,,,,,
31,1978,1978-09-17,3,23.340,SEA,@,NYJ,W 24-17,0,0,1,0,0
32,1978,1978-09-24,4,23.347,SEA,,DET,W 28-16,,,,,
33,1978,1978-10-01,5,23.354,SEA,@,DEN,L 7-28,,,,,
34,1978,1978-10-08,6,23.361,SEA,,MIN,W 29-28,,,,,
35,1978,1978-10-15,7,24.003,SEA,@,GNB,L 28-45,,,,,
36,1978,1978-10-22,8,24.010,SEA,,OAK,W 27-7,,,,,
37,1978,1978-10-29,9,24.017,SEA,,DEN,L 17-20,,,,,
38,1978,1978-11-05,10,24.024,SEA,@,CHI,W 31-29,,,,,
39,1978,1978-11-12,11,24.031,SEA,,BAL,L 14-17,,,,,
40,1978,1978-11-19,12,24.038,SEA,@,KAN,W 13-10,,,,,
41,1978,1978-11-26,13,24.045,SEA,@,OAK,W 17-16,,,,,
42,1978,1978-12-03,14,24.052,SEA,,CLE,W 47-24,,,,,
43,1978,1978-12-10,15,24.059,SEA,@,SDG,L 10-37,,,,,
44,1978,1978-12-17,16,24.066,SEA,,KAN,W 23-19,,,,,
45,1979,1979-09-02,1,24.325,SEA,,SDG,L 16-33,,,,,
46,1979,1979-09-09,2,24.332,SEA,@,MIA,L 10-19,,,,,
47,1979,1979-09-16,3,24.339,SEA,,OAK,W 27-10,,,,,
48,1979,1979-09-23,4,24.346,SEA,@,DEN,L 34-37,,,,,
49,1979,1979-09-30,5,24.353,SEA,,KAN,L 6-24,,,,,
50,1979,1979-10-07,6,24.360,SEA,@,SFO,W 35-24,1,6,1,91,1
51,1979,1979-10-14,7,25.002,SEA,@,SDG,L 10-20,,,,,
52,1979,1979-10-21,8,25.009,SEA,,HOU,W 34-14,,,,,
53,1979,1979-10-29,9,25.017,SEA,@,ATL,W 31-28,,,,,
54,1979,1979-11-04,10,25.023,SEA,,RAM,L 0-24,,,,,
55,1979,1979-11-11,11,25.030,SEA,@,CLE,W 29-24,,,,,
56,1979,1979-11-18,12,25.037,SEA,,NOR,W 38-24,,,,,
57,1979,1979-11-26,13,25.045,SEA,,NYJ,W 30-7,,,,,
58,1979,1979-12-02,14,25.051,SEA,@,KAN,L 21-37,,,,,
59,1979,1979-12-08,15,25.057,SEA,,DEN,W 28-23,,,,,
60,1979,1979-12-16,16,25.065,SEA,@,OAK,W 29-24,,,,,
61,1980,1980-09-07,1,25.331,HOU,@,PIT,L 17-31,,,,,
62,1980,1980-09-15,2,25.339,HOU,@,CLE,W 16-7,,,,,
