ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
40,1998,1998-09-27,4,27.322,MIN,@,CHI,W 31-28,,,,,,,,,,,
41,1998,1998-10-05,5,27.330,MIN,@,GNB,W 37-24,,,,,,,,,,,
42,1998,1998-10-18,6,27.343,MIN,,WAS,W 41-7,,,,,,,,,,,
43,1998,1998-10-25,7,27.350,MIN,@,DET,W 34-13,,0,0,,0,1,6,0.0,1,79,1
44,1998,1998-11-01,8,27.357,MIN,@,TAM,L 24-27,,,,,,,,,,,
45,1998,1998-11-08,9,27.364,MIN,,NOR,W 31-24,,,,,,,,,,,
46,1998,1998-11-15,10,28.006,MIN,,CIN,W 24-3,,0,0,,0,0,0,0.0,1,34,0
47,1998,1998-11-22,11,28.013,MIN,,GNB,W 28-14,,0,0,,0,1,6,0.0,1,58,1
48,1998,1998-11-26,12,28.017,MIN,@,DAL,W 46-36,,,,,,,,,,,
49,1998,1998-12-06,13,28.027,MIN,,CHI,W 48-22,,0,0,,0,0,0,0.0,1,0,0
50,1998,1998-12-20,15,28.041,MIN,,JAX,W 50-10,,0,0,,0,1,6,0.0,1,30,1
51,1998,1998-12-26,16,28.047,MIN,@,TEN,W 26-16,,,,,,,,,,,
52,1999,1999-09-12,1,28.307,MIN,@,ATL,W 17-14,*,,,,,,,,,,
53,1999,1999-09-19,2,28.314,MIN,,OAK,L 17-22,*,,,,,,,,,,
54,1999,1999-09-26,3,28.321,MIN,@,GNB,L 20-23,*,,,,,,,,,,
55,1999,1999-10-03,4,28.328,MIN,,TAM,W 21-14,*,,,,,,,,,,
56,1999,1999-10-10,5,28.335,MIN,,CHI,L 22-24,*,,,,,,,,,,
57,1999,1999-10-17,6,28.342,MIN,@,DET,L 23-25,*,,,,,,,,,,
58,1999,1999-10-24,7,28.349,MIN,,SFO,W 40-16,*,0,0,,0,0,0,1.0,0,0,0
59,1999,1999-10-31,8,28.356,MIN,@,DEN,W 23-20,*,,,,,,,,,,
60,1999,1999-11-08,9,28.364,MIN,,DAL,W 27-17,*,0,0,,0,0,0,0.0,1,0,0
61,1999,1999-11-14,10,29.005,MIN,@,CHI,W 27-24,*,0,0,,0,0,0,0.0,1,0,0
62,1999,1999-11-28,11,29.019,MIN,,SDG,W 35-27,*,,,,,,,,,,
63,1999,1999-12-06,12,29.027,MIN,@,TAM,L 17-24,*,,,,,,,,,,
64,1999,1999-12-12,13,29.033,MIN,@,KAN,L 28-31,*,,,,,,,,,,
65,1999,1999-12-20,14,29.041,MIN,,GNB,W 24-20,*,0,0,,0,0,0,1.0,0,0,0
66,1999,1999-12-26,15,29.047,MIN,@,NYG,W 34-17,*,,,,,,,,,,
67,1999,2000-01-02,16,29.054,MIN,,DET,W 24-17,*,,,,,,,,,,
68,2000,2000-09-03,1,29.299,CAR,@,WAS,L 17-20,,,,,,,,,,,
69,2000,2000-09-10,2,29.306,CAR,@,SFO,W 38-22,,,,,,,,,,,
70,2000,2000-09-17,3,29.313,CAR,,ATL,L 10-15,,1,0,0.00,0,0,0,0.0,0,0,0
71,2000,2000-10-01,4,29.327,CAR,,DAL,L 13-16,,,,,,,,,,,
72,2000,2000-10-08,5,29.334,CAR,,SEA,W 26-3,,,,,,,,,,,
73,2000,2000-10-15,6,29.341,CAR,@,NOR,L 6-24,,,,,,,,,,,
74,2000,2000-10-22,7,29.348,CAR,,SFO,W 34-16,,,,,,,,,,,
75,2000,2000-10-29,8,29.355,CAR,@,ATL,L 12-13,,,,,,,,,,,
76,2000,2000-11-05,9,29.362,CAR,@,STL,W 27-24,*,,,,,,,,,,
77,2000,2000-11-12,10,30.003,CAR,,NOR,L 10-20,,,,,,,,,,,
78,2000,2000-11-19,11,30.010,CAR,@,MIN,L 17-31,,,,,,,,,,,
79,2000,2000-11-27,12,30.018,CAR,,GNB,W 31-14,,0,0,,0,0,0,0.0,1,28,0
80,2000,2000-12-03,13,30.024,CAR,,STL,W 16-3,,0,0,,0,1,6,0.0,2,88,1
81,2000,2000-12-10,14,30.031,CAR,@,KAN,L 14-15,,,,,,,,,,,
82,2000,2000-12-17,15,30.038,CAR,,SDG,W 30-22,,,,,,,,,,,
83,2000,2000-12-24,16,30.045,CAR,@,OAK,L 9-52,,,,,,,,,,,
84,2001,2001-09-09,1,30.304,CAR,@,MIN,W 24-13,,0,0,,0,0,0,0.0,1,0,0
85,2001,2001-09-23,2,30.318,CAR,@,ATL,L 16-24,,,,,,,,,,,
86,2001,2001-09-30,3,30.325,CAR,,GNB,L 7-28,,,,,,,,,,,
87,2001,2001-10-07,4,30.332,CAR,@,SFO,L 14-24,,,,,,,,,,,
88,2001,2001-10-14,5,30.339,CAR,,NOR,L 25-27,,,,,,,,,,,
89,2001,2001-10-21,6,30.346,CAR,@,WAS,L 14-17,,,,,,,,,,,
90,2001,2001-10-28,7,30.353,CAR,,NYJ,L 12-13,,,,,,,,,,,
91,2001,2001-11-04,8,30.360,CAR,@,MIA,L 6-23,,,,,,,,,,,
92,2001,2001-11-11,9,31.002,CAR,@,STL,L 14-48,,,,,,,,,,,
93,2001,2001-11-18,10,31.009,CAR,,SFO,L 22-25,*,,,,,,,,,,
94,2001,2001-11-25,11,31.016,CAR,,ATL,L 7-10,*,,,,,,,,,,
95,2001,2001-12-02,12,31.023,CAR,@,NOR,L 23-27,*,0,0,,0,0,0,0.0,1,35,0
96,2001,2001-12-09,13,31.030,CAR,@,BUF,L 24-25,*,,,,,,,,,,
97,2001,2001-12-23,14,31.044,CAR,,STL,L 32-38,*,0,0,,0,0,0,0.0,1,30,0
98,2001,2001-12-30,15,31.051,CAR,,ARI,L 7-30,*,,,,,,,,,,
99,2001,2002-01-06,16,31.058,CAR,,NWE,L 6-38,*,,,,,,,,,,
100,2002,2002-10-27,7,31.352,NWE,,DEN,L 16-24,,,,,,,,,,,
