ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2005,2005-11-27,11,23.045,PHI,,GNB,W 19-14,*,0,,,,,0.0%,,,,,,
2,2005,2005-12-05,12,23.053,PHI,,SEA,L 0-42,*,,,,,,0.0%,,,,,,
3,2005,2005-12-11,13,23.059,PHI,,NYG,L 23-26,*,0,,,,,0.0%,,,,,,
4,2005,2005-12-18,14,23.066,PHI,@,STL,W 17-16,*,,,,,,0.0%,,,,,,
5,2006,2006-09-10,1,23.332,PHI,@,HOU,W 24-10,*,,,,,,0.0%,,,,,,
6,2006,2006-09-17,2,23.339,PHI,,NYG,L 24-30,*,,,,,,0.0%,,,,,,
7,2006,2006-09-24,3,23.346,PHI,@,SFO,W 38-24,*,0,,,,,0.0%,,,,,,
8,2006,2006-10-02,4,23.354,PHI,,GNB,W 31-9,*,,,,,,0.0%,,,,,,
9,2006,2006-10-08,5,23.360,PHI,,DAL,W 38-24,*,,,,,,0.0%,,,,,,
10,2006,2006-10-15,6,24.002,PHI,@,NOR,L 24-27,*,0,,,,,0.0%,,,,,,
11,2006,2006-10-22,7,24.009,PHI,@,TAM,L 21-23,*,,,,,,0.0%,,,,,,
12,2006,2006-10-29,8,24.016,PHI,,JAX,L 6-13,*,,,,,,0.0%,,,,,,
13,2006,2006-11-12,9,24.030,PHI,,WAS,W 27-3,*,,,,,,0.0%,,,,,,
14,2006,2006-11-19,10,24.037,PHI,,TEN,L 13-31,*,,,,,,0.0%,,,,,,
15,2006,2006-11-26,11,24.044,PHI,@,IND,L 21-45,*,,,,,,0.0%,,,,,,
16,2006,2006-12-04,12,24.052,PHI,,CAR,W 27-24,*,,,,,,0.0%,,,,,,
17,2006,2006-12-10,13,24.058,PHI,@,WAS,W 21-19,*,,,,,,0.0%,,,,,,
18,2006,2006-12-17,14,24.065,PHI,@,NYG,W 36-22,*,,,,,,0.0%,,,,,,
19,2006,2006-12-25,15,24.073,PHI,@,DAL,W 23-7,*,,,,,,0.0%,,,,,,
20,2006,2006-12-31,16,24.079,PHI,,ATL,W 24-17,*,0,,,,,0.0%,,,,,,
21,2007,2007-09-09,1,24.331,PHI,@,GNB,L 13-16,*,0,,,,,0.0%,,,,,,
22,2007,2007-09-17,2,24.339,PHI,,WAS,L 12-20,*,,,,,,0.0%,,,,,,
23,2007,2007-09-23,3,24.345,PHI,,DET,W 56-21,*,,,,,,0.0%,,,,,,
24,2007,2007-09-30,4,24.352,PHI,@,NYG,L 3-16,*,,,,,,0.0%,,,,,,
25,2007,2007-10-14,5,25.001,PHI,@,NYJ,W 16-9,*,,,,,,0.0%,,,,,,
26,2007,2007-10-21,6,25.008,PHI,,CHI,L 16-19,*,0,,,,,0.0%,,,,,,
27,2007,2007-10-28,7,25.015,PHI,@,MIN,W 23-16,*,,,,,,0.0%,,,,,,
28,2007,2007-11-04,8,25.022,PHI,,DAL,L 17-38,*,,,,,,0.0%,,,,,,
29,2007,2007-11-11,9,25.029,PHI,@,WAS,W 33-25,*,,,,,,0.0%,,,,,,
30,2007,2007-11-18,10,25.036,PHI,,MIA,W 17-7,*,0,,,,,0.0%,,,,,,
31,2007,2007-11-25,11,25.043,PHI,@,NWE,L 28-31,*,,,,,,0.0%,,,,,,
32,2007,2007-12-02,12,25.050,PHI,,SEA,L 24-28,*,,,,,,0.0%,,,,,,
33,2007,2007-12-09,13,25.057,PHI,,NYG,L 13-16,,0,,,,,0.0%,,,,,,
34,2007,2007-12-16,14,25.064,PHI,@,DAL,W 10-6,*,0,,,,,0.0%,,,,,,
35,2007,2007-12-23,15,25.071,PHI,@,NOR,W 38-23,*,,,,,,0.0%,,,,,,
36,2007,2007-12-30,16,25.078,PHI,,BUF,W 17-9,*,,,,,,0.0%,,,,,,
37,2008,2008-09-07,1,25.330,PHI,,STL,W 38-3,*,,,,,,0.0%,,,,,,
38,2008,2008-09-15,2,25.338,PHI,@,DAL,L 37-41,*,0,,,,,0.0%,,,,,,
39,2008,2008-09-21,3,25.344,PHI,,PIT,W 15-6,*,0,,,,,0.0%,,,,,,
40,2008,2008-09-28,4,25.351,PHI,@,CHI,L 20-24,*,0,,,,,0.0%,,,,,,
41,2008,2008-10-05,5,25.358,PHI,,WAS,L 17-23,*,,,,,,0.0%,,,,,,
42,2008,2008-10-12,6,25.365,PHI,@,SFO,W 40-26,*,,,,,,0.0%,,,,,,
43,2008,2008-10-26,7,26.013,PHI,,ATL,W 27-14,*,0,,,,,0.0%,,,,,,
