ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
64,1992,1992-10-11,5,29.188,PHO,@,NYG,L 21-31,,,,,,,,,,
65,1992,1992-10-18,6,29.195,PHO,,NOR,L 21-30,,,,,,,,,,
66,1992,1992-10-25,7,29.202,PHO,@,PHI,L 3-7,,,,,,,,,,
67,1992,1992-11-01,8,29.209,PHO,,SFO,W 24-14,,,,,,,,,,
68,1992,1992-11-08,9,29.216,PHO,@,RAM,W 20-14,,,,,,,,,,
69,1992,1992-11-15,10,29.223,PHO,@,ATL,L 17-20,,,,,,,,,,
70,1992,1992-11-22,11,29.230,PHO,,DAL,L 10-16,,,,,,,,,,
71,1992,1992-11-29,12,29.237,PHO,@,WAS,L 3-41,,,,,,,,,,
72,1992,1992-12-06,13,29.244,PHO,,SDG,L 21-27,,,,,,,,,,
73,1992,1992-12-12,14,29.250,PHO,,NYG,W 19-0,,,,,,,,,,
74,1992,1992-12-20,15,29.258,PHO,@,IND,L 13-16,,,,,,,,,,
75,1992,1992-12-27,16,29.265,PHO,,TAM,L 3-7,,,,,,,,,,
76,1993,1993-09-05,1,30.152,PHO,@,PHI,L 17-23,,,,,,,,,,
77,1993,1993-09-12,2,30.159,PHO,@,WAS,W 17-10,,,,,,,,,,
78,1993,1993-09-19,3,30.166,PHO,,DAL,L 10-17,,,,,,,,,,
79,1993,1993-09-26,4,30.173,PHO,@,DET,L 20-26,,,,,,,,,,
80,1993,1993-10-10,5,30.187,PHO,,NWE,L 21-23,,,,,,,,,,
81,1993,1993-10-17,6,30.194,PHO,,WAS,W 36-6,0,0,,0,0,0,0.0,1,0,0
82,1993,1993-10-24,7,30.201,PHO,@,SFO,L 14-28,,,,,,,,,,
83,1993,1993-10-31,8,30.208,PHO,,NOR,L 17-20,,,,,,,,,,
84,1993,1993-11-07,9,30.215,PHO,,PHI,W 16-3,0,0,,0,0,0,1.0,0,0,0
85,1993,1993-11-14,10,30.222,PHO,@,DAL,L 15-20,,,,,,,,,,
86,1993,1993-11-28,11,30.236,PHO,@,NYG,L 17-19,,,,,,,,,,
87,1993,1993-12-05,12,30.243,PHO,,RAM,W 38-10,0,0,,0,0,0,0.0,1,0,0
88,1993,1993-12-12,13,30.250,PHO,,DET,L 14-21,,,,,,,,,,
89,1993,1993-12-19,14,30.257,PHO,@,SEA,W 30-27,,,,,,,,,,
90,1993,1993-12-26,15,30.264,PHO,,NYG,W 17-6,,,,,,,,,,
91,1993,1994-01-02,16,30.271,PHO,@,ATL,W 27-10,0,0,,0,0,0,0.0,1,13,0
92,1994,1994-09-04,1,31.151,ARI,@,RAM,L 12-14,,,,,,,,,,
93,1994,1994-09-11,2,31.158,ARI,,NYG,L 17-20,0,0,,0,0,0,0.0,1,23,0
94,1994,1994-09-18,3,31.165,ARI,@,CLE,L 0-32,,,,,,,,,,
95,1994,1994-10-02,4,31.179,ARI,,MIN,W 17-7,,,,,,,,,,
96,1994,1994-10-09,5,31.186,ARI,@,DAL,L 3-38,,,,,,,,,,
97,1994,1994-10-16,6,31.193,ARI,@,WAS,W 19-16,,,,,,,,,,
98,1994,1994-10-30,8,31.207,ARI,,PIT,W 20-17,,,,,,,,,,
99,1994,1994-11-06,9,31.214,ARI,@,PHI,L 7-17,,,,,,,,,,
100,1994,1994-11-13,10,31.221,ARI,@,NYG,W 10-9,,,,,,,,,,
101,1994,1994-11-20,11,31.228,ARI,,PHI,W 12-6,,,,,,,,,,
102,1994,1994-11-27,12,31.235,ARI,,CHI,L 16-19,,,,,,,,,,
103,1994,1994-12-04,13,31.242,ARI,@,HOU,W 30-12,0,0,,0,0,0,0.0,1,12,0
104,1994,1994-12-11,14,31.249,ARI,,WAS,W 17-15,,,,,,,,,,
105,1994,1994-12-18,15,31.256,ARI,,CIN,W 28-7,0,0,,0,0,0,0.5,0,0,0
106,1994,1994-12-24,16,31.262,ARI,@,ATL,L 6-10,,,,,,,,,,
107,1995,1995-09-03,1,32.150,ARI,@,WAS,L 7-27,,,,,,,,,,
108,1995,1995-09-10,2,32.157,ARI,,PHI,L 19-31,,,,,,,,,,
109,1995,1995-09-17,3,32.164,ARI,@,DET,W 20-17,,,,,,,,,,
110,1995,1995-09-24,4,32.171,ARI,@,DAL,L 20-34,,,,,,,,,,
111,1995,1995-10-08,6,32.185,ARI,@,NYG,L 21-27,0,0,,0,0,0,1.0,0,0,0
112,1995,1995-10-15,7,32.192,ARI,,WAS,W 24-20,,,,,,,,,,
113,1995,1995-10-29,8,32.206,ARI,,SEA,W 20-14,0,0,,0,1,6,0.0,1,72,1
114,1995,1995-11-05,9,32.213,ARI,@,DEN,L 6-38,,,,,,,,,,
115,1995,1995-11-12,10,32.220,ARI,,MIN,L 24-30,,,,,,,,,,
116,1995,1995-11-19,11,32.227,ARI,@,CAR,L 7-27,,,,,,,,,,
117,1995,1995-11-26,12,32.234,ARI,,ATL,W 40-37,,,,,,,,,,
118,1995,1995-12-25,16,32.263,ARI,,DAL,L 13-37,,,,,,,,,,
119,1996,1996-09-01,1,33.148,ARI,@,IND,L 13-20,,,,,,,,,,
120,1996,1996-09-08,2,33.155,OAK,@,KAN,L 3-19,,,,,,,,,,
121,1996,1996-09-15,3,33.162,OAK,,JAX,W 17-3,,,,,,,,,,
122,1996,1996-09-22,4,33.169,OAK,,SDG,L 34-40,,,,,,,,,,
123,1996,1996-09-29,5,33.176,OAK,@,CHI,L 17-19,,,,,,,,,,
124,1996,1996-10-06,6,33.183,OAK,@,NYJ,W 34-13,0,0,,0,0,0,0.0,1,29,0
125,1996,1996-10-13,7,33.190,OAK,,DET,W 37-21,,,,,,,,,,
126,1996,1996-10-21,8,33.198,OAK,@,SDG,W 23-14,,,,,,,,,,
127,1996,1996-11-04,9,33.212,OAK,,DEN,L 21-22,0,0,,0,0,0,0.0,1,11,0
128,1996,1996-11-10,10,33.218,OAK,@,TAM,L 17-20,,,,,,,,,,
129,1996,1996-11-17,11,33.225,OAK,,MIN,L 13-16,0,0,,0,0,0,0.0,1,35,0
130,1996,1996-11-24,12,33.232,OAK,@,SEA,W 27-21,,,,,,,,,,
131,1996,1996-12-01,13,33.239,OAK,,MIA,W 17-7,,,,,,,,,,
132,1996,1996-12-09,14,33.247,OAK,,KAN,W 26-7,,,,,,,,,,
133,1996,1996-12-15,15,33.253,OAK,@,DEN,L 19-24,,,,,,,,,,
134,1996,1996-12-22,16,33.260,OAK,,SEA,L 21-28,,,,,,,,,,
135,1997,1997-08-31,1,34.147,OAK,@,TEN,L 21-24,,,,,,,,,,
136,1997,1997-09-08,2,34.155,OAK,,KAN,L 27-28,,,,,,,,,,
137,1997,1997-09-14,3,34.161,OAK,@,ATL,W 36-31,,,,,,,,,,
138,1997,1997-09-21,4,34.168,OAK,@,NYJ,L 22-23,,,,,,,,,,
139,1997,1997-09-28,5,34.175,OAK,,STL,W 35-17,,,,,,,,,,
140,1997,1997-10-05,6,34.182,OAK,,SDG,L 10-25,,,,,,,,,,
141,1997,1997-10-19,7,34.196,OAK,,DEN,W 28-25,,,,,,,,,,
142,1997,1997-10-26,8,34.203,OAK,@,SEA,L 34-45,0,0,,0,0,0,0.0,1,0,0
143,1997,1997-11-02,9,34.210,OAK,@,CAR,L 14-38,,,,,,,,,,
144,1997,1997-11-09,10,34.217,OAK,,NOR,L 10-13,,,,,,,,,,
145,1997,1997-11-16,11,34.224,OAK,@,SDG,W 38-13,0,0,,0,0,0,1.0,0,0,0
146,1997,1997-11-30,13,34.238,OAK,,MIA,L 16-34,0,0,,0,0,0,0.0,1,6,0
147,1997,1997-12-07,14,34.245,OAK,@,KAN,L 0-30,,,,,,,,,,
148,1997,1997-12-14,15,34.252,OAK,,SEA,L 21-22,,,,,,,,,,
149,1997,1997-12-21,16,34.259,OAK,,JAX,L 9-20,,,,,,,,,,
