ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
18,2009,2009-10-19,6,23.271,DEN,@,SDG,W 34-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,1
19,2009,2009-11-01,7,23.284,DEN,@,BAL,L 7-30,,0,0,,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
20,2009,2009-11-22,10,23.305,DEN,,SDG,L 3-32,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
21,2009,2009-11-26,11,23.309,DEN,,NYG,W 26-6,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
22,2009,2009-12-06,12,23.319,DEN,@,KAN,W 44-13,,7,47,6.71,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
23,2009,2009-12-13,13,23.326,DEN,@,IND,L 16-28,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
24,2009,2009-12-20,14,23.333,DEN,,OAK,L 19-20,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
25,2009,2009-12-27,15,23.340,DEN,@,PHI,L 27-30,*,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
26,2009,2010-01-03,16,23.347,DEN,,KAN,L 24-44,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,110,22.00,0,0,0,0.0,0,0
27,2010,2010-09-12,1,24.234,CLE,@,TAM,L 14-17,*,9,41,4.56,1,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,1,0
28,2010,2010-09-19,2,24.241,CLE,,KAN,L 14-16,,8,35,4.38,1,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
29,2010,2010-09-26,3,24.248,CLE,@,BAL,L 17-24,*,22,144,6.55,1,8,7,36,5.14,0,87.5%,4.50,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
30,2010,2010-10-03,4,24.255,CLE,,CIN,W 23-20,*,27,102,3.78,1,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
31,2010,2010-10-10,5,24.262,CLE,,ATL,L 10-20,*,10,28,2.80,0,6,4,49,12.25,1,66.7%,8.17,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
32,2010,2010-10-17,6,24.269,CLE,@,PIT,L 10-28,*,12,41,3.42,0,7,6,49,8.17,0,85.7%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
33,2010,2010-10-24,7,24.276,CLE,@,NOR,W 30-17,*,16,69,4.31,1,2,1,1,1.00,0,50.0%,0.50,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,0,0,,0,1,6,0.0,0,0
34,2010,2010-11-07,8,24.290,CLE,,NWE,W 34-14,*,29,184,6.34,2,3,3,36,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,,,,0,0,,0,2,12,0.0,0,0
35,2010,2010-11-14,9,24.297,CLE,,NYJ,L 20-26,*,19,82,4.32,1,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
36,2010,2010-11-21,10,24.304,CLE,@,JAX,L 20-24,*,21,48,2.29,0,8,6,95,15.83,1,75.0%,11.88,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
37,2010,2010-11-28,11,24.311,CLE,,CAR,W 24-23,*,26,131,5.04,3,8,6,63,10.50,0,75.0%,7.88,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,3,18,0.0,0,0
38,2010,2010-12-05,12,24.318,CLE,@,MIA,W 13-10,*,18,57,3.17,0,9,7,22,3.14,0,77.8%,2.44,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
39,2010,2010-12-12,13,24.325,CLE,@,BUF,L 6-13,*,21,108,5.14,0,5,4,10,2.50,0,80.0%,2.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
40,2010,2010-12-19,14,24.332,CLE,@,CIN,L 17-19,*,14,59,4.21,0,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
41,2010,2010-12-26,15,24.339,CLE,,BAL,L 10-20,*,12,35,2.92,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
42,2010,2011-01-02,16,24.346,CLE,,PIT,L 9-41,,6,13,2.17,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
43,2011,2011-09-11,1,25.233,CLE,,CIN,L 17-27,*,17,57,3.35,0,8,6,30,5.00,0,75.0%,3.75,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
44,2011,2011-09-18,2,25.240,CLE,@,IND,W 27-19,*,27,94,3.48,2,4,4,23,5.75,0,100.0%,5.75,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,0.0,0,0
45,2011,2011-10-02,4,25.254,CLE,,TEN,L 13-31,*,10,46,4.60,0,6,5,23,4.60,0,83.3%,3.83,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
46,2011,2011-10-16,5,25.268,CLE,@,OAK,L 17-24,*,6,14,2.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
47,2011,2011-11-27,11,25.310,CLE,@,CIN,L 20-23,,19,65,3.42,0,2,2,-4,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
48,2011,2011-12-04,12,25.317,CLE,,BAL,L 10-24,*,12,45,3.75,0,2,1,52,52.00,0,50.0%,26.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
49,2011,2011-12-08,13,25.321,CLE,@,PIT,L 3-14,*,10,25,2.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
50,2011,2011-12-18,14,25.331,CLE,@,ARI,L 17-20,*,26,99,3.81,1,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
51,2011,2011-12-24,15,25.337,CLE,@,BAL,L 14-20,*,24,112,4.67,0,4,2,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
52,2011,2012-01-01,16,25.345,CLE,,PIT,L 9-13,*,10,30,3.00,0,3,1,-3,-3.00,0,33.3%,-1.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
53,2012,2012-09-09,1,26.232,KAN,,ATL,L 24-40,*,7,16,2.29,0,3,3,8,2.67,0,100.0%,2.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
54,2012,2012-09-16,2,26.239,KAN,@,BUF,L 17-35,*,11,66,6.00,0,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
55,2012,2012-09-23,3,26.246,KAN,@,NOR,W 27-24,,3,11,3.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
56,2012,2012-10-28,7,26.281,KAN,,OAK,L 16-26,,4,23,5.75,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
57,2012,2012-11-01,8,26.285,KAN,@,SDG,L 13-31,,7,14,2.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
58,2012,2012-11-12,9,26.296,KAN,@,PIT,L 13-16,,10,30,3.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
59,2012,2012-11-18,10,26.302,KAN,,CIN,L 6-28,,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
60,2012,2012-11-25,11,26.309,KAN,,DEN,L 9-17,,2,5,2.50,0,0,0,0,,0,0.0%,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0.0,0,0
61,2012,2012-12-02,12,26.316,KAN,,CAR,W 27-21,,12,19,1.58,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
62,2012,2012-12-09,13,26.323,KAN,@,CLE,L 7-30,,5,11,2.20,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
63,2012,2012-12-16,14,26.330,KAN,@,OAK,L 0-15,,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
64,2012,2012-12-23,15,26.337,KAN,,IND,L 13-20,,15,101,6.73,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
65,2012,2012-12-30,16,26.344,KAN,@,DEN,L 3-38,,5,4,0.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
66,2013,2013-10-21,7,27.273,NYG,,MIN,W 23-7,*,18,36,2.00,1,6,5,45,9.00,0,83.3%,7.50,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
67,2013,2013-10-27,8,27.279,NYG,@,PHI,W 15-7,,20,70,3.50,0,5,3,15,5.00,0,60.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
68,2013,2013-11-10,9,27.293,NYG,,OAK,W 24-20,,5,21,4.20,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
69,2013,2013-12-01,12,27.314,NYG,@,WAS,W 24-17,,6,45,7.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
70,2013,2013-12-08,13,27.321,NYG,@,SDG,L 14-37,,4,11,2.75,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
71,2013,2013-12-15,14,27.328,NYG,,SEA,L 0-23,,3,8,2.67,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
72,2013,2013-12-29,16,27.342,NYG,,WAS,W 20-6,,17,56,3.29,0,5,1,6,6.00,0,20.0%,1.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
73,2014,2014-09-08,1,28.230,NYG,@,DET,L 14-35,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
74,2014,2014-09-14,2,28.236,NYG,,ARI,L 14-25,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
75,2014,2014-09-21,3,28.243,NYG,,HOU,W 30-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
76,2014,2014-09-25,4,28.247,NYG,@,WAS,W 45-14,,8,31,3.88,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,1
77,2014,2014-10-05,5,28.257,NYG,,ATL,W 30-20,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
78,2014,2014-10-12,6,28.264,NYG,@,PHI,L 0-27,,5,24,4.80,0,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
79,2014,2014-10-19,7,28.271,NYG,@,DAL,L 21-31,,6,29,4.83,0,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
80,2014,2014-11-03,8,28.286,NYG,,IND,L 24-40,,4,20,5.00,0,6,5,50,10.00,0,83.3%,8.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
81,2014,2014-11-09,9,28.292,NYG,@,SEA,L 17-38,,1,4,4.00,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,1
