ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1969,1969-11-09,8,27.301,WAS,,PHI,T 28-28,1,2,2.00,0
2,1970,1970-09-20,1,28.251,WAS,@,SFO,L 17-26,,,,
3,1970,1970-09-27,2,28.258,WAS,@,STL,L 17-27,,,,
4,1970,1970-10-04,3,28.265,WAS,@,PHI,W 33-21,,,,
5,1970,1970-10-11,4,28.272,WAS,,DET,W 31-10,,,,
6,1970,1970-10-19,5,28.280,WAS,@,OAK,L 20-34,,,,
7,1970,1970-10-25,6,28.286,WAS,,CIN,W 20-0,,,,
8,1970,1970-11-01,7,28.293,WAS,@,DEN,W 19-3,,,,
9,1970,1970-11-08,8,28.300,WAS,,MIN,L 10-19,,,,
10,1970,1970-11-15,9,28.307,WAS,@,NYG,L 33-35,,,,
11,1970,1970-11-22,10,28.314,WAS,,DAL,L 21-45,,,,
12,1970,1970-11-29,11,28.321,WAS,,NYG,L 24-27,,,,
13,1970,1970-12-06,12,28.328,WAS,@,DAL,L 0-34,,,,
14,1970,1970-12-13,13,28.335,WAS,,PHI,W 24-6,,,,
15,1970,1970-12-20,14,28.342,WAS,,STL,W 28-27,,,,
16,1971,1971-09-19,1,29.250,WAS,@,STL,W 24-17,,,,
17,1971,1971-09-26,2,29.257,WAS,@,NYG,W 30-3,,,,
18,1971,1971-10-03,3,29.264,WAS,@,DAL,W 20-16,,,,
19,1971,1971-10-10,4,29.271,WAS,,HOU,W 22-13,,,,
20,1971,1971-10-17,5,29.278,WAS,,STL,W 20-0,,,,
21,1971,1971-10-24,6,29.285,WAS,@,KAN,L 20-27,,,,
22,1971,1971-10-31,7,29.292,WAS,,NOR,W 24-14,,,,
23,1971,1971-11-07,8,29.299,WAS,,PHI,T 7-7,,,,
24,1971,1971-11-14,9,29.306,WAS,@,CHI,L 15-16,,,,
25,1971,1971-11-21,10,29.313,WAS,,DAL,L 0-13,,,,
26,1971,1971-11-28,11,29.320,WAS,@,PHI,W 20-13,,,,
27,1971,1971-12-05,12,29.327,WAS,,NYG,W 23-7,,,,
28,1971,1971-12-13,13,29.335,WAS,@,RAM,W 38-24,,,,
29,1971,1971-12-19,14,29.341,WAS,,CLE,L 13-20,,,,
