ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
115,1972,1972-10-08,4,34.213,PIT,@,DAL,L 13-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,190,47.50,0
116,1972,1972-10-15,5,34.220,PIT,,HOU,W 24-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,275,39.29,1
117,1972,1972-10-22,6,34.227,PIT,,NWE,W 33-3,0,0,,0,0,0,,0,0,0,,0,0,,,2,99,49.50,0
118,1972,1972-10-29,7,34.234,PIT,@,BUF,W 38-21,0,0,,0,0,0,,0,0,0,,0,0,,,3,130,43.33,0
119,1972,1972-11-05,8,34.241,PIT,,CIN,W 40-17,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,158,39.50,0
120,1972,1972-11-12,9,34.248,PIT,,KAN,W 16-7,0,0,,0,0,0,,0,0,0,,0,0,,,3,107,35.67,0
121,1972,1972-11-19,10,34.255,PIT,@,CLE,L 24-26,0,0,,0,0,0,,0,0,0,,0,0,,,6,259,43.17,0
122,1972,1972-11-26,11,34.262,PIT,,MIN,W 23-10,0,0,,0,0,0,,0,0,0,,0,0,,,7,339,48.43,0
123,1972,1972-12-03,12,34.269,PIT,,CLE,W 30-0,0,0,,0,0,0,,0,0,0,,0,0,,,3,120,40.00,0
124,1972,1972-12-10,13,34.276,PIT,@,HOU,W 9-3,0,0,,0,0,0,,0,0,0,,0,0,,,6,279,46.50,0
125,1972,1972-12-17,14,34.283,PIT,@,SDG,W 24-2,0,0,,0,0,0,,0,0,0,,0,0,,,5,208,41.60,0
126,1973,1973-09-16,1,35.191,PIT,,DET,W 24-10,0,0,,0,0,0,,0,0,0,,0,0,,,4,154,38.50,0
127,1973,1973-09-23,2,35.198,PIT,,CLE,W 33-6,0,0,,0,0,0,,0,0,0,,0,0,,,4,169,42.25,0
128,1973,1973-09-30,3,35.205,PIT,@,HOU,W 36-7,0,0,,0,0,0,,0,0,0,,0,0,,,4,156,39.00,0
129,1973,1973-10-07,4,35.212,PIT,,SDG,W 38-21,0,0,,0,0,0,,0,0,0,,0,0,,,4,168,42.00,0
130,1973,1973-10-14,5,35.219,PIT,@,CIN,L 7-19,0,0,,0,0,0,,0,0,0,,0,0,,,6,263,43.83,0
131,1973,1973-10-21,6,35.226,PIT,,NYJ,W 26-14,0,0,,0,0,0,,0,0,0,,0,0,,,5,200,40.00,0
132,1973,1973-10-28,7,35.233,PIT,,CIN,W 20-13,0,0,,0,0,0,,0,0,0,,0,0,,,5,197,39.40,0
133,1973,1973-11-05,8,35.241,PIT,,WAS,W 21-16,0,0,,0,0,0,,0,0,0,,0,0,,,4,135,33.75,0
134,1973,1973-11-11,9,35.247,PIT,@,OAK,W 17-9,0,0,,0,0,0,,0,0,0,,0,0,,,5,250,50.00,0
135,1973,1973-11-18,10,35.254,PIT,,DEN,L 13-23,0,0,,0,0,0,,0,0,0,,0,0,,,3,130,43.33,0
136,1973,1973-11-25,11,35.261,PIT,@,CLE,L 16-21,0,0,,0,0,0,,0,0,0,,0,0,,,4,131,32.75,0
137,1973,1973-12-03,12,35.269,PIT,@,MIA,L 26-30,0,0,,0,0,0,,0,0,0,,0,0,,,4,189,47.25,0
138,1973,1973-12-09,13,35.275,PIT,,HOU,W 33-7,1,0,0.00,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0
139,1973,1973-12-15,14,35.281,PIT,@,SFO,W 37-14,0,0,,0,0,0,,0,0,0,,0,0,,,9,374,41.56,1
140,1974,1974-09-15,1,36.190,PIT,,BAL,W 30-0,0,0,,0,0,0,,0,0,0,,0,0,,,4,182,45.50,0
141,1974,1974-09-22,2,36.197,PIT,@,DEN,T 35-35,0,0,,0,0,0,,0,0,0,,0,0,,,6,250,41.67,0
142,1974,1974-09-29,3,36.204,PIT,,OAK,L 0-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,254,42.33,0
143,1974,1974-10-06,4,36.211,PIT,@,HOU,W 13-7,0,0,,0,0,0,,0,0,0,,0,0,,,5,193,38.60,0
144,1974,1974-10-13,5,36.218,PIT,@,KAN,W 34-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,263,43.83,0
145,1974,1974-10-20,6,36.225,PIT,,CLE,W 20-16,0,0,,0,0,0,,0,0,0,,0,0,,,7,275,39.29,0
146,1974,1974-10-28,7,36.233,PIT,,ATL,W 24-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,137,34.25,0
147,1974,1974-11-03,8,36.239,PIT,,PHI,W 27-0,0,0,,0,0,0,,0,0,0,,0,0,,,6,252,42.00,0
148,1974,1974-11-10,9,36.246,PIT,@,CIN,L 10-17,0,0,,0,0,0,,0,0,0,,0,0,,,7,255,36.43,0
149,1974,1974-11-17,10,36.253,PIT,@,CLE,W 26-16,0,0,,0,0,0,,0,0,0,,0,0,,,4,152,38.00,0
150,1974,1974-11-25,11,36.261,PIT,@,NOR,W 28-7,0,0,,0,0,0,,0,0,0,,0,0,,,5,207,41.40,0
151,1974,1974-12-01,12,36.267,PIT,,HOU,L 10-13,0,0,,0,0,0,,0,0,0,,0,0,,,9,330,36.67,0
152,1974,1974-12-08,13,36.274,PIT,@,NWE,W 21-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,207,34.50,0
153,1974,1974-12-14,14,36.280,PIT,,CIN,W 27-3,0,0,,0,0,0,,0,0,0,,0,0,,,3,83,27.67,0
154,1975,1975-09-21,1,37.196,PIT,@,SDG,W 37-0,0,0,,0,1,1,100.00,19,0,0,118.7,0,0,19.00,19.00,2,88,44.00,0
155,1975,1975-09-28,2,37.203,PIT,,BUF,L 21-30,0,0,,0,0,0,,0,0,0,,0,0,,,5,210,42.00,0
156,1975,1975-10-05,3,37.210,PIT,@,CLE,W 42-6,0,0,,0,0,0,,0,0,0,,0,0,,,5,165,33.00,0
157,1975,1975-10-12,4,37.217,PIT,,DEN,W 20-9,0,0,,0,0,0,,0,0,0,,0,0,,,7,225,32.14,1
158,1975,1975-10-19,5,37.224,PIT,,CHI,W 34-3,0,0,,0,1,1,100.00,20,0,0,118.7,0,0,20.00,20.00,3,129,43.00,0
159,1975,1975-10-26,6,37.231,PIT,@,GNB,W 16-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,178,44.50,0
160,1975,1975-11-02,7,37.238,PIT,@,CIN,W 30-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,238,39.67,0
161,1975,1975-11-09,8,37.245,PIT,,HOU,W 24-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,256,42.67,0
162,1975,1975-11-16,9,37.252,PIT,,KAN,W 28-3,0,0,,0,0,0,,0,0,0,,0,0,,,6,226,37.67,0
163,1975,1975-11-24,10,37.260,PIT,@,HOU,W 32-9,0,0,,0,0,0,,0,0,0,,0,0,,,4,169,42.25,0
164,1975,1975-11-30,11,37.266,PIT,@,NYJ,W 20-7,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,124,41.33,0
165,1975,1975-12-07,12,37.273,PIT,,CLE,W 31-17,0,0,,0,0,0,,0,0,0,,0,0,,,8,333,41.63,0
166,1975,1975-12-13,13,37.279,PIT,,CIN,W 35-14,0,0,,0,0,0,,0,0,0,,0,0,,,4,170,42.50,0
167,1975,1975-12-20,14,37.286,PIT,@,RAM,L 3-10,0,0,,0,0,0,,0,0,0,,0,0,,,6,206,34.33,0
168,1976,1976-09-12,1,38.187,PIT,@,OAK,L 28-31,0,0,,0,0,0,,0,0,0,,0,0,,,6,252,42.00,0
169,1976,1976-09-19,2,38.194,PIT,,CLE,W 31-14,0,0,,0,0,0,,0,0,0,,0,0,,,6,261,43.50,0
170,1976,1976-09-26,3,38.201,PIT,,NWE,L 27-30,1,0,0.00,0,0,0,,0,0,0,,0,0,,,5,223,44.60,0
171,1976,1976-10-04,4,38.209,PIT,@,MIN,L 6-17,2,7,3.50,0,0,0,,0,0,0,,0,0,,,3,115,38.33,0
172,1976,1976-10-10,5,38.215,PIT,@,CLE,L 16-18,0,0,,0,0,0,,0,0,0,,0,0,,,7,285,40.71,0
173,1976,1976-10-17,6,38.222,PIT,,CIN,W 23-6,0,0,,0,0,0,,0,0,0,,0,0,,,4,149,37.25,0
174,1976,1976-10-24,7,38.229,PIT,@,NYG,W 27-0,0,0,,0,0,0,,0,0,0,,0,0,,,6,259,43.17,0
175,1976,1976-10-31,8,38.236,PIT,,SDG,W 23-0,0,0,,0,0,0,,0,0,0,,0,0,,,9,334,37.11,0
176,1976,1976-11-07,9,38.243,PIT,@,KAN,W 45-0,0,0,,0,0,0,,0,0,0,,0,0,,,4,185,46.25,0
177,1976,1976-11-14,10,38.250,PIT,,MIA,W 14-3,0,0,,0,0,0,,0,0,0,,0,0,,,5,192,38.40,0
178,1976,1976-11-21,11,38.257,PIT,,HOU,W 32-16,0,0,,0,0,0,,0,0,0,,0,0,,,5,160,32.00,0
179,1976,1976-11-28,12,38.264,PIT,@,CIN,W 7-3,0,0,,0,0,0,,0,0,0,,0,0,,,5,195,39.00,0
180,1976,1976-12-05,13,38.271,PIT,,TAM,W 42-0,0,0,,0,0,0,,0,0,0,,0,0,,,4,102,25.50,0
181,1976,1976-12-11,14,38.277,PIT,@,HOU,W 21-0,0,0,,0,0,0,,0,0,0,,0,0,,,7,270,38.57,0
182,1977,1977-09-19,1,39.194,PIT,,SFO,W 27-0,0,0,,0,0,0,,0,0,0,,0,0,,,8,301,37.63,0
183,1977,1977-09-25,2,39.200,PIT,,OAK,L 7-16,0,0,,0,0,0,,0,0,0,,0,0,,,4,162,40.50,0
184,1977,1977-10-02,3,39.207,PIT,@,CLE,W 28-14,0,0,,0,0,0,,0,0,0,,0,0,,,3,93,31.00,0
185,1977,1977-10-09,4,39.214,PIT,@,HOU,L 10-27,0,0,,0,0,0,,0,0,0,,0,0,,,4,152,38.00,0
186,1977,1977-10-17,5,39.222,PIT,,CIN,W 20-14,0,0,,0,0,0,,0,0,0,,0,0,,,5,197,39.40,1
187,1977,1977-10-23,6,39.228,PIT,,HOU,W 27-10,1,0,0.00,0,0,0,,0,0,0,,0,0,,,5,183,36.60,0
188,1977,1977-10-30,7,39.235,PIT,@,BAL,L 21-31,0,0,,0,0,0,,0,0,0,,0,0,,,3,125,41.67,0
189,1977,1977-11-06,8,39.242,PIT,@,DEN,L 7-21,0,0,,0,0,0,,0,0,0,,0,0,,,9,364,40.44,0
190,1977,1977-11-13,9,39.249,PIT,,CLE,W 35-31,0,0,,0,0,0,,0,0,0,,0,0,,,5,185,37.00,0
191,1977,1977-11-20,10,39.256,PIT,,DAL,W 28-13,0,0,,0,0,0,,0,0,0,,0,0,,,6,229,38.17,0
192,1977,1977-11-27,11,39.263,PIT,@,NYJ,W 23-20,0,0,,0,0,0,,0,0,0,,0,0,,,6,191,31.83,0
193,1977,1977-12-04,12,39.270,PIT,,SEA,W 30-20,0,0,,0,0,0,,0,0,0,,0,0,,,4,133,33.25,0
194,1977,1977-12-10,13,39.276,PIT,@,CIN,L 10-17,0,0,,0,0,0,,0,0,0,,0,0,,,5,167,33.40,0
