ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1963,1963-09-15,1,21.313,WAS,@,CLE,L 14-37,1,5,0
2,1963,1963-10-27,7,21.355,WAS,,STL,L 7-21,1,38,0
3,1963,1963-12-08,13,22.032,WAS,@,NYG,L 14-44,1,3,0
4,1964,1964-10-11,5,22.340,WAS,,PHI,W 35-20,1,4,0
5,1964,1964-12-06,13,23.030,WAS,,PIT,L 7-14,1,0,0
6,1965,1965-11-21,10,24.015,WAS,@,PIT,W 31-3,2,79,0
7,1965,1965-12-12,13,24.036,WAS,,NYG,L 10-27,1,23,0
8,1965,1965-12-19,14,24.043,WAS,,PIT,W 35-14,1,19,0
9,1968,1968-09-22,2,26.321,STL,@,SFO,L 17-35,1,0,0
10,1968,1968-11-17,10,27.011,STL,@,BAL,L 0-27,1,6,0
11,1968,1968-12-08,13,27.032,STL,@,NYG,W 28-21,1,0,0
