ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1984,1984-09-02,1,22.226,CHI,,TAM,W 34-14
2,1984,1984-09-09,2,22.233,CHI,,DEN,W 27-0
3,1984,1984-09-16,3,22.240,CHI,@,GNB,W 9-7
4,1984,1984-09-23,4,22.247,CHI,@,SEA,L 9-38
5,1984,1984-09-30,5,22.254,CHI,,DAL,L 14-23
6,1984,1984-10-07,6,22.261,CHI,,NOR,W 20-7
7,1984,1984-10-14,7,22.268,CHI,@,STL,L 21-38
8,1984,1984-10-28,9,22.282,CHI,,MIN,W 16-7
9,1984,1984-11-11,11,22.296,CHI,@,RAM,L 13-29
10,1984,1984-11-25,13,22.310,CHI,@,MIN,W 34-3
11,1985,1985-10-13,6,23.266,CHI,@,SFO,W 26-10
12,1985,1985-10-21,7,23.274,CHI,,GNB,W 23-7
13,1985,1985-10-27,8,23.280,CHI,,MIN,W 27-9
14,1985,1985-11-03,9,23.287,CHI,@,GNB,W 16-10
15,1985,1985-11-10,10,23.294,CHI,,DET,W 24-3
16,1985,1985-11-17,11,23.301,CHI,@,DAL,W 44-0
17,1985,1985-11-24,12,23.308,CHI,,ATL,W 36-0
18,1985,1985-12-02,13,23.316,CHI,@,MIA,L 24-38
19,1985,1985-12-08,14,23.322,CHI,,IND,W 17-10
20,1985,1985-12-14,15,23.328,CHI,@,NYJ,W 19-6
21,1985,1985-12-22,16,23.336,CHI,@,DET,W 37-17
22,1986,1986-11-30,13,24.314,CHI,,PIT,W 13-10
23,1986,1986-12-07,14,24.321,CHI,,TAM,W 48-14
24,1986,1986-12-15,15,24.329,CHI,@,DET,W 16-13
25,1986,1986-12-21,16,24.335,CHI,@,DAL,W 24-10
26,1987,1987-11-16,9,25.300,DEN,,CHI,W 31-29
27,1987,1987-11-22,10,25.306,DEN,@,RAI,W 23-17
28,1987,1987-11-29,11,25.313,DEN,@,SDG,W 31-17
29,1987,1987-12-06,12,25.320,DEN,,NWE,W 31-20
30,1987,1987-12-13,13,25.327,DEN,@,SEA,L 21-28
31,1987,1987-12-19,14,25.333,DEN,,KAN,W 20-17
32,1987,1987-12-27,15,25.341,DEN,,SDG,W 24-0
33,1988,1988-09-04,1,26.228,DEN,,SEA,L 14-21
