ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
35,1954,1954-09-26,1,26.184,PHI,,CLE,W 28-10,,7,12,58.33,130,2,1,100.7,0,0,10.83,10.42,5,25,5.00,0
36,1954,1954-10-03,2,26.191,PHI,@,CRD,W 35-16,,8,17,47.06,155,2,1,94.0,0,0,9.12,8.82,0,0,,0
37,1954,1954-10-09,3,26.197,PHI,,PIT,W 24-22,,7,15,46.67,156,1,1,78.7,0,0,10.40,8.73,0,0,,0
38,1954,1954-10-17,4,26.205,PHI,@,WAS,W 49-21,,4,6,66.67,57,0,0,97.2,0,0,9.50,9.50,1,-6,-6.00,0
39,1954,1954-10-23,5,26.211,PHI,@,PIT,L 7-17,,1,5,20.00,5,0,2,0.0,0,0,1.00,-17.00,0,0,,0
40,1954,1954-10-30,6,26.218,PHI,,GNB,L 14-37,,11,19,57.89,119,1,1,72.0,0,0,6.26,4.95,2,24,12.00,0
41,1954,1954-11-07,7,26.226,PHI,,CRD,W 30-14,*,14,23,60.87,230,3,1,115.9,0,0,10.00,10.65,2,2,1.00,0
42,1954,1954-11-14,8,26.233,PHI,@,NYG,L 14-27,*,18,42,42.86,276,1,3,43.4,0,0,6.57,3.83,0,0,,0
43,1954,1954-11-21,9,26.240,PHI,@,CLE,L 0-6,*,10,23,43.48,74,0,2,15.5,0,0,3.22,-0.70,0,0,,0
44,1954,1954-11-28,10,26.247,PHI,,WAS,W 41-33,*,3,8,37.50,40,0,1,14.6,0,0,5.00,-0.63,0,0,,0
45,1955,1955-09-24,1,27.182,PHI,,NYG,W 27-17,,10,17,58.82,209,1,0,121.9,0,0,12.29,13.47,4,16,4.00,0
46,1955,1955-10-01,2,27.189,PHI,,WAS,L 30-31,*,25,37,67.57,349,4,0,133.7,0,0,9.43,11.59,0,0,,0
47,1955,1955-10-09,3,27.197,PHI,@,CLE,L 17-21,*,5,18,27.78,61,0,0,41.2,0,0,3.39,3.39,2,-3,-1.50,0
48,1955,1955-10-15,4,27.203,PHI,@,PIT,L 7-13,,4,6,66.67,78,0,1,70.1,0,0,13.00,5.50,4,-6,-1.50,0
49,1955,1955-10-23,5,27.211,PHI,@,CRD,T 24-24,*,3,9,33.33,26,0,2,2.8,0,0,2.89,-7.11,3,21,7.00,0
50,1955,1955-10-30,6,27.218,PHI,,PIT,W 24-0,,1,4,25.00,17,0,0,44.8,0,0,4.25,4.25,0,0,,0
51,1955,1955-11-06,7,27.225,PHI,@,WAS,L 21-34,,20,40,50.00,264,3,0,96.2,0,0,6.60,8.10,2,2,1.00,0
52,1955,1955-11-20,9,27.239,PHI,@,NYG,L 7-31,,0,3,0.00,0,0,1,0.0,0,0,0.00,-15.00,0,0,,0
53,1955,1955-11-27,10,27.246,PHI,,RAM,L 21-23,,9,14,64.29,186,2,1,117.6,0,0,13.29,12.93,0,0,,0
54,1955,1955-12-04,11,27.253,PHI,,CRD,W 27-3,*,11,23,47.83,147,0,2,32.3,0,0,6.39,2.48,2,-1,-0.50,0
55,1956,1956-09-30,1,28.188,PHI,@,RAM,L 7-27,*,5,12,41.67,33,0,3,9.7,0,0,2.75,-8.50,1,-1,-1.00,0
56,1956,1956-10-06,2,28.194,PHI,,WAS,W 13-9,*,8,11,72.73,104,0,1,64.2,0,0,9.45,5.36,4,5,1.25,1
57,1956,1956-10-14,3,28.202,PHI,@,PIT,W 35-21,*,10,18,55.56,167,2,2,84.5,0,0,9.28,6.50,1,-7,-7.00,0
58,1956,1956-10-21,4,28.209,PHI,,CRD,L 6-20,*,14,30,46.67,130,0,6,19.4,0,0,4.33,-4.67,4,41,10.25,0
59,1956,1956-10-28,5,28.216,PHI,@,NYG,L 3-20,,5,10,50.00,68,0,1,32.5,0,0,6.80,2.30,2,6,3.00,0
60,1956,1956-11-04,6,28.223,PHI,@,CRD,L 17-28,,8,13,61.54,102,0,1,54.0,0,0,7.85,4.38,1,6,6.00,0
61,1956,1956-11-11,7,28.230,PHI,,PIT,W 14-7,*,4,7,57.14,129,1,0,141.4,0,0,18.43,21.29,0,0,,0
62,1956,1956-11-18,8,28.237,PHI,,CLE,L 0-16,*,4,12,33.33,39,0,2,3.8,0,0,3.25,-4.25,3,3,1.00,0
63,1956,1956-11-25,9,28.244,PHI,,SFO,T 10-10,*,10,23,43.48,181,1,3,46.0,0,0,7.87,2.87,1,1,1.00,0
64,1956,1956-12-02,10,28.251,PHI,@,CLE,L 14-17,*,4,10,40.00,39,0,1,12.1,0,0,3.90,-0.60,1,1,1.00,1
65,1956,1956-12-09,11,28.258,PHI,@,WAS,L 17-19,*,8,14,57.14,110,0,0,82.4,0,0,7.86,7.86,3,-7,-2.33,0
66,1956,1956-12-15,12,28.264,PHI,,NYG,L 7-21,*,2,4,50.00,17,0,1,21.9,0,0,4.25,-7.00,0,0,,0
67,1957,1957-09-29,1,29.187,PHI,@,RAM,L 13-17,*,7,13,53.85,65,0,2,28.2,0,0,5.00,-1.92,0,0,,0
68,1957,1957-10-05,2,29.193,PHI,,NYG,L 20-24,*,3,9,33.33,10,0,2,2.8,0,0,1.11,-8.89,0,0,,0
69,1957,1957-10-13,3,29.201,PHI,@,CLE,L 7-24,*,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,5,5.00,0
70,1957,1957-10-27,5,29.215,PHI,@,PIT,L 0-6,*,3,8,37.50,19,0,1,6.2,0,0,2.38,-3.25,0,0,,0
71,1957,1957-11-03,6,29.222,PHI,@,CRD,W 38-21,*,8,15,53.33,183,2,2,97.4,0,0,12.20,8.87,3,2,0.67,2
72,1957,1957-11-10,7,29.229,PHI,,DET,L 16-27,*,4,11,36.36,22,0,0,44.9,0,0,2.00,2.00,3,34,11.33,0
73,1957,1957-11-17,8,29.236,PHI,@,NYG,L 0-13,*,3,7,42.86,14,0,1,10.7,0,0,2.00,-4.43,3,8,2.67,0
74,1957,1957-12-01,10,29.250,PHI,,PIT,W 7-6,,1,2,50.00,17,0,0,79.2,0,0,8.50,8.50,1,-2,-2.00,0
75,1957,1957-12-08,11,29.257,PHI,@,WAS,L 7-42,,4,7,57.14,43,0,0,75.3,0,0,6.14,6.14,0,0,,0
76,1957,1957-12-14,12,29.263,PHI,,CRD,L 27-31,*,13,19,68.42,257,2,1,124.3,0,0,13.53,13.26,4,15,3.75,1
