ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
47,1974,1974-11-24,11,25.063,PHI,@,WAS,L 7-26,4,32,8.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
48,1974,1974-12-01,12,25.070,PHI,,GNB,W 36-14,6,66,11.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
49,1974,1974-12-08,13,25.077,PHI,@,NYG,W 20-7,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
50,1974,1974-12-15,14,25.084,PHI,,DET,W 28-17,4,39,9.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
51,1975,1975-09-21,1,25.364,PHI,,NYG,L 14-23,6,89,14.83,1,1,6,6.00,0,0,0,,0,0,0,,0,0,,,1,6
52,1975,1975-09-28,2,26.006,PHI,@,CHI,L 13-15,6,75,12.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
53,1975,1975-10-05,3,26.013,PHI,,WAS,W 26-10,2,85,42.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
54,1975,1975-10-12,4,26.020,PHI,@,MIA,L 16-24,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
55,1975,1975-10-19,5,26.027,PHI,@,STL,L 20-31,1,15,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
56,1975,1975-10-26,6,26.034,PHI,,DAL,L 17-20,3,26,8.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
57,1975,1975-11-03,7,26.042,PHI,,RAM,L 3-42,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
58,1975,1975-11-09,8,26.048,PHI,,STL,L 23-24,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
59,1975,1975-11-16,9,26.055,PHI,@,NYG,W 13-10,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
60,1975,1975-11-23,10,26.062,PHI,@,DAL,L 17-27,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
61,1975,1975-11-30,11,26.069,PHI,,SFO,W 27-17,6,83,13.83,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
62,1975,1975-12-07,12,26.076,PHI,,CIN,L 0-31,5,52,10.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
63,1975,1975-12-14,13,26.083,PHI,@,DEN,L 10-25,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
64,1975,1975-12-21,14,26.090,PHI,@,WAS,W 26-3,4,33,8.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
65,1976,1976-09-12,1,26.356,PHI,@,DAL,L 7-27,2,43,21.50,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
66,1976,1976-09-19,2,26.363,PHI,,NYG,W 20-7,3,48,16.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
67,1976,1976-09-27,3,27.005,PHI,,WAS,L 17-20,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
68,1976,1976-10-03,4,27.011,PHI,@,ATL,W 14-13,3,36,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
69,1976,1976-10-10,5,27.018,PHI,@,STL,L 14-33,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
70,1976,1976-10-17,6,27.025,PHI,@,GNB,L 13-28,5,60,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
71,1976,1976-10-24,7,27.032,PHI,,MIN,L 12-31,3,16,5.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
72,1976,1976-10-31,8,27.039,PHI,@,NYG,W 10-0,5,58,11.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
73,1976,1976-11-07,9,27.046,PHI,,STL,L 14-17,2,14,7.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
74,1976,1976-11-14,10,27.053,PHI,@,CLE,L 3-24,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
75,1976,1976-11-21,11,27.060,PHI,,OAK,L 7-26,3,26,8.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
76,1976,1976-11-28,12,27.067,PHI,@,WAS,L 0-24,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
77,1976,1976-12-05,13,27.074,PHI,,DAL,L 7-26,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
78,1976,1976-12-12,14,27.081,PHI,,SEA,W 27-10,4,65,16.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
79,1977,1977-09-18,1,27.361,PHI,,TAM,W 13-3,4,30,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
80,1977,1977-09-25,2,28.003,PHI,@,RAM,L 0-20,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
81,1977,1977-10-02,3,28.010,PHI,@,DET,L 13-17,4,67,16.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
82,1977,1977-10-09,4,28.017,PHI,@,NYG,W 28-10,4,59,14.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
83,1977,1977-10-16,5,28.024,PHI,,STL,L 17-21,3,99,33.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
84,1977,1977-10-23,6,28.031,PHI,,DAL,L 10-16,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
85,1977,1977-10-30,7,28.038,PHI,@,WAS,L 17-23,4,116,29.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
86,1977,1977-11-06,8,28.045,PHI,,NOR,W 28-7,3,20,6.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
87,1977,1977-11-13,9,28.052,PHI,,WAS,L 14-17,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
88,1977,1977-11-20,10,28.059,PHI,@,STL,L 16-21,6,85,14.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
89,1977,1977-11-27,11,28.066,PHI,@,NWE,L 6-14,3,72,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
90,1977,1977-12-04,12,28.073,PHI,@,DAL,L 14-24,4,25,6.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
91,1977,1977-12-11,13,28.080,PHI,,NYG,W 17-14,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
92,1977,1977-12-18,14,28.087,PHI,,NYJ,W 27-0,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
93,1978,1978-09-03,1,28.346,PHI,,RAM,L 14-16,1,32,32.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
94,1978,1978-09-10,2,28.353,PHI,@,WAS,L 30-35,4,81,20.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
95,1978,1978-09-17,3,28.360,PHI,@,NOR,W 24-17,5,95,19.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
96,1978,1978-09-24,4,29.002,PHI,,MIA,W 17-3,3,50,16.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
97,1978,1978-10-01,5,29.009,PHI,@,BAL,W 17-14,2,58,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
98,1978,1978-10-08,6,29.016,PHI,@,NWE,L 14-24,3,54,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
99,1978,1978-10-15,7,29.023,PHI,,WAS,W 17-10,1,28,28.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
100,1978,1978-10-22,8,29.030,PHI,@,DAL,L 7-14,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
101,1978,1978-10-29,9,29.037,PHI,,STL,L 10-16,7,126,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
102,1978,1978-11-05,10,29.044,PHI,,GNB,W 10-3,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
103,1978,1978-11-12,11,29.051,PHI,,NYJ,W 17-9,3,45,15.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
104,1978,1978-11-19,12,29.058,PHI,@,NYG,W 19-17,5,105,21.00,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0
105,1978,1978-11-26,13,29.065,PHI,@,STL,W 14-10,5,52,10.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
106,1978,1978-12-03,14,29.072,PHI,@,MIN,L 27-28,4,115,28.75,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
107,1978,1978-12-10,15,29.079,PHI,,DAL,L 13-31,3,91,30.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
108,1978,1978-12-17,16,29.086,PHI,,NYG,W 20-3,3,57,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
109,1979,1979-09-02,1,29.345,PHI,,NYG,W 23-17,4,98,24.50,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
110,1979,1979-09-10,2,29.353,PHI,,ATL,L 10-14,9,127,14.11,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0
111,1979,1979-09-16,3,29.359,PHI,@,NOR,W 26-14,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
112,1979,1979-09-23,4,30.001,PHI,@,NYG,W 17-13,4,29,7.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
113,1979,1979-09-30,5,30.008,PHI,,PIT,W 17-14,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
114,1979,1979-10-07,6,30.015,PHI,,WAS,W 28-17,2,55,27.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
115,1979,1979-10-14,7,30.022,PHI,@,STL,W 24-20,3,35,11.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
116,1979,1979-10-21,8,30.029,PHI,@,WAS,L 7-17,1,26,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
117,1979,1979-10-28,9,30.036,PHI,@,CIN,L 13-37,5,54,10.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
118,1979,1979-11-04,10,30.043,PHI,,CLE,L 19-24,5,95,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
119,1979,1979-11-12,11,30.051,PHI,@,DAL,W 31-21,4,69,17.25,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
120,1979,1979-11-18,12,30.057,PHI,,STL,W 16-13,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
121,1979,1979-11-25,13,30.064,PHI,@,GNB,W 21-10,3,71,23.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
122,1979,1979-12-02,14,30.071,PHI,,DET,W 44-7,5,96,19.20,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
123,1979,1979-12-08,15,30.077,PHI,,DAL,L 17-24,1,34,34.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
124,1979,1979-12-16,16,30.085,PHI,@,HOU,W 26-20,2,49,24.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
125,1980,1980-09-07,1,30.351,PHI,,DEN,W 27-6,3,135,45.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
126,1980,1980-09-14,2,30.358,PHI,@,MIN,W 42-7,5,95,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
127,1980,1980-09-22,3,31.000,PHI,,NYG,W 35-3,4,59,14.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
128,1980,1980-09-28,4,31.006,PHI,@,STL,L 14-24,5,108,21.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
129,1980,1980-10-05,5,31.013,PHI,,WAS,W 24-14,4,63,15.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
130,1980,1980-10-12,6,31.020,PHI,@,NYG,W 31-16,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
131,1980,1980-10-19,7,31.027,PHI,,DAL,W 17-10,3,45,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
132,1980,1980-10-26,8,31.034,PHI,,CHI,W 17-14,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
133,1980,1980-11-02,9,31.041,PHI,@,SEA,W 27-20,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
134,1980,1980-11-09,10,31.048,PHI,@,NOR,W 34-21,5,89,17.80,3,0,0,,0,0,0,,0,0,0,,0,0,,,3,18
135,1980,1980-11-16,11,31.055,PHI,@,WAS,W 24-0,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
136,1980,1980-11-23,12,31.062,PHI,,OAK,W 10-7,3,18,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
137,1980,1980-11-30,13,31.069,PHI,@,SDG,L 21-22,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
138,1980,1980-12-07,14,31.076,PHI,,ATL,L 17-20,4,66,16.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
139,1980,1980-12-14,15,31.083,PHI,,STL,W 17-3,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
140,1980,1980-12-21,16,31.090,PHI,@,DAL,L 27-35,,,,,,,,,,,,,,,,,,,,,
141,1981,1981-09-06,1,31.349,PHI,@,NYG,W 24-10,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
142,1981,1981-09-13,2,31.356,PHI,,NWE,W 13-3,5,70,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
143,1981,1981-09-17,3,31.360,PHI,@,BUF,W 20-14,4,61,15.25,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
144,1981,1981-09-27,4,32.005,PHI,,WAS,W 36-13,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
145,1981,1981-10-05,5,32.013,PHI,,ATL,W 16-13,2,55,27.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
146,1981,1981-10-11,6,32.019,PHI,@,NOR,W 31-14,4,88,22.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
147,1981,1981-10-18,7,32.026,PHI,@,MIN,L 23-35,8,109,13.63,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
148,1981,1981-10-25,8,32.033,PHI,,TAM,W 20-10,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
149,1981,1981-11-01,9,32.040,PHI,,DAL,L 14-17,5,151,30.20,1,1,1,1.00,0,0,0,,0,0,0,,,,,,1,6
150,1981,1981-11-08,10,32.047,PHI,@,STL,W 52-10,5,103,20.60,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
151,1981,1981-11-15,11,32.054,PHI,,BAL,W 38-13,7,93,13.29,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
152,1981,1981-11-22,12,32.061,PHI,,NYG,L 10-20,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
153,1981,1981-11-30,13,32.069,PHI,@,MIA,L 10-13,4,61,15.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
154,1981,1981-12-06,14,32.075,PHI,@,WAS,L 13-15,2,47,23.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
155,1981,1981-12-13,15,32.082,PHI,@,DAL,L 10-21,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
156,1981,1981-12-20,16,32.089,PHI,,STL,W 38-0,6,67,11.17,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
157,1982,1982-09-12,1,32.355,PHI,,WAS,L 34-37,5,72,14.40,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
158,1982,1982-09-19,2,32.362,PHI,@,CLE,W 24-21,6,100,16.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
159,1982,1982-11-21,3,33.060,PHI,,CIN,L 14-18,5,57,11.40,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
160,1982,1982-11-28,4,33.067,PHI,@,WAS,L 9-13,6,109,18.17,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
161,1982,1982-12-05,5,33.074,PHI,,STL,L 20-23,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
162,1982,1982-12-11,6,33.080,PHI,@,NYG,L 7-23,4,57,14.25,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
163,1982,1982-12-19,7,33.088,PHI,,HOU,W 35-14,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
164,1982,1982-12-26,8,33.095,PHI,@,DAL,W 24-20,2,17,8.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
165,1982,1983-01-02,9,33.102,PHI,,NYG,L 24-26,3,53,17.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
166,1983,1983-09-03,1,33.346,PHI,@,SFO,W 22-17,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
167,1983,1983-09-11,2,33.354,PHI,,WAS,L 13-23,9,108,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
168,1983,1983-09-18,3,33.361,PHI,@,DEN,W 13-10,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
169,1983,1983-09-25,4,34.003,PHI,,STL,L 11-14,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
170,1983,1983-10-02,5,34.010,PHI,@,ATL,W 28-24,1,29,29.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
171,1983,1983-10-09,6,34.017,PHI,@,NYG,W 17-13,3,54,18.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
172,1983,1983-10-16,7,34.024,PHI,@,DAL,L 7-37,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
173,1983,1983-10-23,8,34.031,PHI,,CHI,L 6-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
174,1983,1983-10-30,9,34.038,PHI,,BAL,L 21-22,3,42,14.00,1,0,0,,0,1,1,100.00,45,1,0,158.3,0,0,45.00,65.00,1,6
175,1983,1983-11-06,10,34.045,PHI,,DAL,L 20-27,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
176,1983,1983-11-13,11,34.052,PHI,@,CHI,L 14-17,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
177,1983,1983-11-27,13,34.066,PHI,@,WAS,L 24-28,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
178,1983,1983-12-04,14,34.073,PHI,,RAM,W 13-9,4,51,12.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
179,1983,1983-12-11,15,34.080,PHI,,NOR,L 17-20,3,14,4.67,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
180,1983,1983-12-18,16,34.087,PHI,@,STL,L 7-31,5,102,20.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
181,1984,1984-09-30,5,35.008,DAL,@,CHI,W 23-14,0,0,,0,,,,,,,,,,,,,,,,,
182,1984,1984-10-28,9,35.036,DAL,,IND,W 22-3,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
