ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2004,2004-09-12,1,23.163,MIN,,DAL,W 35-17,,,,,
2,2004,2004-09-20,2,23.171,MIN,@,PHI,L 16-27,,,,,
3,2004,2004-10-10,4,23.191,MIN,@,HOU,W 34-28,,,,,
4,2004,2004-10-17,5,23.198,MIN,@,NOR,W 38-31,,,,,
5,2004,2004-10-24,6,23.205,MIN,,TEN,W 20-3,,,,,
6,2004,2004-10-31,7,23.212,MIN,,NYG,L 13-34,,1,15,15.00,0
7,2004,2004-11-08,8,23.220,MIN,@,IND,L 28-31,,,,,
8,2004,2004-11-21,10,23.233,MIN,,DET,W 22-19,,,,,
9,2004,2004-11-28,11,23.240,MIN,,JAX,W 27-16,,,,,
10,2004,2004-12-05,12,23.247,MIN,@,CHI,L 14-24,,,,,
11,2004,2004-12-12,13,23.254,MIN,,SEA,L 23-27,,,,,
12,2004,2004-12-19,14,23.261,MIN,@,DET,W 28-27,,,,,
13,2004,2004-12-24,15,23.266,MIN,,GNB,L 31-34,,,,,
14,2004,2005-01-02,16,23.275,MIN,@,WAS,L 18-21,,,,,
15,2005,2005-09-11,1,24.162,MIN,,TAM,L 13-24,,,,,
16,2005,2005-09-18,2,24.169,MIN,@,CIN,L 8-37,*,,,,
17,2005,2005-09-25,3,24.176,MIN,,NOR,W 33-16,,,,,
18,2005,2005-10-02,4,24.183,MIN,@,ATL,L 10-30,,,,,
19,2005,2005-10-16,5,24.197,MIN,@,CHI,L 3-28,,,,,
20,2005,2005-10-23,6,24.204,MIN,,GNB,W 23-20,,,,,
21,2005,2005-10-30,7,24.211,MIN,@,CAR,L 13-38,,,,,
22,2005,2005-11-06,8,24.218,MIN,,DET,W 27-14,,,,,
23,2005,2005-11-13,9,24.225,MIN,@,NYG,W 24-21,,,,,
24,2005,2005-11-21,10,24.233,MIN,@,GNB,W 20-17,,,,,
25,2005,2005-11-27,11,24.239,MIN,,CLE,W 24-12,,,,,
26,2005,2005-12-04,12,24.246,MIN,@,DET,W 21-16,,,,,
27,2005,2005-12-11,13,24.253,MIN,,STL,W 27-13,,,,,
28,2005,2005-12-18,14,24.260,MIN,,PIT,L 3-18,,,,,
29,2005,2005-12-25,15,24.267,MIN,@,BAL,L 23-30,,,,,
30,2005,2006-01-01,16,24.274,MIN,,CHI,W 34-10,,,,,
31,2006,2006-10-22,7,25.203,CAR,@,CIN,L 14-17,,,,,
32,2006,2006-11-05,8,25.217,MIN,@,SFO,L 3-9,,,,,
33,2006,2006-11-12,9,25.224,MIN,,GNB,L 17-23,,,,,
34,2006,2006-11-19,10,25.231,MIN,@,MIA,L 20-24,,,,,
35,2006,2006-11-26,11,25.238,MIN,,ARI,W 31-26,,,,,
36,2006,2006-12-03,12,25.245,MIN,@,CHI,L 13-23,,,,,
37,2006,2006-12-10,13,25.252,MIN,@,DET,W 30-20,,,,,
38,2006,2006-12-17,14,25.259,MIN,,NYJ,L 13-26,,,,,
39,2006,2006-12-21,15,25.263,MIN,@,GNB,L 7-9,,,,,
40,2006,2006-12-31,16,25.273,MIN,,STL,L 21-41,,,,,
