ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1975,1975-09-22,1,22.220,MIA,,OAK,L 21-31,,,,,,,,,,
2,1975,1975-09-28,2,22.226,MIA,@,NWE,W 22-14,,,,,,,,,,
3,1976,1976-09-13,1,23.212,MIA,@,BUF,W 30-21,,,,,,,,,,
4,1976,1976-09-19,2,23.218,MIA,@,NWE,L 14-30,,,,,,,,,,
5,1976,1976-09-26,3,23.225,TAM,,BUF,L 9-14,1,15,15.00,0,0,0,,0,0,0
6,1976,1976-10-03,4,23.232,TAM,@,BAL,L 17-42,,,,,,,,,,
7,1976,1976-10-10,5,23.239,TAM,@,CIN,L 0-21,4,62,15.50,0,0,0,,0,0,0
8,1976,1976-10-17,6,23.246,TAM,,SEA,L 10-13,5,24,4.80,1,0,0,,0,1,6
9,1976,1976-10-24,7,23.253,TAM,,MIA,L 20-23,6,88,14.67,3,0,0,,0,3,18
10,1976,1976-10-31,8,23.260,TAM,,KAN,L 19-28,1,11,11.00,0,1,-16,-16.00,0,0,0
11,1976,1976-11-07,9,23.267,TAM,@,DEN,L 13-48,3,41,13.67,0,0,0,,0,0,0
12,1976,1976-11-14,10,23.274,TAM,@,NYJ,L 0-34,2,19,9.50,0,0,0,,0,0,0
13,1976,1976-11-21,11,23.281,TAM,,CLE,L 7-24,4,50,12.50,0,0,0,,0,0,0
14,1976,1976-11-28,12,23.288,TAM,@,OAK,L 16-49,2,26,13.00,1,1,18,18.00,0,1,6
15,1976,1976-12-05,13,23.295,TAM,@,PIT,L 0-42,1,27,27.00,0,0,0,,0,0,0
16,1976,1976-12-12,14,23.302,TAM,,NWE,L 14-31,1,27,27.00,1,0,0,,0,1,6
17,1977,1977-09-18,1,24.216,TAM,@,PHI,L 3-13,2,21,10.50,0,0,0,,0,0,0
18,1977,1977-09-24,2,24.222,TAM,,MIN,L 3-9,2,26,13.00,0,0,0,,0,0,0
19,1977,1977-10-02,3,24.230,TAM,@,DAL,L 7-23,4,57,14.25,0,0,0,,0,0,0
20,1977,1977-10-09,4,24.237,TAM,,WAS,L 0-10,,,,,,,,,,
21,1977,1977-10-16,5,24.244,TAM,@,SEA,L 23-30,9,166,18.44,1,0,0,,0,1,6
22,1977,1977-10-23,6,24.251,TAM,,GNB,L 0-13,1,9,9.00,0,0,0,,0,0,0
23,1977,1977-10-30,7,24.258,TAM,@,SFO,L 10-20,2,43,21.50,0,0,0,,0,0,0
24,1977,1977-11-06,8,24.265,TAM,@,RAM,L 0-31,1,10,10.00,0,1,5,5.00,0,0,0
25,1977,1977-11-13,9,24.272,TAM,,NYG,L 0-10,5,113,22.60,0,0,0,,0,0,0
26,1977,1977-11-20,10,24.279,TAM,@,DET,L 7-16,1,11,11.00,0,1,-7,-7.00,0,0,0
27,1977,1977-11-27,11,24.286,TAM,,ATL,L 0-17,1,17,17.00,0,0,0,,0,0,0
28,1977,1977-12-04,12,24.293,TAM,,CHI,L 0-10,,,,,,,,,,
29,1977,1977-12-11,13,24.300,TAM,@,NOR,W 33-14,2,44,22.00,1,0,0,,0,1,6
