ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1969,1969-09-21,2,23.047,CIN,,SDG,W 34-20,1,39,39.00,1,0,0,,0,0,0,,0,1,6
2,1970,1970-09-20,1,24.046,CIN,,OAK,W 31-21,,,,,,,,,,,,,,
3,1970,1970-09-27,2,24.053,CIN,@,DET,L 3-38,1,7,7.00,0,0,0,,0,0,0,,0,0,0
4,1970,1970-10-04,3,24.060,CIN,,HOU,L 13-20,,,,,,,,,,,,,,
5,1970,1970-10-11,4,24.067,CIN,@,CLE,L 27-30,3,48,16.00,0,0,0,,0,0,0,,0,0,0
6,1970,1970-10-18,5,24.074,CIN,,KAN,L 19-27,4,43,10.75,1,0,0,,0,0,0,,0,1,6
7,1970,1970-10-25,6,24.081,CIN,@,WAS,L 0-20,,,,,,,,,,,,,,
8,1970,1970-11-02,7,24.089,CIN,@,PIT,L 10-21,,,,,,,,,,,,,,
9,1970,1970-11-08,8,24.095,CIN,@,BUF,W 43-14,,,,,,,,,,,,,,
10,1970,1970-11-15,9,24.102,CIN,,CLE,W 14-10,,,,,,,,,,,,,,
11,1970,1970-11-22,10,24.109,CIN,,PIT,W 34-7,,,,,,,,,,,,,,
12,1970,1970-11-29,11,24.116,CIN,,NOR,W 26-6,,,,,,,,,,,,,,
13,1970,1970-12-06,12,24.123,CIN,@,SDG,W 17-14,,,,,,,,,,,,,,
14,1970,1970-12-13,13,24.130,CIN,@,HOU,W 30-20,,,,,,,,,,,,,,
15,1970,1970-12-20,14,24.137,CIN,,BOS,W 45-7,,,,,,,,,,,,,,
16,1971,1971-09-19,1,25.045,CIN,,PHI,W 37-14,,,,,,,,,,,,,,
17,1971,1971-09-26,2,25.052,CIN,@,PIT,L 10-21,3,51,17.00,0,0,0,,0,0,0,,0,0,0
