ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-11-07,8,24.128,PIT,@,SFO,W 27-6,,,,,,,0.0%,,,,,,,
2,1999,1999-11-21,10,24.142,PIT,@,TEN,L 10-16,,,,,,,0.0%,,,,,,,
3,1999,1999-11-28,11,24.149,PIT,,CIN,L 20-27,,,,,,,0.0%,,,,,,,
4,1999,1999-12-02,12,24.153,PIT,@,JAX,L 6-20,,,,,,,0.0%,,,,,,,
5,1999,1999-12-18,14,24.169,PIT,@,KAN,L 19-35,,1,,,,,0.0%,,,,,,,
6,1999,1999-12-26,15,24.177,PIT,,CAR,W 30-20,*,3,,,,,0.0%,,,,,,,
7,1999,2000-01-02,16,24.184,PIT,,TEN,L 36-47,,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0
8,2000,2000-11-12,10,25.133,PIT,,PHI,L 23-26,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
9,2000,2000-11-19,11,25.140,PIT,,JAX,L 24-34,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
10,2000,2000-11-26,12,25.147,PIT,@,CIN,W 48-28,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
11,2000,2000-12-03,13,25.154,PIT,,OAK,W 21-20,,1,,,,,0.0%,,,,,,,
12,2000,2000-12-10,14,25.161,PIT,@,NYG,L 10-30,,,,,,,0.0%,,,,,,,
13,2000,2000-12-16,15,25.167,PIT,,WAS,W 24-3,,,,,,,0.0%,,,,,,,
14,2000,2000-12-24,16,25.175,PIT,@,SDG,W 34-21,,,,,,,0.0%,,,,,,,
15,2001,2001-09-09,1,26.069,PIT,@,JAX,L 3-21,,,,,,,0.0%,,,,,,,
16,2001,2001-09-30,2,26.090,PIT,@,BUF,W 20-3,,,,,,,0.0%,,,,,,,
17,2001,2001-10-07,3,26.097,PIT,,CIN,W 16-7,,,,,,,0.0%,,,,,,,
18,2001,2001-11-04,7,26.125,PIT,,BAL,L 10-13,,,,,,,0.0%,,,,,,,
19,2001,2001-11-11,8,26.132,PIT,@,CLE,W 15-12,,,,,,,0.0%,,,,,,,
20,2001,2001-11-18,9,26.139,PIT,,JAX,W 20-7,,,,,,,0.0%,,,,,,,
21,2001,2001-11-25,10,26.146,PIT,@,TEN,W 34-24,,,,,,,0.0%,,,,,,,
22,2001,2001-12-02,11,26.153,PIT,,MIN,W 21-16,,,,,,,0.0%,,,,,,,
23,2001,2001-12-09,12,26.160,PIT,,NYJ,W 18-7,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
24,2001,2001-12-16,13,26.167,PIT,@,BAL,W 26-21,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
25,2001,2001-12-23,14,26.174,PIT,,DET,W 47-14,,2,2,7,3.50,1,100.0%,3.50,0,0,,0,1,6
26,2001,2001-12-30,15,26.181,PIT,@,CIN,L 23-26,*,,,,,,0.0%,,,,,,,
27,2001,2002-01-06,16,26.188,PIT,,CLE,W 28-7,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
28,2002,2002-10-27,7,27.117,PIT,@,BAL,W 31-18,,,,,,,0.0%,,,,,,,
29,2002,2002-11-03,8,27.124,PIT,@,CLE,W 23-20,,,,,,,0.0%,,,,,,,
30,2002,2002-12-08,13,27.159,PIT,,HOU,L 6-24,,,,,,,0.0%,,,,,,,
31,2002,2002-12-15,14,27.166,PIT,,CAR,W 30-14,,,,,,,0.0%,,,,,,,
32,2002,2002-12-23,15,27.174,PIT,@,TAM,W 17-7,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
33,2002,2002-12-29,16,27.180,PIT,,BAL,W 34-31,,,,,,,0.0%,,,,,,,
34,2003,2003-09-07,1,28.067,PIT,,BAL,W 34-15,,,,,,,0.0%,,,,,,,
35,2003,2003-09-21,3,28.081,PIT,@,CIN,W 17-10,,,,,,,0.0%,,,,,,,
36,2003,2003-10-05,5,28.095,PIT,,CLE,L 13-33,,,,,,,0.0%,,,,,,,
