ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1991,1991-09-01,1,24.250,CIN,@,DEN,L 14-45,,0,0,,0,,,,
2,1991,1991-09-08,2,24.257,CIN,,HOU,L 7-30,,1,9,9.00,0,,,0,0
3,1991,1991-09-15,3,24.264,CIN,@,CLE,L 13-14,,0,0,,0,,,,
4,1991,1991-09-22,4,24.271,CIN,,WAS,L 27-34,,0,0,,0,,,,
5,1991,1991-10-06,5,24.285,CIN,,SEA,L 7-13,,0,0,,0,,,,
6,1991,1991-10-13,6,24.292,CIN,@,DAL,L 23-35,,0,0,,0,,,,
7,1991,1991-10-21,7,24.300,CIN,@,BUF,L 16-35,,3,33,11.00,0,,,0,0
8,1991,1991-10-27,8,24.306,CIN,@,HOU,L 3-35,,0,0,,0,,,,
9,1991,1991-11-03,9,24.313,CIN,,CLE,W 23-21,,0,0,,0,,,,
10,1991,1991-11-10,10,24.320,CIN,,PIT,L 27-33,,0,0,,0,,,,
11,1991,1991-11-17,11,24.327,CIN,@,PHI,L 10-17,,3,39,13.00,0,,,0,0
12,1991,1991-11-24,12,24.334,CIN,,RAI,L 14-38,,1,23,23.00,1,,,1,6
13,1991,1991-12-01,13,24.341,CIN,,NYG,W 27-24,,0,0,,0,,,,
14,1991,1991-12-09,14,24.349,CIN,@,MIA,L 13-37,,0,0,,0,,,,
15,1991,1991-12-15,15,24.355,CIN,@,PIT,L 10-17,,0,0,,0,,,,
16,1991,1991-12-22,16,24.362,CIN,,NWE,W 29-7,,1,13,13.00,0,,,0,0
17,1992,1992-09-06,1,25.256,CIN,@,SEA,W 21-3,6,5,47,9.40,0,83.3%,7.83,0,0
18,1992,1992-09-13,2,25.263,CIN,,RAI,W 24-21,6,2,30,15.00,0,33.3%,5.00,0,0
19,1992,1992-11-15,10,25.326,CIN,@,NYJ,L 14-17,4,1,17,17.00,0,25.0%,4.25,0,0
20,1992,1992-11-22,11,25.333,CIN,,DET,L 13-19,1,0,0,,0,0.0%,0.00,,
21,1992,1992-11-29,12,25.340,CIN,,PIT,L 9-21,,0,0,,0,0.0%,,,
22,1992,1992-12-06,13,25.347,CIN,@,CLE,L 21-37,,0,0,,0,0.0%,,,
23,1992,1992-12-13,14,25.354,CIN,@,SDG,L 10-27,11,4,50,12.50,0,36.4%,4.55,0,0
24,1992,1992-12-20,15,25.361,CIN,,NWE,W 20-10,5,3,35,11.67,0,60.0%,7.00,0,0
25,1992,1992-12-27,16,26.002,CIN,,IND,L 17-21,4,4,40,10.00,0,100.0%,10.00,0,0
26,1993,1993-09-19,3,26.268,CIN,@,PIT,L 7-34,4,2,27,13.50,0,50.0%,6.75,0,0
27,1993,1993-09-26,4,26.275,CIN,,SEA,L 10-19,6,4,50,12.50,0,66.7%,8.33,0,0
28,1993,1993-10-10,5,26.289,CIN,@,KAN,L 15-17,3,2,24,12.00,0,66.7%,8.00,0,0
