ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1997,1997-09-14,3,23.241,IND,,SEA,L 3-31,,,,,,,,
2,1997,1997-09-21,4,23.248,IND,@,BUF,L 35-37,,,,,,,,
3,1997,1997-10-05,5,23.262,IND,,NYJ,L 12-16,,,,,,,,
4,1998,1998-12-27,16,24.345,IND,,CAR,L 19-27,4,75,18.75,0,2,4,2.00,0
