ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1969,1969-09-14,1,22.014,BOS,@,DEN,L 7-35,4,8,2.00,1,2,43,21.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
2,1969,1969-09-21,2,22.021,BOS,,KAN,L 0-31,6,21,3.50,0,5,20,4.00,0,0,0,,0,0,0,,0,0,,,3,96,32.00,0,0,0,,0,0,0
3,1969,1969-09-28,3,22.028,BOS,,OAK,L 23-38,8,17,2.13,0,2,1,0.50,1,0,0,,0,0,0,,0,0,,,4,105,26.25,0,2,5,2.50,0,1,6
4,1969,1969-10-05,4,22.035,BOS,,NYJ,L 14-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,27,13.50,0,1,27,27.00,0,0,0
5,1969,1969-10-11,5,22.041,BOS,@,BUF,L 16-23,10,61,6.10,1,2,15,7.50,0,0,0,,0,0,0,,0,0,,,6,175,29.17,0,2,-1,-0.50,0,1,6
6,1969,1969-10-19,6,22.049,BOS,,SDG,L 10-13,12,54,4.50,0,3,30,10.00,1,0,0,,0,0,0,,0,0,,,1,23,23.00,0,1,45,45.00,0,1,6
7,1969,1969-10-26,7,22.056,BOS,@,NYJ,L 17-23,8,20,2.50,0,4,40,10.00,0,0,0,,0,0,0,,0,0,,,3,82,27.33,0,2,25,12.50,0,0,0
8,1969,1969-11-02,8,22.063,BOS,,HOU,W 24-0,14,94,6.71,0,2,24,12.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,0,0.00,0,0,0
9,1969,1969-11-09,9,22.070,BOS,,MIA,L 16-17,12,92,7.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,42,42.00,0,0,0,,0,1,6
10,1969,1969-11-16,10,22.077,BOS,@,CIN,W 25-14,20,85,4.25,0,1,24,24.00,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,1,12,12.00,0,0,0
11,1969,1969-11-23,11,22.084,BOS,,BUF,W 35-21,13,96,7.38,1,2,26,13.00,0,0,0,,0,0,0,,0,0,,,1,63,63.00,0,1,41,41.00,0,1,6
12,1969,1969-11-30,12,22.091,BOS,@,MIA,W 38-23,11,20,1.82,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,1,43,43.00,0,0,0,,0,0,0
13,1969,1969-12-07,13,22.098,BOS,@,SDG,L 18-28,10,49,4.90,0,2,8,4.00,0,0,0,,0,0,0,,0,0,,,3,77,25.67,0,0,0,,0,0,0
14,1969,1969-12-14,14,22.105,BOS,@,HOU,L 23-27,9,74,8.22,1,3,28,9.33,0,0,0,,0,0,0,,0,0,,,2,32,16.00,0,1,5,5.00,0,1,6
15,1970,1970-09-20,1,23.020,BOS,,MIA,W 27-14,14,88,6.29,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,1,6
16,1970,1970-09-27,2,23.027,BOS,,NYJ,L 21-31,7,23,3.29,1,2,14,7.00,0,0,0,,0,0,0,,0,0,,,4,99,24.75,0,1,62,62.00,0,1,6
17,1970,1970-10-04,3,23.034,BOS,,BAL,L 6-14,5,13,2.60,0,3,11,3.67,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,1,4,4.00,0,0,0
18,1970,1970-10-11,4,23.041,BOS,@,KAN,L 10-23,10,53,5.30,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,4,43,10.75,0,0,0
19,1970,1970-10-18,5,23.048,BOS,,NYG,L 0-16,10,38,3.80,0,2,22,11.00,0,0,0,,0,0,0,,0,0,,,3,58,19.33,0,0,0,,0,0,0
20,1970,1970-10-25,6,23.055,BOS,@,BAL,L 3-27,7,9,1.29,0,5,48,9.60,0,0,0,,0,0,0,,0,0,,,3,68,22.67,0,2,13,6.50,0,0,0
21,1970,1970-11-01,7,23.062,BOS,,BUF,L 10-45,9,26,2.89,0,4,40,10.00,0,0,0,,0,0,0,,0,0,,,4,73,18.25,0,0,0,,0,0,0
22,1970,1970-11-08,8,23.069,BOS,@,STL,L 0-31,7,6,0.86,0,4,44,11.00,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,3,15,5.00,0,0,0
23,1970,1970-11-22,10,23.083,BOS,@,NYJ,L 3-17,0,0,,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
24,1970,1970-11-29,11,23.090,BOS,@,BUF,W 14-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,1.00,0,0,0
25,1970,1970-12-06,12,23.097,BOS,@,MIA,L 20-37,7,8,1.14,1,2,1,0.50,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,1,9,9.00,0,1,6
26,1970,1970-12-13,13,23.104,BOS,,MIN,L 14-35,7,0,0.00,1,3,27,9.00,0,0,0,,0,0,0,,0,0,,,2,30,15.00,0,0,0,,0,1,6
27,1970,1970-12-20,14,23.111,BOS,@,CIN,L 7-45,5,8,1.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,75,25.00,0,2,19,9.50,0,0,0
28,1971,1971-09-19,1,24.019,NWE,,OAK,W 20-6,16,78,4.88,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
29,1971,1971-09-26,2,24.026,NWE,,DET,L 7-34,9,58,6.44,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,27,27.00,0,0,0,,0,0,0
30,1971,1971-10-03,3,24.033,NWE,,BAL,L 3-23,10,39,3.90,0,4,13,3.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1971,1971-10-10,4,24.040,NWE,,NYJ,W 20-0,15,111,7.40,0,2,45,22.50,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,2,13,6.50,0,0,0
32,1971,1971-10-17,5,24.047,NWE,@,MIA,L 3-41,10,14,1.40,0,3,5,1.67,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,0,0
33,1971,1971-10-24,6,24.054,NWE,@,DAL,L 21-44,7,22,3.14,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,6,172,28.67,0,0,0,,0,0,0
34,1971,1971-10-31,7,24.061,NWE,@,SFO,L 10-27,13,96,7.38,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,3,52,17.33,0,1,2,2.00,0,0,0
