ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1997,1997-09-07,2,24.337,NYG,@,JAX,L 13-40,,
2,1997,1997-09-14,3,24.344,SEA,@,IND,W 31-3,,
3,1997,1997-10-12,7,25.007,NYG,@,ARI,W 27-13,,
4,1997,1997-11-30,13,25.056,NYG,,TAM,L 8-20,,
5,1997,1997-12-07,14,25.063,NYG,@,PHI,W 31-21,,
6,1997,1997-12-13,15,25.069,NYG,,WAS,W 30-10,,
7,1997,1997-12-21,16,25.077,NYG,@,DAL,W 20-7,,0.5
8,1998,1998-09-06,1,25.336,NYG,,WAS,W 31-24,,1.0
9,1998,1998-09-13,2,25.343,NYG,@,OAK,L 17-20,,
10,1998,1998-09-21,3,25.351,NYG,,DAL,L 7-31,,
11,1998,1998-09-27,4,25.357,NYG,@,SDG,W 34-16,,
12,1998,1998-10-04,5,25.364,NYG,@,TAM,L 3-20,,
13,1998,1998-10-11,6,26.006,NYG,,ATL,L 20-34,,
14,1998,1998-10-18,7,26.013,NYG,,ARI,W 34-7,,
15,1998,1998-11-01,8,26.027,NYG,@,WAS,L 14-21,,
16,1998,1998-11-08,9,26.034,NYG,@,DAL,L 6-16,,
17,1998,1998-11-15,10,26.041,NYG,,GNB,L 3-37,,
18,1998,1998-11-22,11,26.048,NYG,,PHI,W 20-0,,
19,1998,1998-11-30,12,26.056,NYG,@,SFO,L 7-31,,
20,1998,1998-12-06,13,26.062,NYG,@,ARI,W 23-19,,
21,1998,1998-12-13,14,26.069,NYG,,DEN,W 20-16,,
22,1998,1998-12-20,15,26.076,NYG,,KAN,W 28-7,,
23,1998,1998-12-27,16,26.083,NYG,@,PHI,W 20-10,,
24,1999,1999-09-12,1,26.342,NYG,@,TAM,W 17-13,*,
25,1999,1999-09-19,2,26.349,NYG,,WAS,L 21-50,,
26,1999,1999-09-26,3,26.356,NYG,@,NWE,L 14-16,,
27,1999,1999-10-03,4,26.363,NYG,,PHI,W 16-15,,
28,1999,1999-10-10,5,27.005,NYG,@,ARI,L 3-14,,
29,1999,1999-10-18,6,27.013,NYG,,DAL,W 13-10,,
30,1999,1999-10-24,7,27.019,NYG,,NOR,W 31-3,,
31,1999,1999-10-31,8,27.026,NYG,@,PHI,W 23-17,*,
32,1999,1999-11-14,9,27.040,NYG,,IND,L 19-27,*,
33,1999,1999-11-21,10,27.047,NYG,@,WAS,L 13-23,*,
34,1999,1999-11-28,11,27.054,NYG,,ARI,L 24-34,*,
35,1999,1999-12-05,12,27.061,NYG,,NYJ,W 41-28,*,
36,1999,1999-12-12,13,27.068,NYG,@,BUF,W 19-17,*,
37,1999,1999-12-19,14,27.075,NYG,@,STL,L 10-31,*,
38,1999,1999-12-26,15,27.082,NYG,,MIN,L 17-34,*,
39,1999,2000-01-02,16,27.089,NYG,@,DAL,L 18-26,*,
40,2000,2000-09-03,1,27.334,NYG,,ARI,W 21-16,,
41,2000,2000-09-10,2,27.341,NYG,@,PHI,W 33-18,*,
42,2000,2000-09-17,3,27.348,NYG,@,CHI,W 14-7,*,
