ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2009,2009-10-04,4,23.126,STL,@,SFO,L 0-35,,0,0,,0,0.0,0,0
2,2009,2009-10-11,5,23.133,STL,,MIN,L 10-38,,,,,,,,
3,2009,2009-10-18,6,23.140,STL,@,JAX,L 20-23,,0,0,,0,0.0,1,0
4,2009,2009-10-25,7,23.147,STL,,IND,L 6-42,,0,0,,0,0.0,2,0
5,2009,2009-11-01,8,23.154,STL,@,DET,W 17-10,,0,0,,0,0.0,1,0
6,2009,2009-11-22,10,23.175,STL,,ARI,L 13-21,,,,,,,,
7,2009,2009-11-29,11,23.182,STL,,SEA,L 17-27,,,,,,,,
8,2009,2009-12-06,12,23.189,STL,@,CHI,L 9-17,,,,,,,,
9,2009,2009-12-13,13,23.196,STL,@,TEN,L 7-47,,0,0,,0,0.0,2,0
10,2009,2009-12-20,14,23.203,STL,,HOU,L 13-16,*,0,0,,0,0.0,4,0
11,2009,2009-12-27,15,23.210,STL,@,ARI,L 10-31,,,,,,,,
12,2009,2010-01-03,16,23.217,STL,,SFO,L 6-28,,0,0,,0,0.0,1,0
13,2010,2010-09-12,1,24.104,JAX,,DEN,W 24-17,,,,,,,,
14,2010,2010-09-19,2,24.111,JAX,@,SDG,L 13-38,,,,,,,,
15,2010,2010-09-26,3,24.118,JAX,,PHI,L 3-28,,,,,,,,
16,2010,2010-10-03,4,24.125,JAX,,IND,W 31-28,,,,,,,,
17,2010,2010-10-10,5,24.132,JAX,@,BUF,W 36-26,,0,0,,0,0.0,2,0
18,2010,2010-10-18,6,24.140,JAX,,TEN,L 3-30,,0,0,,0,0.0,1,0
19,2010,2010-10-24,7,24.146,JAX,@,KAN,L 20-42,,0,0,,0,0.0,1,0
20,2010,2010-10-31,8,24.153,JAX,@,DAL,W 35-17,,,,,,,,
21,2010,2010-11-14,9,24.167,JAX,,HOU,W 31-24,,,,,,,,
22,2010,2010-11-21,10,24.174,JAX,,CLE,W 24-20,,,,,,,,
23,2010,2010-11-28,11,24.181,JAX,@,NYG,L 20-24,,0,0,,0,0.0,1,1
24,2010,2010-12-12,13,24.195,JAX,,OAK,W 38-31,,,,,,,,
25,2010,2010-12-19,14,24.202,JAX,@,IND,L 24-34,,,,,,,,
26,2010,2010-12-26,15,24.209,JAX,,WAS,L 17-20,,,,,,,,
27,2010,2011-01-02,16,24.216,JAX,@,HOU,L 17-34,,0,0,,0,0.0,0,1
28,2011,2011-09-11,1,25.103,JAX,,TEN,W 16-14,,0,0,,0,0.0,0,1
29,2011,2011-09-18,2,25.110,JAX,@,NYJ,L 3-32,,0,0,,0,0.0,3,0
30,2011,2011-09-25,3,25.117,JAX,@,CAR,L 10-16,,0,0,,0,0.0,1,0
31,2011,2011-10-02,4,25.124,JAX,,NOR,L 10-23,,0,0,,0,0.0,2,0
32,2011,2011-10-09,5,25.131,JAX,,CIN,L 20-30,,,,,,,,
