ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1978,1978-09-03,1,26.173,HOU,@,ATL,L 14-20,3,127,42.33,0
2,1978,1978-09-10,2,26.180,HOU,@,KAN,W 20-17,2,59,29.50,0
3,1978,1978-09-17,3,26.187,HOU,,SFO,W 20-19,1,15,15.00,0
4,1978,1978-09-24,4,26.194,HOU,,RAM,L 6-10,1,12,12.00,0
5,1978,1978-10-01,5,26.201,HOU,@,CLE,W 16-13,2,51,25.50,0
6,1978,1978-10-08,6,26.208,HOU,@,OAK,L 17-21,2,44,22.00,0
7,1978,1978-10-15,7,26.215,HOU,,BUF,W 17-10,3,87,29.00,0
8,1978,1978-10-23,8,26.223,HOU,@,PIT,W 24-17,1,22,22.00,0
9,1978,1978-10-29,9,26.229,HOU,@,CIN,L 13-28,3,63,21.00,0
10,1978,1978-11-05,10,26.236,HOU,,CLE,W 14-10,,,,
11,1978,1978-11-12,11,26.243,HOU,@,NWE,W 26-23,5,89,17.80,0
12,1978,1978-11-20,12,26.251,HOU,,MIA,W 35-30,,,,
13,1978,1978-11-26,13,26.257,HOU,,CIN,W 17-10,2,53,26.50,0
14,1978,1978-12-03,14,26.264,HOU,,PIT,L 3-13,,,,
15,1978,1978-12-10,15,26.271,HOU,@,NOR,W 17-12,,,,
16,1978,1978-12-17,16,26.278,HOU,,SDG,L 24-45,7,158,22.57,0
17,1979,1979-11-25,13,27.256,KAN,@,SDG,L 7-28,3,64,21.33,0
18,1979,1979-12-02,14,27.263,KAN,,SEA,W 37-21,1,21,21.00,0
19,1979,1979-12-09,15,27.270,KAN,@,BAL,W 10-7,2,41,20.50,0
20,1979,1979-12-16,16,27.277,KAN,@,TAM,L 0-3,1,28,28.00,0
21,1981,1981-09-06,1,29.176,PIT,,KAN,L 33-37,1,9,9.00,0
22,1981,1981-09-10,2,29.180,PIT,@,MIA,L 10-30,1,14,14.00,0
23,1981,1981-09-20,3,29.190,PIT,,NYJ,W 38-10,1,22,22.00,0
24,1981,1981-09-27,4,29.197,PIT,,NWE,W 27-21,0,0,,0
25,1981,1981-10-04,5,29.204,PIT,@,NOR,W 20-6,0,0,,0
26,1981,1981-10-11,6,29.211,PIT,,CLE,W 13-7,0,0,,0
