ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1993,1993-09-05,1,23.219,NYG,@,CHI,W 26-20
2,1993,1993-09-12,2,23.226,NYG,,TAM,W 23-7
3,1993,1993-09-19,3,23.233,NYG,,RAM,W 20-10
4,1993,1993-10-10,5,23.254,NYG,@,WAS,W 41-7
5,1994,1994-09-04,1,24.218,NYG,,PHI,W 28-23
6,1994,1994-09-11,2,24.225,NYG,@,ARI,W 20-17
7,1994,1994-09-18,3,24.232,NYG,,WAS,W 31-23
8,1994,1994-10-02,4,24.246,NYG,@,NOR,L 22-27
9,1994,1994-10-10,5,24.254,NYG,,MIN,L 10-27
10,1994,1994-10-16,6,24.260,NYG,@,RAM,L 10-17
11,1994,1994-10-23,7,24.267,NYG,,PIT,L 6-10
12,1994,1994-10-30,8,24.274,NYG,,DET,L 25-28
13,1994,1994-11-07,9,24.282,NYG,@,DAL,L 10-38
14,1994,1994-11-13,10,24.288,NYG,,ARI,L 9-10
15,1994,1994-11-21,11,24.296,NYG,@,HOU,W 13-10
16,1994,1994-11-27,12,24.302,NYG,@,WAS,W 21-19
17,1994,1994-12-04,13,24.309,NYG,@,CLE,W 16-13
18,1994,1994-12-11,14,24.316,NYG,,CIN,W 27-20
19,1994,1994-12-18,15,24.323,NYG,@,PHI,W 16-13
20,1997,1997-08-31,1,27.214,ATL,@,DET,L 17-28
21,1997,1997-09-07,2,27.221,ATL,,CAR,L 6-9
