ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1959,1959-09-27,1,24.104,PHI,@,SFO,L 14-24,9,45,5.00,0,2,11,5.50,0,,,,,0,
2,1959,1959-10-04,2,24.111,PHI,,NYG,W 49-21,8,32,4.00,1,0,0,,0,,,,,1,
3,1959,1959-10-11,3,24.118,PHI,,PIT,W 28-24,6,26,4.33,0,0,0,,0,,,,,0,
4,1959,1959-10-18,4,24.125,PHI,@,NYG,L 7-24,4,7,1.75,0,1,9,9.00,0,,,,,0,
5,1959,1959-10-25,5,24.132,PHI,@,CRD,W 28-24,4,22,5.50,0,1,11,11.00,0,,,,,0,
6,1959,1959-11-01,6,24.139,PHI,,WAS,W 30-23,3,-1,-0.33,0,0,0,,0,,,,,0,
7,1959,1959-11-08,7,24.146,PHI,@,CLE,L 7-28,0,0,,0,1,13,13.00,0,,,,,0,
8,1959,1959-11-15,8,24.153,PHI,,CRD,W 27-17,1,9,9.00,0,0,0,,0,,,,,0,
9,1959,1959-11-22,9,24.160,PHI,,RAM,W 23-20,3,-4,-1.33,0,1,3,3.00,0,,,,,0,
10,1959,1959-12-06,11,24.174,PHI,@,WAS,W 34-14,3,9,3.00,0,0,0,,0,,,,,0,
11,1960,1960-12-04,10,25.172,PHI,@,STL,W 20-6,3,14,4.67,0,1,14,14.00,0,0,0,,0,0,0
12,1960,1960-12-11,11,25.179,PHI,@,PIT,L 21-27,1,1,1.00,0,0,0,,0,0,0,,0,0,0
13,1960,1960-12-18,12,25.186,PHI,@,WAS,W 38-28,5,5,1.00,0,1,6,6.00,0,0,0,,0,0,0
14,1961,1961-09-17,1,26.094,PHI,,CLE,W 27-20,2,4,2.00,0,1,-2,-2.00,0,0,0,,0,0,0
15,1961,1961-09-24,2,26.101,PHI,,WAS,W 14-7,1,1,1.00,0,1,8,8.00,0,0,0,,0,0,0
16,1961,1961-10-15,5,26.122,PHI,@,STL,W 20-7,0,0,,0,1,4,4.00,0,0,0,,0,0,0
