ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2014,2014-09-08,1,22.253,NYG,@,DET,L 14-35,,1,0,0,,0,0.0%,0.00,0,0
2,2014,2014-09-14,2,22.259,NYG,,ARI,L 14-25,,,,,,,0.0%,,,
3,2014,2014-09-21,3,22.266,NYG,,HOU,W 30-17,,,,,,,0.0%,,,
4,2014,2014-09-25,4,22.270,NYG,@,WAS,W 45-14,,,,,,,0.0%,,,
5,2014,2014-10-05,5,22.280,NYG,,ATL,W 30-20,,,,,,,0.0%,,,
6,2014,2014-10-12,6,22.287,NYG,@,PHI,L 0-27,,,,,,,0.0%,,,
7,2014,2014-11-03,8,22.309,NYG,,IND,L 24-40,,6,4,48,12.00,1,66.7%,8.00,1,6
8,2014,2014-11-09,9,22.315,NYG,@,SEA,L 17-38,,,,,,,0.0%,,,
9,2014,2014-11-16,10,22.322,NYG,,SFO,L 10-16,,,,,,,0.0%,,,
10,2014,2014-11-23,11,22.329,NYG,,DAL,L 28-31,,,,,,,0.0%,,,
11,2014,2014-11-30,12,22.336,NYG,@,JAX,L 24-25,,,,,,,0.0%,,,
12,2014,2014-12-07,13,22.343,NYG,@,TEN,W 36-7,,,,,,,0.0%,,,
13,2014,2014-12-14,14,22.350,NYG,,WAS,W 24-13,,1,1,4,4.00,0,100.0%,4.00,0,0
14,2014,2014-12-21,15,22.357,NYG,@,STL,W 37-27,,,,,,,0.0%,,,
