ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,22.226,CAR,@,NYG,L 18-31,,1,32,32.00,0,0.0,0,0,0,0,0
2,2010,2010-09-19,2,22.233,CAR,,TAM,L 7-20,,1,17,17.00,0,0.0,0,0,0,0,0
3,2010,2010-09-26,3,22.240,CAR,,CIN,L 7-20,,,,,,,,,,,
4,2010,2010-10-03,4,22.247,CAR,@,NOR,L 14-16,,0,0,,0,0.0,2,0,0,0,0
5,2010,2010-10-10,5,22.254,CAR,,CHI,L 6-23,*,0,0,,0,0.0,2,2,1,-2,0
6,2010,2010-10-24,6,22.268,CAR,,SFO,W 23-20,,0,0,,0,0.0,0,0,0,0,0
7,2010,2010-10-31,7,22.275,CAR,@,STL,L 10-20,,,,,,,,,,,
8,2010,2010-11-07,8,22.282,CAR,,NOR,L 3-34,,3,84,28.00,0,0.0,0,0,0,0,0
9,2010,2010-11-14,9,22.289,CAR,@,TAM,L 16-31,,3,66,22.00,0,0.0,0,1,0,0,0
10,2010,2010-11-21,10,22.296,CAR,,BAL,L 13-37,,0,0,,0,0.0,1,0,0,0,0
11,2010,2010-12-05,12,22.310,CAR,@,SEA,L 14-31,,0,0,,0,0.0,0,0,0,0,0
12,2010,2010-12-12,13,22.317,CAR,,ATL,L 10-31,*,1,19,19.00,0,0.0,0,0,0,0,0
13,2010,2010-12-19,14,22.324,CAR,,ARI,W 19-12,,,,,,,,,,,
14,2010,2010-12-23,15,22.328,CAR,@,PIT,L 3-27,,,,,,,,,,,
15,2010,2011-01-02,16,22.338,CAR,@,ATL,L 10-31,,0,0,,0,0.0,0,1,0,0,0
16,2011,2011-09-11,1,23.225,CAR,@,ARI,L 21-28,,0,0,,0,0.0,1,0,0,0,0
17,2011,2011-09-18,2,23.232,CAR,,GNB,L 23-30,,0,0,,0,0.0,3,1,0,0,0
18,2011,2011-09-25,3,23.239,CAR,,JAX,W 16-10,*,0,0,,0,0.0,3,0,0,0,0
19,2011,2011-10-02,4,23.246,CAR,@,CHI,L 29-34,,2,51,25.50,0,0.0,0,0,0,0,0
20,2011,2011-10-09,5,23.253,CAR,,NOR,L 27-30,,0,0,,0,0.0,1,0,0,0,0
21,2011,2011-10-16,6,23.260,CAR,@,ATL,L 17-31,,0,0,,0,0.0,2,0,0,0,0
22,2011,2011-11-13,9,23.288,CAR,,TEN,L 3-30,,,,,,,,,,,
23,2011,2011-11-20,10,23.295,CAR,@,DET,L 35-49,,0,0,,0,0.0,2,0,0,0,0
24,2011,2011-11-27,11,23.302,CAR,@,IND,W 27-19,,0,0,,0,0.0,3,0,0,0,0
25,2011,2011-12-04,12,23.309,CAR,@,TAM,W 38-19,,,,,,,,,,,
26,2011,2011-12-11,13,23.316,CAR,,ATL,L 23-31,,,,,,,,,,,
27,2011,2011-12-18,14,23.323,CAR,@,HOU,W 28-13,,0,0,,0,0.0,2,0,0,0,0
28,2012,2012-09-30,4,24.245,WAS,@,TAM,W 24-22,,,,,,,,,,,
29,2012,2012-10-07,5,24.252,WAS,,ATL,L 17-24,,,,,,,,,,,
30,2012,2012-10-14,6,24.259,WAS,,MIN,W 38-26,,0,0,,0,0.0,1,1,0,0,0
31,2012,2012-10-21,7,24.266,WAS,@,NYG,L 23-27,,0,0,,0,0.0,1,0,0,0,0
32,2012,2012-10-28,8,24.273,WAS,@,PIT,L 12-27,,0,0,,0,0.0,0,1,0,0,0
33,2012,2012-11-04,9,24.280,WAS,,CAR,L 13-21,,0,0,,0,0.0,1,0,0,0,0
34,2012,2012-11-18,10,24.294,WAS,,PHI,W 31-6,,0,0,,0,0.0,0,0,0,0,0
35,2012,2012-11-22,11,24.298,WAS,@,DAL,W 38-31,,0,0,,0,0.0,0,0,0,0,0
36,2012,2012-12-03,12,24.309,WAS,,NYG,W 17-16,,0,0,,0,0.0,3,0,0,0,0
37,2012,2012-12-09,13,24.315,WAS,,BAL,W 31-28,,0,0,,0,1.0,1,0,0,0,0
38,2012,2012-12-16,14,24.322,WAS,@,CLE,W 38-21,,0,0,,0,0.0,0,0,0,0,0
39,2012,2012-12-23,15,24.329,WAS,@,PHI,W 27-20,,0,0,,0,0.0,3,0,0,0,0
40,2012,2012-12-30,16,24.336,WAS,,DAL,W 28-18,,0,0,,0,0.0,1,0,0,0,0
41,2013,2013-09-09,1,25.223,WAS,,PHI,L 27-33,,,,,,,,,,,
42,2013,2013-09-22,3,25.236,WAS,,DET,L 20-27,,,,,,,,,,,
43,2013,2013-09-29,4,25.243,WAS,@,OAK,W 24-14,,,,,,,,,,,
44,2013,2013-10-27,7,25.271,WAS,@,DEN,L 21-45,,0,0,,0,0.0,1,0,1,16,0
