ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-09-26,3,24.314,GNB,,MIN,W 23-20,,,,,,,0.0%,,,,,,,
2,1999,1999-10-10,4,24.328,GNB,,TAM,W 26-23,,,,,,,0.0%,,,,,,,
3,1999,1999-10-17,5,24.335,GNB,@,DEN,L 10-31,,,,,,,0.0%,,,,,,,
4,1999,1999-10-24,6,24.342,GNB,@,SDG,W 31-3,,,,,,,0.0%,,,,,,,
5,1999,1999-11-01,7,24.350,GNB,,SEA,L 7-27,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
6,1999,1999-11-07,8,24.356,GNB,,CHI,L 13-14,,0,,,,,0.0%,,,,,,,
7,1999,1999-11-14,9,24.363,GNB,@,DAL,L 13-27,,,,,,,0.0%,,,,,,,
8,1999,1999-11-21,10,25.005,GNB,,DET,W 26-17,,0,,,,,0.0%,,,,,,,
9,1999,1999-11-29,11,25.013,GNB,@,SFO,W 20-3,,,,,,,0.0%,,,,,,,
10,1999,1999-12-05,12,25.019,GNB,@,CHI,W 35-19,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
11,1999,1999-12-12,13,25.026,GNB,,CAR,L 31-33,,0,,,,,0.0%,,,,,,,
12,1999,1999-12-20,14,25.034,GNB,@,MIN,L 20-24,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
13,1999,1999-12-26,15,25.040,GNB,@,TAM,L 10-29,,,,,,,0.0%,,,,,,,
14,1999,2000-01-02,16,25.047,GNB,,ARI,W 49-24,,,,,,,0.0%,,,,,,,
15,2000,2000-09-03,1,25.292,NOR,,DET,L 10-14,,0,,,,,0.0%,,,,,,,
16,2000,2000-09-10,2,25.299,NOR,@,SDG,W 28-27,,,,,,,0.0%,,,,,,,
17,2000,2000-09-17,3,25.306,NOR,@,SEA,L 10-20,,,,,,,0.0%,,,,,,,
18,2000,2000-09-24,4,25.313,NOR,,PHI,L 7-21,,,,,,,0.0%,,,,,,,
19,2000,2000-10-08,5,25.327,NOR,@,CHI,W 31-10,,,,,,,0.0%,,,,,,,
20,2000,2000-10-15,6,25.334,NOR,,CAR,W 24-6,,,,,,,0.0%,,,,,,,
21,2000,2000-10-22,7,25.341,NOR,@,ATL,W 21-19,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
22,2000,2000-10-29,8,25.348,NOR,@,ARI,W 21-10,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
23,2000,2000-11-05,9,25.355,NOR,,SFO,W 31-15,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
24,2000,2000-11-12,10,25.362,NOR,@,CAR,W 20-10,*,0,,,,,0.0%,,,,,,,
25,2000,2000-11-19,11,26.003,NOR,,OAK,L 22-31,,0,,,,,0.0%,,,,,,,
26,2000,2000-11-26,12,26.010,NOR,@,STL,W 31-24,,,,,,,0.0%,,,,,,,
27,2000,2000-12-03,13,26.017,NOR,,DEN,L 23-38,,,,,,,0.0%,,,,,,,
28,2000,2000-12-10,14,26.024,NOR,@,SFO,W 31-27,*,1,,,,,0.0%,,,,,,,
29,2000,2000-12-17,15,26.031,NOR,,ATL,W 23-7,,1,,,,,0.0%,,,,,,,
30,2000,2000-12-24,16,26.038,NOR,,STL,L 21-26,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
31,2001,2001-09-09,1,26.297,NOR,@,BUF,W 24-6,,,,,,,0.0%,,,,,,,
32,2001,2001-09-30,2,26.318,NOR,@,NYG,L 13-21,,0,,,,,0.0%,,,,,,,
33,2001,2001-10-07,3,26.325,NOR,,MIN,W 28-15,,0,,,,,0.0%,,,,,,,
34,2001,2001-10-14,4,26.332,NOR,@,CAR,W 27-25,,,,,,,0.0%,,,,,,,
35,2001,2001-10-21,5,26.339,NOR,,ATL,L 13-20,,,,,,,0.0%,,,,,,,
36,2001,2001-10-28,6,26.346,NOR,@,STL,W 34-31,,,,,,,0.0%,,,,,,,
37,2001,2001-11-04,7,26.353,NOR,,NYJ,L 9-16,,,,,,,0.0%,,,,,,,
38,2001,2001-11-11,8,26.360,NOR,@,SFO,L 27-28,*,,,,,,0.0%,,,,,,,
39,2001,2001-11-18,9,27.002,NOR,,IND,W 34-20,*,,,,,,0.0%,,,,,,,
40,2001,2001-11-25,10,27.009,NOR,@,NWE,L 17-34,,,,,,,0.0%,,,,,,,
41,2001,2001-12-02,11,27.016,NOR,,CAR,W 27-23,*,,,,,,0.0%,,,,,,,
42,2001,2001-12-09,12,27.023,NOR,@,ATL,W 28-10,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
43,2001,2001-12-17,13,27.031,NOR,,STL,L 21-34,,,,,,,0.0%,,,,,,,
44,2001,2001-12-23,14,27.037,NOR,@,TAM,L 21-48,*,,,,,,0.0%,,,,,,,
45,2001,2001-12-30,15,27.044,NOR,,WAS,L 10-40,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
46,2001,2002-01-06,16,27.051,NOR,,SFO,L 0-38,*,,,,,,0.0%,,,,,,,
47,2002,2002-09-08,1,27.296,NOR,@,TAM,W 26-20,,,,,,,0.0%,,,,,,,
48,2002,2002-09-15,2,27.303,NOR,,GNB,W 35-20,,,,,,,0.0%,,,,,,,
49,2002,2002-09-22,3,27.310,NOR,@,CHI,W 29-23,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
50,2002,2002-09-29,4,27.317,NOR,@,DET,L 21-26,,0,,,,,0.0%,,,,,,,
51,2002,2002-10-06,5,27.324,NOR,,PIT,W 32-29,,,,,,,0.0%,,,,,,,
52,2002,2002-10-13,6,27.331,NOR,@,WAS,W 43-27,,,,,,,0.0%,,,,,,,
53,2002,2002-10-20,7,27.338,NOR,,SFO,W 35-27,,,,,,,0.0%,,,,,,,
54,2002,2002-10-27,8,27.345,NOR,,ATL,L 35-37,,,,,,,0.0%,,,,,,,
55,2002,2002-11-10,9,27.359,NOR,@,CAR,W 34-24,,,,,,,0.0%,,,,,,,
56,2002,2002-11-17,10,28.001,NOR,@,ATL,L 17-24,,,,,,,0.0%,,,,,,,
57,2002,2002-11-24,11,28.008,NOR,,CLE,L 15-24,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
58,2002,2002-12-01,12,28.015,NOR,,TAM,W 23-20,*,1,,,,,0.0%,,,,,,,
59,2002,2002-12-08,13,28.022,NOR,@,BAL,W 37-25,,,,,,,0.0%,,,,,,,
60,2002,2002-12-15,14,28.029,NOR,,MIN,L 31-32,,,,,,,0.0%,,,,,,,
61,2002,2002-12-22,15,28.036,NOR,@,CIN,L 13-20,,,,,,,0.0%,,,,,,,
62,2002,2002-12-29,16,28.043,NOR,,CAR,L 6-10,,,,,,,0.0%,,,,,,,
63,2004,2004-09-12,1,29.301,NOR,,SEA,L 7-21,,,,,,,0.0%,,,,,,,
64,2004,2004-09-19,2,29.308,NOR,,SFO,W 30-27,,0,0,0,,0,0.0%,,2,14,7.00,0,0,0
65,2004,2004-09-26,3,29.315,NOR,@,STL,W 28-25,,,,,,,0.0%,,,,,,,
66,2004,2004-10-03,4,29.322,NOR,@,ARI,L 10-34,,,,,,,0.0%,,,,,,,
67,2004,2004-10-10,5,29.329,NOR,,TAM,L 17-20,*,0,0,0,,0,0.0%,,1,6,6.00,0,0,0
68,2004,2004-10-17,6,29.336,NOR,,MIN,L 31-38,,,,,,,0.0%,,,,,,,
69,2004,2004-10-24,7,29.343,NOR,@,OAK,W 31-26,*,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6
70,2004,2004-11-07,8,29.357,NOR,@,SDG,L 17-43,,,,,,,0.0%,,,,,,,
71,2004,2004-11-14,9,29.364,NOR,,KAN,W 27-20,,,,,,,0.0%,,,,,,,
72,2004,2004-11-21,10,30.005,NOR,,DEN,L 13-34,,,,,,,0.0%,,,,,,,
73,2004,2004-11-28,11,30.012,NOR,@,ATL,L 21-24,,,,,,,0.0%,,,,,,,
74,2004,2004-12-05,12,30.019,NOR,,CAR,L 21-32,,,,,,,0.0%,,,,,,,
75,2004,2004-12-12,13,30.026,NOR,@,DAL,W 27-13,,,,,,,0.0%,,,,,,,
