ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2015,2015-09-13,1,21.037,TEN,@,TAM,W 42-14,*
2,2015,2015-09-20,2,21.044,TEN,@,CLE,L 14-28,*
3,2015,2015-09-27,3,21.051,TEN,,IND,L 33-35,*
4,2015,2015-10-11,4,21.065,TEN,,BUF,L 13-14,*
5,2015,2015-10-18,5,21.072,TEN,,MIA,L 10-38,*
6,2015,2015-10-25,6,21.079,TEN,,ATL,L 7-10,*
7,2015,2015-11-01,7,21.086,TEN,@,HOU,L 6-20,*
8,2015,2015-11-19,10,21.104,TEN,@,JAX,L 13-19,
9,2015,2015-12-06,12,21.121,TEN,,JAX,W 42-39,
10,2015,2015-12-20,14,21.135,TEN,@,NWE,L 16-33,
11,2015,2016-01-03,16,21.149,TEN,@,IND,L 24-30,
12,2016,2016-12-18,14,22.133,JAX,@,HOU,L 20-21,*
