ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1984,1984-09-09,2,24.295,CHI,,DEN,W 27-0,0,0,,0
2,1984,1984-09-16,3,24.302,CHI,@,GNB,W 9-7,0,0,,0
3,1984,1984-09-23,4,24.309,CHI,@,SEA,L 9-38,0,0,,0
4,1984,1984-11-18,12,24.365,CHI,,DET,W 16-14,0,0,,0
5,1984,1984-11-25,13,25.006,CHI,@,MIN,W 34-3,0,0,,0
6,1984,1984-12-03,14,25.014,CHI,@,SDG,L 7-20,1,7,7.00,0
7,1984,1984-12-09,15,25.020,CHI,,GNB,L 14-20,0,0,,0
8,1984,1984-12-16,16,25.027,CHI,@,DET,W 30-13,1,24,24.00,0
