ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
33,2014,2014-09-14,2,25.320,STL,@,TAM,W 19-17,*,0,0,,0,0,0,0.0,4,0,0,0,0
34,2014,2014-09-21,3,25.327,STL,,DAL,L 31-34,*,0,0,,0,0,6,0.0,5,0,1,25,1
35,2014,2014-10-05,4,25.341,STL,@,PHI,L 28-34,*,0,0,,0,0,0,0.0,2,0,0,0,0
36,2014,2014-10-13,5,25.349,STL,,SFO,L 17-31,*,0,0,,0,0,0,0.0,3,0,0,0,0
37,2014,2014-10-19,6,25.355,STL,,SEA,W 28-26,*,0,0,,0,0,0,0.0,7,2,0,0,0
38,2014,2014-11-09,9,26.011,STL,@,ARI,L 14-31,,0,0,,0,0,0,0.0,4,0,0,0,0
39,2014,2014-11-16,10,26.018,STL,,DEN,W 22-7,*,0,0,,0,0,0,0.0,4,0,0,0,0
40,2014,2014-11-23,11,26.025,STL,@,SDG,L 24-27,*,0,0,,0,0,6,0.0,3,1,1,99,1
41,2014,2014-11-30,12,26.032,STL,,OAK,W 52-0,*,0,0,,0,0,0,0.0,2,0,0,0,0
42,2014,2014-12-07,13,26.039,STL,@,WAS,W 24-0,*,0,0,,0,0,0,0.0,3,0,0,0,0
43,2014,2014-12-11,14,26.043,STL,,ARI,L 6-12,*,0,0,,0,0,0,0.0,7,1,0,0,0
44,2014,2014-12-21,15,26.053,STL,,NYG,L 27-37,*,0,0,,0,0,0,0.0,3,0,0,0,0
45,2014,2014-12-28,16,26.060,STL,@,SEA,L 6-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
46,2015,2015-09-13,1,26.319,STL,,SEA,W 34-31,*,0,0,,0,0,0,0.0,5,1,0,0,0
47,2015,2015-09-20,2,26.326,STL,@,WAS,L 10-24,*,0,0,,0,0,0,0.0,6,0,0,0,0
48,2015,2015-09-27,3,26.333,STL,,PIT,L 6-12,*,0,0,,0,0,0,0.0,6,3,1,0,0
49,2015,2015-10-04,4,26.340,STL,@,ARI,W 24-22,*,0,0,,0,0,0,0.0,5,0,1,0,0
50,2015,2015-10-11,5,26.347,STL,@,GNB,L 10-24,*,0,0,,0,0,0,0.0,0,0,0,0,0
51,2015,2015-10-25,6,26.361,STL,,CLE,W 24-6,*,0,0,,0,0,0,0.0,3,2,0,0,0
52,2015,2015-11-01,7,27.003,STL,,SFO,W 27-6,*,0,0,,0,0,0,0.0,2,0,0,0,0
53,2015,2015-11-08,8,27.010,STL,@,MIN,L 18-21,*,0,0,,0,0,0,0.0,4,0,0,0,0
54,2015,2015-11-15,9,27.017,STL,,CHI,L 13-37,*,0,0,,0,0,0,0.0,3,0,0,0,0
55,2015,2015-11-22,10,27.024,STL,@,BAL,L 13-16,*,0,0,,0,0,0,0.0,1,2,0,0,0
56,2015,2015-11-29,11,27.031,STL,@,CIN,L 7-31,*,0,0,,0,0,0,0.0,3,0,1,0,0
57,2015,2015-12-06,12,27.038,STL,,ARI,L 3-27,*,1,5,5.00,0,0,0,0.0,6,0,0,0,0
58,2015,2015-12-17,14,27.049,STL,,TAM,W 31-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
59,2015,2015-12-27,15,27.059,STL,@,SEA,W 23-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
60,2015,2016-01-03,16,27.066,STL,@,SFO,L 16-19,*,0,0,,0,0,0,0.0,6,0,0,0,0
61,2016,2016-09-11,1,27.318,NYG,@,DAL,W 20-19,*,0,0,,0,0,0,0.0,3,0,0,0,0
62,2016,2016-09-18,2,27.325,NYG,,NOR,W 16-13,*,0,0,,0,1,0,0.0,7,1,0,0,0
63,2016,2016-09-25,3,27.332,NYG,,WAS,L 27-29,*,0,0,,0,0,0,0.0,4,0,0,0,0
64,2016,2016-10-03,4,27.340,NYG,@,MIN,L 10-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
65,2016,2016-10-09,5,27.346,NYG,@,GNB,L 16-23,*,0,0,,0,0,0,0.0,1,1,2,26,0
66,2016,2016-10-16,6,27.353,NYG,,BAL,W 27-23,*,0,0,,0,0,0,0.0,5,0,0,0,0
67,2016,2016-10-23,7,27.360,NYG,@,LAR,W 17-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
68,2016,2016-11-06,8,28.008,NYG,,PHI,W 28-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
69,2016,2016-11-14,9,28.016,NYG,,CIN,W 21-20,*,0,0,,0,0,0,0.0,6,0,0,0,0
70,2016,2016-11-20,10,28.022,NYG,,CHI,W 22-16,*,0,0,,0,0,0,0.0,2,0,0,0,0
71,2016,2016-11-27,11,28.029,NYG,@,CLE,W 27-13,*,0,0,,0,0,0,1.0,3,2,0,0,0
72,2016,2016-12-04,12,28.036,NYG,@,PIT,L 14-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
73,2016,2016-12-11,13,28.043,NYG,,DAL,W 10-7,*,0,0,,0,0,0,0.0,2,0,1,0,0
74,2016,2016-12-18,14,28.050,NYG,,DET,W 17-6,*,0,0,,0,0,0,0.0,0,1,0,0,0
75,2016,2017-01-01,16,28.064,NYG,@,WAS,W 19-10,*,0,0,,0,0,0,0.0,1,0,0,0,0
76,2017,2017-09-10,1,28.316,NYG,@,DAL,L 3-19,*,0,0,,0,0,0,0.0,1,0,0,0,0
77,2017,2017-09-24,3,28.330,NYG,@,PHI,L 24-27,,0,0,,0,0,0,0.0,3,0,0,0,0
78,2017,2017-10-01,4,28.337,NYG,@,TAM,L 23-25,*,0,0,,0,0,0,0.0,5,0,0,0,0
79,2017,2017-10-08,5,28.344,NYG,,LAC,L 22-27,*,0,0,,0,0,0,0.0,3,1,0,0,0
80,2017,2017-10-15,6,28.351,NYG,@,DEN,W 23-10,*,0,0,,0,1,6,0.0,5,0,1,43,1
81,2017,2017-10-22,7,28.358,NYG,,SEA,L 7-24,*,0,0,,0,0,0,0.0,3,2,0,0,0
82,2017,2017-11-12,9,29.014,NYG,@,SFO,L 21-31,*,0,0,,0,0,0,0.0,2,0,0,0,0
83,2017,2017-11-19,10,29.021,NYG,,KAN,W 12-9,*,0,0,,0,0,0,0.0,4,1,1,17,0
84,2017,2017-11-23,11,29.025,NYG,@,WAS,L 10-20,*,0,0,,0,1,6,0.0,0,0,1,53,1
85,2018,2018-09-09,1,29.315,NYG,,JAX,L 15-20,*,0,0,,0,0,0,0.0,5,2,1,0,0
86,2018,2018-09-16,2,29.322,NYG,@,DAL,L 13-20,*,0,0,,0,0,0,0.0,5,1,0,0,0
87,2018,2018-09-23,3,29.329,NYG,@,HOU,W 27-22,*,0,0,,0,0,0,0.0,3,0,0,0,0
