ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1971,1971-10-10,4,21.341,CIN,,MIA,L 13-23,,,
2,1971,1971-10-17,5,21.348,CIN,,CLE,L 24-27,,,
3,1971,1971-10-24,6,21.355,CIN,@,OAK,L 27-31,,,
4,1971,1971-10-31,7,21.362,CIN,@,HOU,L 6-10,,,
5,1971,1971-11-07,8,22.004,CIN,,ATL,L 6-9,,,
6,1971,1971-11-14,9,22.011,CIN,@,DEN,W 24-10,,,
7,1971,1971-11-21,10,22.018,CIN,,HOU,W 28-13,,,
8,1971,1971-11-28,11,22.025,CIN,,SDG,W 31-0,,,
9,1971,1971-12-05,12,22.032,CIN,@,CLE,L 27-31,,,
10,1971,1971-12-12,13,22.039,CIN,,PIT,L 13-21,,,
11,1971,1971-12-19,14,22.046,CIN,@,NYJ,L 21-35,,,
12,1972,1972-09-17,1,22.319,CIN,@,NWE,W 31-7,,,
13,1972,1972-09-24,2,22.326,CIN,,PIT,W 15-10,,,
14,1972,1972-10-01,3,22.333,CIN,@,CLE,L 6-27,,,
15,1972,1972-10-08,4,22.340,CIN,,DEN,W 21-10,,,
16,1972,1972-10-15,5,22.347,CIN,@,KAN,W 23-16,1,19,0
17,1972,1972-10-22,6,22.354,CIN,@,RAM,L 12-15,,,
18,1972,1972-10-29,7,22.361,CIN,,HOU,W 30-7,,,
19,1972,1972-11-05,8,23.002,CIN,@,PIT,L 17-40,,,
20,1972,1972-11-12,9,23.009,CIN,,OAK,L 14-20,,,
21,1972,1972-11-19,10,23.016,CIN,,BAL,L 19-20,,,
22,1972,1972-11-26,11,23.023,CIN,@,CHI,W 13-3,,,
23,1972,1972-12-03,12,23.030,CIN,,NYG,W 13-10,2,25,0
24,1972,1972-12-09,13,23.036,CIN,,CLE,L 24-27,,,
25,1972,1972-12-17,14,23.044,CIN,@,HOU,W 61-17,,,
26,1973,1973-09-16,1,23.317,CIN,@,DEN,L 10-28,,,
27,1973,1973-09-23,2,23.324,CIN,,HOU,W 24-10,,,
28,1973,1973-09-30,3,23.331,CIN,@,SDG,W 20-13,,,
29,1973,1973-10-07,4,23.338,CIN,@,CLE,L 10-17,,,
30,1973,1973-10-14,5,23.345,CIN,,PIT,W 19-7,,,
31,1973,1973-10-28,7,23.359,CIN,@,PIT,L 13-20,,,
32,1973,1973-11-04,8,24.001,CIN,@,DAL,L 10-38,,,
33,1973,1973-11-11,9,24.008,CIN,@,BUF,W 16-13,,,
34,1973,1973-11-18,10,24.015,CIN,,NYJ,W 20-14,,,
35,1973,1973-11-25,11,24.022,CIN,,STL,W 42-24,,,
36,1973,1973-12-02,12,24.029,CIN,,MIN,W 27-0,,,
37,1973,1973-12-09,13,24.036,CIN,,CLE,W 34-17,,,
38,1974,1974-09-15,1,24.316,CIN,,CLE,W 33-7,,,
39,1974,1974-09-22,2,24.323,CIN,,SDG,L 17-20,,,
40,1974,1974-09-29,3,24.330,CIN,@,SFO,W 21-3,,,
41,1974,1974-10-06,4,24.337,CIN,,WAS,W 28-17,,,
42,1974,1974-10-13,5,24.344,CIN,@,CLE,W 34-24,,,
43,1974,1974-10-20,6,24.351,CIN,@,OAK,L 27-30,,,
44,1974,1974-10-27,7,24.358,CIN,,HOU,L 21-34,,,
45,1974,1974-11-03,8,25.000,CIN,@,BAL,W 24-14,,,
46,1974,1974-11-24,11,25.021,CIN,,KAN,W 33-6,,,
47,1974,1974-12-02,12,25.029,CIN,@,MIA,L 3-24,,,
48,1974,1974-12-08,13,25.035,CIN,,DET,L 19-23,,,
49,1974,1974-12-14,14,25.041,CIN,@,PIT,L 3-27,,,
