ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1999,1999-09-19,2,24.036,PHI,,TAM,L 5-19,,,,,,,0.0%,,,
2,1999,1999-10-03,4,24.050,PHI,@,NYG,L 15-16,,,,,,,0.0%,,,
3,1999,1999-10-10,5,24.057,PHI,,DAL,W 13-10,*,,,,,,0.0%,,,
4,2000,2000-09-03,1,25.020,SFO,@,ATL,L 28-36,,,,,,,0.0%,,,
5,2000,2000-09-10,2,25.027,SFO,,CAR,L 22-38,,,,,,,0.0%,,,
6,2000,2000-09-17,3,25.034,SFO,@,STL,L 24-41,,,,,,,0.0%,,,
7,2000,2000-09-24,4,25.041,SFO,@,DAL,W 41-24,,,,,,,0.0%,,,
8,2000,2000-10-01,5,25.048,SFO,,ARI,W 27-20,,,,,,,0.0%,,,
9,2000,2000-10-08,6,25.055,SFO,,OAK,L 28-34,,,,,,,0.0%,,,
10,2000,2000-10-15,7,25.062,SFO,@,GNB,L 28-31,,2,,,,,0.0%,,,
11,2000,2000-10-22,8,25.069,SFO,@,CAR,L 16-34,,1,1,8,8.00,0,100.0%,8.00,0,0
12,2000,2000-10-29,9,25.076,SFO,,STL,L 24-34,,,,,,,0.0%,,,
13,2000,2000-11-05,10,25.083,SFO,@,NOR,L 15-31,,0,,,,,0.0%,,,
14,2000,2000-11-12,11,25.090,SFO,,KAN,W 21-7,,,,,,,0.0%,,,
15,2000,2000-11-19,12,25.097,SFO,,ATL,W 16-6,,,,,,,0.0%,,,
16,2000,2000-12-03,13,25.111,SFO,@,SDG,W 45-17,,,,,,,0.0%,,,
17,2000,2000-12-10,14,25.118,SFO,,NOR,L 27-31,,0,,,,,0.0%,,,
18,2000,2000-12-17,15,25.125,SFO,,CHI,W 17-0,,,,,,,0.0%,,,
19,2000,2000-12-23,16,25.131,SFO,@,DEN,L 9-38,,,,,,,0.0%,,,
20,2001,2001-09-09,1,26.026,SFO,,ATL,W 16-13,*,1,1,6,6.00,0,100.0%,6.00,0,0
21,2001,2001-09-23,2,26.040,SFO,,STL,L 26-30,,3,3,13,4.33,0,100.0%,4.33,0,0
22,2001,2001-10-01,3,26.048,SFO,@,NYJ,W 19-17,,1,1,9,9.00,0,100.0%,9.00,0,0
23,2001,2001-10-07,4,26.054,SFO,,CAR,W 24-14,,1,1,12,12.00,0,100.0%,12.00,0,0
24,2001,2001-10-14,5,26.061,SFO,@,ATL,W 37-31,,1,1,8,8.00,0,100.0%,8.00,0,0
25,2001,2001-10-28,6,26.075,SFO,@,CHI,L 31-37,,1,1,1,1.00,1,100.0%,1.00,1,6
26,2001,2001-11-04,7,26.082,SFO,,DET,W 21-13,,,,,,,0.0%,,,
27,2001,2001-11-11,8,26.089,SFO,,NOR,W 28-27,,,,,,,0.0%,,,
28,2001,2001-11-18,9,26.096,SFO,@,CAR,W 25-22,,,,,,,0.0%,,,
29,2001,2001-11-25,10,26.103,SFO,@,IND,W 40-21,,,,,,,0.0%,,,
30,2001,2001-12-02,11,26.110,SFO,,BUF,W 35-0,,0,,,,,0.0%,,,
31,2001,2001-12-09,12,26.117,SFO,@,STL,L 14-27,,1,1,2,2.00,0,100.0%,2.00,0,0
32,2001,2001-12-16,13,26.124,SFO,,MIA,W 21-0,,,,,,,0.0%,,,
33,2001,2001-12-22,14,26.130,SFO,,PHI,W 13-3,,1,1,13,13.00,0,100.0%,13.00,0,0
34,2001,2001-12-30,15,26.138,SFO,@,DAL,L 21-27,*,1,1,2,2.00,0,100.0%,2.00,0,0
35,2001,2002-01-06,16,26.145,SFO,@,NOR,W 38-0,,,,,,,0.0%,,,
36,2002,2002-09-05,1,27.022,SFO,@,NYG,W 16-13,*,,,,,,0.0%,,,
37,2002,2002-09-15,2,27.032,SFO,,DEN,L 14-24,,,,,,,0.0%,,,
38,2002,2002-09-22,3,27.039,SFO,,WAS,W 20-10,,,,,,,0.0%,,,
39,2002,2002-10-06,4,27.053,SFO,,STL,W 37-13,,,,,,,0.0%,,,
40,2002,2002-10-14,5,27.061,SFO,@,SEA,W 28-21,,,,,,,0.0%,,,
41,2002,2002-10-20,6,27.067,SFO,@,NOR,L 27-35,,0,,,,,0.0%,,,
42,2002,2002-10-27,7,27.074,SFO,,ARI,W 38-28,*,1,,,,,0.0%,,,
43,2002,2002-11-03,8,27.081,SFO,@,OAK,W 23-20,*,2,1,7,7.00,0,50.0%,3.50,0,0
44,2002,2002-11-10,9,27.088,SFO,,KAN,W 17-13,,3,3,18,6.00,0,100.0%,6.00,0,0
45,2002,2002-11-17,10,27.095,SFO,@,SDG,L 17-20,*,2,1,4,4.00,0,50.0%,2.00,0,0
46,2002,2002-11-25,11,27.103,SFO,,PHI,L 17-38,,2,1,8,8.00,0,50.0%,4.00,0,0
47,2002,2002-12-01,12,27.109,SFO,,SEA,W 31-24,,,,,,,0.0%,,,
48,2002,2002-12-08,13,27.116,SFO,@,DAL,W 31-27,,1,1,11,11.00,0,100.0%,11.00,0,0
49,2002,2002-12-15,14,27.123,SFO,,GNB,L 14-20,,,,,,,0.0%,,,
50,2002,2002-12-21,15,27.129,SFO,@,ARI,W 17-14,,2,2,9,4.50,0,100.0%,4.50,0,0
51,2002,2002-12-30,16,27.138,SFO,@,STL,L 20-31,,2,1,6,6.00,0,50.0%,3.00,0,0
