ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
38,1977,1977-11-28,11,23.273,OAK,,BUF,W 34-13,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0
39,1977,1977-12-11,13,23.286,OAK,,MIN,W 35-13,0,0,,0,5,49,9.80,0,0,0,0.0,0,0,0
40,1977,1977-12-18,14,23.293,OAK,,KAN,W 21-20,0,0,,0,1,21,21.00,0,0,0,0.0,0,0,0
41,1978,1978-09-03,1,24.187,OAK,@,DEN,L 6-14,0,0,,0,5,35,7.00,0,0,0,0.0,0,0,0
42,1978,1978-09-10,2,24.194,OAK,@,SDG,W 21-20,0,0,,0,1,17,17.00,0,0,0,0.0,0,0,0
43,1978,1978-09-17,3,24.201,OAK,@,GNB,W 28-3,0,0,,0,5,28,5.60,0,0,0,0.0,0,0,0
44,1978,1978-09-24,4,24.208,OAK,,NWE,L 14-21,0,0,,0,2,17,8.50,0,0,0,0.0,0,0,0
45,1978,1978-10-01,5,24.215,OAK,@,CHI,W 25-19,0,0,,0,4,15,3.75,0,0,0,0.0,1,24,0
46,1978,1978-10-08,6,24.222,OAK,,HOU,W 21-17,0,0,,0,1,9,9.00,0,0,0,0.0,0,0,0
47,1978,1978-10-15,7,24.229,OAK,,KAN,W 28-6,0,0,,0,4,39,9.75,0,0,0,0.0,0,0,0
48,1978,1978-10-22,8,24.236,OAK,@,SEA,L 7-27,0,0,,0,1,10,10.00,0,0,0,0.0,0,0,0
49,1978,1978-10-29,9,24.243,OAK,,SDG,L 23-27,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0,0
50,1978,1978-11-05,10,24.250,OAK,@,KAN,W 20-10,0,0,,0,2,21,10.50,0,0,0,0.0,1,28,0
51,1978,1978-11-13,11,24.258,OAK,@,CIN,W 34-21,0,0,,0,5,32,6.40,0,0,0,0.0,1,10,0
52,1978,1978-11-19,12,24.264,OAK,,DET,W 29-17,1,15,15.00,0,3,23,7.67,0,0,0,0.0,0,0,0
53,1978,1978-11-26,13,24.271,OAK,,SEA,L 16-17,0,0,,0,5,40,8.00,0,0,0,0.0,0,0,0
54,1978,1978-12-03,14,24.278,OAK,,DEN,L 6-21,0,0,,0,4,1,0.25,0,0,0,0.0,0,0,0
55,1978,1978-12-10,15,24.285,OAK,@,MIA,L 6-23,0,0,,0,3,10,3.33,0,0,0,0.0,0,0,0
56,1978,1978-12-17,16,24.292,OAK,,MIN,W 27-20,0,0,,0,1,14,14.00,0,0,0,0.0,0,0,0
57,1979,1979-09-02,1,25.186,MIA,@,BUF,W 9-7,,,,,,,,,,,,,,
58,1979,1979-09-09,2,25.193,MIA,,SEA,W 19-10,,,,,,,,,,,,,,
59,1979,1979-09-16,3,25.200,MIA,@,MIN,W 27-12,0,0,,0,0,0,,0,0,0,0.0,1,0,0
60,1979,1979-09-23,4,25.207,MIA,,CHI,W 31-16,0,0,,0,0,0,,0,0,0,0.0,1,13,0
61,1979,1979-09-30,5,25.214,MIA,@,NYJ,L 27-33,,,,,,,,,,,,,,
62,1979,1979-10-08,6,25.222,MIA,@,OAK,L 3-13,,,,,,,,,,,,,,
63,1979,1979-10-14,7,25.228,MIA,,BUF,W 17-7,,,,,,,,,,,,,,
64,1979,1979-10-21,8,25.235,MIA,@,NWE,L 13-28,,,,,,,,,,,,,,
65,1979,1979-10-28,9,25.242,MIA,,GNB,W 27-7,,,,,,,,,,,,,,
66,1979,1979-11-05,10,25.250,MIA,,HOU,L 6-9,,,,,,,,,,,,,,
67,1979,1979-11-11,11,25.256,MIA,,BAL,W 19-0,,,,,,,,,,,,,,
68,1979,1979-11-18,12,25.263,MIA,@,CLE,L 24-30,,,,,,,,,,,,,,
69,1979,1979-11-25,13,25.270,MIA,@,BAL,W 28-24,0,0,,0,0,0,,0,0,0,0.0,1,0,0
70,1979,1979-11-29,14,25.274,MIA,,NWE,W 39-24,0,0,,0,0,0,,0,0,0,0.0,1,56,0
71,1979,1979-12-09,15,25.284,MIA,@,DET,W 28-10,0,0,,0,0,0,,0,0,0,0.0,1,17,0
72,1979,1979-12-15,16,25.290,MIA,,NYJ,L 24-27,,,,,,,,,,,,,,
73,1980,1980-09-07,1,26.192,TAM,@,CIN,W 17-12,,,,,,,,,,,,,,
74,1980,1980-09-11,2,26.196,TAM,,RAM,W 10-9,,,,,,,,,,,,,,
75,1980,1980-09-21,3,26.206,TAM,@,DAL,L 17-28,,,,,,,,,,,,,,
76,1980,1980-09-28,4,26.213,TAM,,CLE,L 27-34,,,,,,,,,,,,,,
77,1980,1980-10-06,5,26.221,TAM,@,CHI,L 0-23,,,,,,,,,,,,,,
78,1980,1980-10-12,6,26.227,TAM,,GNB,T 14-14,0,0,,0,0,0,,0,0,0,0.0,1,39,0
79,1980,1980-10-19,7,26.234,TAM,@,HOU,L 14-20,,,,,,,,,,,,,,
80,1980,1980-10-26,8,26.241,TAM,@,SFO,W 24-23,,,,,,,,,,,,,,
81,1980,1980-11-02,9,26.248,TAM,,NYG,W 30-13,,,,,,,,,,,,,,
82,1980,1980-11-09,10,26.255,TAM,,PIT,L 21-24,,,,,,,,,,,,,,
83,1980,1980-11-16,11,26.262,TAM,@,MIN,L 30-38,,,,,,,,,,,,,,
84,1980,1980-11-23,12,26.269,TAM,,DET,L 10-24,,,,,,,,,,,,,,
85,1980,1980-11-30,13,26.276,TAM,@,GNB,W 20-17,,,,,,,,,,,,,,
86,1980,1980-12-07,14,26.283,TAM,,MIN,L 10-21,,,,,,,,,,,,,,
87,1980,1980-12-14,15,26.290,TAM,@,DET,L 14-27,,,,,,,,,,,,,,
88,1980,1980-12-20,16,26.296,TAM,,CHI,L 13-14,,,,,,,,,,,,,,
89,1981,1981-09-05,1,27.189,TAM,,MIN,W 21-13,0,0,,0,0,0,,0,1,6,0.0,2,89,1
90,1981,1981-09-13,2,27.197,TAM,@,KAN,L 10-19,,,,,0,0,,0,,,,,,
91,1981,1981-09-20,3,27.204,TAM,@,CHI,L 17-28,,,,,0,0,,0,,,,,,
92,1981,1981-09-27,4,27.211,TAM,,STL,W 20-10,,,,,0,0,,0,,,,,,
93,1981,1981-10-04,5,27.218,TAM,,DET,W 28-10,,,,,0,0,,0,,,,,,
94,1981,1981-10-11,6,27.225,TAM,@,GNB,W 21-10,0,0,,0,0,0,,0,0,0,0.0,1,0,0
95,1981,1981-10-18,7,27.232,TAM,@,OAK,L 16-18,0,0,,0,0,0,,0,0,0,0.0,1,13,0
96,1981,1981-10-25,8,27.239,TAM,@,PHI,L 10-20,,,,,0,0,,0,,,,,,
97,1981,1981-11-01,9,27.246,TAM,,CHI,W 20-10,,,,,0,0,,0,,,,,,
98,1981,1981-11-08,10,27.253,TAM,@,MIN,L 10-25,0,0,,0,0,0,,0,0,0,0.0,1,2,0
99,1981,1981-11-15,11,27.260,TAM,,DEN,L 7-24,,,,,0,0,,0,,,,,,
100,1981,1981-11-22,12,27.267,TAM,,GNB,W 37-3,0,0,,0,0,0,,0,0,0,0.0,1,6,0
101,1981,1981-11-29,13,27.274,TAM,@,NOR,W 31-14,,,,,0,0,,0,,,,,,
102,1981,1981-12-06,14,27.281,TAM,,ATL,W 24-23,,,,,0,0,,0,,,,,,
103,1981,1981-12-13,15,27.288,TAM,,SDG,L 23-24,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
104,1981,1981-12-20,16,27.295,TAM,@,DET,W 20-17,0,0,,0,1,12,12.00,0,0,0,0.0,0,0,0
105,1982,1982-09-12,1,28.196,TAM,@,MIN,L 10-17,,,,,,,,,,,,,,
106,1982,1982-09-19,2,28.203,TAM,,WAS,L 13-21,,,,,,,,,,,,,,
107,1982,1982-11-21,3,28.266,TAM,@,DAL,L 9-14,,,,,,,,,,,,,,
108,1982,1982-11-29,4,28.274,TAM,,MIA,W 23-17,0,0,,0,0,0,,0,0,0,0.0,2,64,0
109,1982,1982-12-05,5,28.280,TAM,@,NOR,W 13-10,0,0,,0,0,0,,0,0,0,1.0,0,0,0
110,1982,1982-12-12,6,28.287,TAM,@,NYJ,L 17-32,,,,,,,,,,,,,,
111,1982,1982-12-19,7,28.294,TAM,,BUF,W 24-23,0,0,,0,0,0,,0,0,0,0.0,1,0,0
112,1982,1982-12-26,8,28.301,TAM,,DET,W 23-21,,,,,,,,,,,,,,
113,1982,1983-01-02,9,28.308,TAM,,CHI,W 26-23,0,0,,0,0,0,,0,0,0,1.0,0,0,0
114,1983,1983-09-04,1,29.188,TAM,,DET,L 0-11,,,,,,,,,,,,,,
115,1983,1983-09-11,2,29.195,TAM,@,CHI,L 10-17,,,,,,,,,,,,,,
116,1983,1983-09-18,3,29.202,TAM,,MIN,L 16-19,,,,,,,,,,,,,,
117,1983,1983-09-25,4,29.209,TAM,,CIN,L 17-23,,,,,,,,,,,,,,
118,1983,1983-10-02,5,29.216,TAM,@,GNB,L 14-55,,,,,,,,,,,,,,
