ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
22,1991,1991-11-03,9,24.254,ATL,,SFO,W 17-14,6,10,1.67,0,,1,6,6.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
23,1991,1991-11-10,10,24.261,ATL,@,WAS,L 17-56,3,14,4.67,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
24,1991,1991-11-17,11,24.268,ATL,,TAM,W 43-7,10,57,5.70,1,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
25,1991,1991-12-01,13,24.282,ATL,,GNB,W 35-31,9,26,2.89,1,,1,22,22.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,1,6
26,1991,1991-12-08,14,24.289,ATL,@,RAM,W 31-14,15,48,3.20,2,,2,20,10.00,0,,,0,0,,0,0,0,,,,,,0,0,,0,2,12
27,1991,1991-12-15,15,24.296,ATL,,SEA,W 26-13,9,41,4.56,0,,0,0,,0,,,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1992,1992-09-13,2,25.204,ATL,@,WAS,L 17-24,5,10,2.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1992,1992-09-20,3,25.211,ATL,,NOR,L 7-10,9,25,2.78,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1992,1992-09-27,4,25.218,ATL,@,CHI,L 31-41,5,21,4.20,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,1992,1992-10-04,5,25.225,ATL,,GNB,W 24-10,2,1,0.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1992,1992-10-11,6,25.232,ATL,@,MIA,L 17-21,2,9,4.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1992,1992-10-18,7,25.239,ATL,@,SFO,L 17-56,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
34,1992,1992-11-01,8,25.253,ATL,,RAM,W 30-28,2,17,8.50,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,1992,1992-11-09,9,25.261,ATL,,SFO,L 3-41,4,22,5.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1992,1992-11-15,10,25.267,ATL,,PHO,W 20-17,16,87,5.44,0,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1992,1992-11-22,11,25.274,ATL,@,BUF,L 14-41,4,8,2.00,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1992,1992-11-29,12,25.281,ATL,,NWE,W 34-0,8,18,2.25,1,2,1,18,18.00,1,50.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
39,1992,1992-12-03,13,25.285,ATL,@,NOR,L 14-22,8,63,7.88,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1992,1992-12-13,14,25.295,ATL,@,TAM,W 35-7,9,39,4.33,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1992,1992-12-21,15,25.303,ATL,,DAL,L 17-41,4,17,4.25,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1992,1992-12-27,16,25.309,ATL,@,RAM,L 27-38,6,26,4.33,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1993,1993-09-05,1,26.195,ATL,@,DET,L 13-30,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,0,
44,1993,1993-09-12,2,26.202,ATL,,NOR,L 31-34,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
45,1993,1993-09-19,3,26.209,ATL,@,SFO,L 30-37,2,2,1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1993,1993-11-14,9,26.265,ATL,@,RAM,W 13-0,3,3,1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1993,1993-11-21,10,26.272,ATL,,DAL,W 27-14,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,0,
48,1993,1993-12-11,13,26.292,ATL,,SFO,W 27-24,7,37,5.29,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1993,1993-12-19,14,26.300,ATL,@,WAS,L 17-30,26,162,6.23,1,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6
50,1993,1993-12-26,15,26.307,ATL,@,CIN,L 17-21,1,2,2.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,1994,1994-09-04,1,27.194,CIN,,CLE,L 20-28,6,48,8.00,0,7,6,35,5.83,0,85.7%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
52,1994,1994-09-11,2,27.201,CIN,@,SDG,L 10-27,4,11,2.75,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
53,1994,1994-09-18,3,27.208,CIN,,NWE,L 28-31,6,53,8.83,2,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,,,0,0,,0,2,12
54,1994,1994-09-25,4,27.215,CIN,@,HOU,L 13-20,11,65,5.91,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
55,1994,1994-10-02,5,27.222,CIN,,MIA,L 7-23,6,16,2.67,0,10,7,43,6.14,0,70.0%,4.30,0,0,,0,0,0,,0,,,,0,0,,0,0,0
56,1994,1994-10-16,6,27.236,CIN,@,PIT,L 10-14,12,52,4.33,0,5,4,8,2.00,0,80.0%,1.60,0,0,,0,0,0,,0,,,,0,0,,0,0,0
57,1994,1994-10-23,7,27.243,CIN,@,CLE,L 13-37,5,1,0.20,0,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
58,1994,1994-10-30,8,27.250,CIN,,DAL,L 20-23,5,14,2.80,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
59,1994,1994-11-06,9,27.257,CIN,@,SEA,W 20-17,9,32,3.56,0,6,5,31,6.20,0,83.3%,5.17,0,0,,0,0,0,,0,,,,3,34,11.33,0,0,0
60,1994,1994-11-13,10,27.264,CIN,,HOU,W 34-31,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,4,81,20.25,0,0,0
61,1994,1994-11-27,12,27.278,CIN,@,DEN,L 13-15,8,52,6.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
62,1994,1994-12-04,13,27.285,CIN,,PIT,L 15-38,6,15,2.50,0,2,2,30,15.00,0,100.0%,15.00,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
63,1994,1994-12-11,14,27.292,CIN,@,NYG,L 20-27,13,46,3.54,0,6,3,32,10.67,0,50.0%,5.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0
64,1995,1995-09-03,1,28.193,SEA,,KAN,L 10-34,4,22,5.50,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,1995,1995-09-10,2,28.200,SEA,@,SDG,L 10-14,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,13,13.00,0,0,0
66,1995,1995-09-17,3,28.207,SEA,,CIN,W 24-21,1,7,7.00,0,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,,,,,2,55,27.50,0,0,0
67,1995,1995-10-01,4,28.221,SEA,,DEN,W 27-10,5,37,7.40,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
68,1995,1995-10-08,5,28.228,SEA,@,OAK,L 14-34,8,56,7.00,1,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,,,,,,4,100,25.00,0,1,6
69,1995,1995-10-15,6,28.235,SEA,@,BUF,L 21-27,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,51,12.75,0,0,0
70,1995,1995-10-22,7,28.242,SEA,,SDG,L 25-35,2,6,3.00,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,,,,,6,162,27.00,0,0,0
71,1995,1995-10-29,8,28.249,SEA,@,ARI,L 14-20,5,15,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,61,20.33,0,0,0
72,1995,1995-11-05,9,28.256,SEA,,NYG,W 30-28,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,33,33.00,0,0,0
73,1995,1995-11-19,11,28.270,SEA,@,WAS,W 27-20,4,14,3.50,0,2,2,45,22.50,0,100.0%,22.50,0,0,,0,0,0,,,,,,4,81,20.25,0,0,0
74,1995,1995-11-26,12,28.277,SEA,,NYJ,L 10-16,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,92,23.00,0,0,0
75,1995,1995-12-03,13,28.284,SEA,,PHI,W 26-14,2,27,13.50,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,,,,,2,63,31.50,0,0,0
76,1995,1995-12-10,14,28.291,SEA,@,DEN,W 31-27,5,18,3.60,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,4,86,21.50,0,0,0
77,1995,1995-12-17,15,28.298,SEA,,OAK,W 44-10,1,2,2.00,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,2,100,50.00,0,0,0
78,1995,1995-12-24,16,28.305,SEA,@,KAN,L 3-26,2,15,7.50,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,5,147,29.40,0,0,0
79,1996,1996-09-01,1,29.192,SEA,@,SDG,L 7-29,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,83,16.60,0,0,0
80,1996,1996-09-08,2,29.199,SEA,,DEN,L 20-30,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,137,27.40,0,0,0
81,1996,1996-09-15,3,29.206,SEA,,KAN,L 17-35,1,-1,-1.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,4,135,33.75,0,0,0
82,1996,1996-09-22,4,29.213,SEA,@,TAM,W 17-13,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,4,70,17.50,0,0,0
83,1996,1996-09-29,5,29.220,SEA,,GNB,L 10-31,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,6,141,23.50,0,0,0
84,1996,1996-10-06,6,29.227,SEA,@,MIA,W 22-15,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,38,19.00,0,0,0
85,1996,1996-10-17,7,29.238,SEA,@,KAN,L 16-34,0,0,,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,0,0,,,,,,3,57,19.00,0,0,0
86,1996,1996-10-27,8,29.248,SEA,,SDG,W 32-13,1,6,6.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,3,74,24.67,0,0,0
87,1996,1996-11-03,9,29.255,SEA,,HOU,W 23-16,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,111,27.75,0,0,0
88,1996,1996-11-10,10,29.262,SEA,,MIN,W 42-23,4,49,12.25,1,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,17,17.00,0,1,6
89,1996,1996-11-17,11,29.269,SEA,@,DET,L 16-17,6,31,5.17,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,,,,,2,48,24.00,0,0,0
90,1996,1996-11-24,12,29.276,SEA,,OAK,L 21-27,1,7,7.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,4,68,17.00,0,0,0
91,1997,1997-08-31,1,30.190,SEA,,NYJ,L 3-41,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,88,29.33,0,0,0
92,1997,1997-09-07,2,30.197,SEA,,DEN,L 14-35,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,90,18.00,0,0,0
93,1997,1997-09-14,3,30.204,SEA,@,IND,W 31-3,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,55,27.50,0,0,0
94,1997,1997-09-21,4,30.211,SEA,,SDG,W 26-22,11,72,6.55,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,4,117,29.25,0,1,6
95,1997,1997-09-28,5,30.218,SEA,@,KAN,L 17-20,4,12,3.00,0,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,,,,,4,63,15.75,0,0,0
96,1997,1997-10-05,6,30.225,SEA,,TEN,W 16-13,6,138,23.00,2,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,,,,,3,57,19.00,0,2,12
97,1997,1997-10-19,7,30.239,SEA,@,STL,W 17-9,8,41,5.13,1,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,,,,,3,83,27.67,0,1,6
98,1997,1997-10-26,8,30.246,SEA,,OAK,W 45-34,12,24,2.00,0,5,4,30,7.50,0,80.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,1997,1997-11-02,9,30.253,SEA,@,DEN,L 27-30,4,33,8.25,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,3,60,20.00,0,0,0
100,1997,1997-11-09,10,30.260,SEA,@,SDG,W 37-31,7,14,2.00,0,4,3,6,2.00,0,75.0%,1.50,0,0,,0,0,0,,,,,,2,28,14.00,0,0,0
101,1997,1997-11-16,11,30.267,SEA,@,NOR,L 17-20,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,42,21.00,0,0,0
102,1997,1997-11-23,12,30.274,SEA,,KAN,L 14-19,7,33,4.71,1,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,,,,,4,80,20.00,0,1,6
103,1997,1997-11-30,13,30.281,SEA,,ATL,L 17-24,2,8,4.00,0,4,4,30,7.50,1,100.0%,7.50,0,0,,0,0,0,,,,,,3,59,19.67,0,1,6
104,1997,1997-12-07,14,30.288,SEA,@,BAL,L 24-31,3,21,7.00,0,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,,,,,5,82,16.40,0,0,0
105,1997,1997-12-14,15,30.295,SEA,@,OAK,W 22-21,1,-1,-1.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,3,63,21.00,0,0,0
106,1997,1997-12-21,16,30.302,SEA,,SFO,W 38-9,2,7,3.50,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,,,,,4,109,27.25,0,0,0
107,1998,1998-09-06,1,31.196,SEA,@,PHI,W 38-0,5,4,0.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0
108,1998,1998-09-13,2,31.203,SEA,,ARI,W 33-14,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0
109,1998,1998-09-20,3,31.210,SEA,,WAS,W 24-14,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,108,54.00,1,1,6
110,1998,1998-09-27,4,31.217,SEA,@,PIT,L 10-13,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,4,65,16.25,0,0,0
111,1998,1998-10-04,5,31.224,SEA,@,KAN,L 6-17,0,0,,0,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,,,2,40,20.00,0,0,0
112,1998,1998-10-11,6,31.231,SEA,,DEN,L 16-21,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0
113,1998,1998-10-25,7,31.245,SEA,@,SDG,W 27-20,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,93,46.50,0,0,0
114,1998,1998-11-08,9,31.259,SEA,,KAN,W 24-12,0,0,,0,3,3,5,1.67,0,100.0%,1.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
115,1998,1998-11-15,10,31.266,SEA,@,OAK,L 17-20,,,,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
116,1998,1998-11-22,11,31.273,SEA,@,DAL,L 22-30,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0
117,1998,1998-11-29,12,31.280,SEA,,TEN,W 20-18,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,4,76,19.00,0,0,0
118,1998,1998-12-06,13,31.287,SEA,@,NYJ,L 31-32,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,43,21.50,0,0,0
119,1998,1998-12-13,14,31.294,SEA,,SDG,W 38-17,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,75,37.50,0,0,0
120,1998,1998-12-20,15,31.301,SEA,,IND,W 27-23,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,5,101,20.20,0,0,0
121,1998,1998-12-27,16,31.308,SEA,@,DEN,L 21-28,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,2,91,45.50,0,0,0
