ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1988,1988-11-06,10,22.094,GNB,@,ATL,L 0-20,1,0,0.00,0,0,0,,0
2,1988,1988-11-13,11,22.101,GNB,,IND,L 13-20,0,0,,0,2,17,8.50,0
3,1988,1988-11-20,12,22.108,GNB,,DET,L 9-19,0,0,,0,0,0,,0
4,1988,1988-12-04,14,22.122,GNB,@,DET,L 14-30,0,0,,0,0,0,,0
5,1988,1988-12-18,16,22.136,GNB,@,PHO,W 26-17,1,2,2.00,0,0,0,,0
