ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,23.306,IND,,JAX,W 14-12,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2009,2009-09-21,2,23.314,IND,@,MIA,W 27-23,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2009,2009-09-27,3,23.320,IND,@,ARI,W 31-10,*,5,3,47,15.67,0,60.0%,9.40,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2009,2009-10-04,4,23.327,IND,,SEA,W 34-17,,7,6,65,10.83,1,85.7%,9.29,0,0,,0,0,0,,0,1,6,0.0,0,0
5,2009,2009-10-11,5,23.334,IND,@,TEN,W 31-9,,9,8,97,12.13,2,88.9%,10.78,0,0,,0,0,0,,0,2,12,0.0,0,0
6,2009,2009-10-25,6,23.348,IND,@,STL,W 42-6,,6,4,36,9.00,1,66.7%,6.00,0,0,,0,0,0,,0,1,6,0.0,0,0
7,2009,2009-11-01,7,23.355,IND,,SFO,W 18-14,,8,6,66,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2009,2009-11-08,8,23.362,IND,,HOU,W 20-17,*,6,2,26,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2009,2009-11-15,9,24.004,IND,,NWE,W 35-34,,8,6,45,7.50,0,75.0%,5.63,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2009,2009-11-22,10,24.011,IND,@,BAL,W 17-15,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
11,2009,2009-11-29,11,24.018,IND,@,HOU,W 35-27,,5,4,70,17.50,0,80.0%,14.00,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2009,2009-12-06,12,24.025,IND,,TEN,W 27-17,*,7,4,18,4.50,1,57.1%,2.57,0,0,,0,0,0,,0,1,6,0.0,0,0
13,2009,2009-12-13,13,24.032,IND,,DEN,W 28-16,,6,3,39,13.00,1,50.0%,6.50,0,0,,0,0,0,,0,1,6,0.0,0,0
14,2009,2009-12-17,14,24.036,IND,@,JAX,W 35-31,,4,3,27,9.00,1,75.0%,6.75,1,2,2.00,0,0,0,,0,1,6,0.0,0,0
15,2009,2009-12-27,15,24.046,IND,,NYJ,L 15-29,*,7,6,94,15.67,0,85.7%,13.43,1,-1,-1.00,0,0,0,,0,0,0,0.0,0,0
16,2009,2010-01-03,16,24.053,IND,@,BUF,L 7-30,*,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0,,0,0,0,0.0,1,0
17,2010,2010-09-12,1,24.305,IND,@,HOU,L 24-34,*,12,11,163,14.82,1,91.7%,13.58,0,0,,0,0,0,,0,1,6,0.0,0,0
18,2010,2010-09-19,2,24.312,IND,,NYG,W 38-14,,4,4,25,6.25,1,100.0%,6.25,0,0,,0,0,0,,0,1,6,0.0,0,0
19,2010,2010-09-26,3,24.319,IND,@,DEN,W 27-13,*,16,12,171,14.25,2,75.0%,10.69,0,0,,0,0,0,,0,2,12,0.0,0,0
20,2010,2010-10-03,4,24.326,IND,@,JAX,L 28-31,*,7,5,39,7.80,1,71.4%,5.57,0,0,,0,0,0,,0,1,6,0.0,0,0
21,2010,2010-10-10,5,24.333,IND,,KAN,W 19-9,,6,5,48,9.60,0,83.3%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2010,2010-10-17,6,24.340,IND,@,WAS,W 27-24,,9,7,57,8.14,1,77.8%,6.33,0,0,,0,0,0,,0,1,6,0.0,0,0
23,2010,2010-11-07,8,24.361,IND,@,PHI,L 24-26,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2010,2010-11-21,10,25.010,IND,@,NWE,L 28-31,*,6,5,60,12.00,0,83.3%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2010,2010-12-19,14,25.038,IND,,JAX,W 34-24,*,10,8,87,10.88,2,80.0%,8.70,0,0,,0,0,0,,0,2,12,0.0,0,0
26,2011,2011-09-11,1,25.304,IND,@,HOU,L 7-34,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2011,2011-09-18,2,25.311,IND,,CLE,L 19-27,,10,3,24,8.00,0,30.0%,2.40,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2011,2011-09-25,3,25.318,IND,,PIT,L 20-23,*,7,5,29,5.80,0,71.4%,4.14,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2011,2011-10-03,4,25.326,IND,@,TAM,L 17-24,*,7,2,16,8.00,0,28.6%,2.29,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2011,2011-10-09,5,25.332,IND,,KAN,L 24-28,,2,2,50,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2011,2011-10-16,6,25.339,IND,@,CIN,L 17-27,,6,1,8,8.00,0,16.7%,1.33,0,0,,0,0,0,,0,0,0,0.0,1,0
32,2011,2011-10-23,7,25.346,IND,@,NOR,L 7-62,,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2011,2011-10-30,8,25.353,IND,@,TEN,L 10-27,*,7,5,44,8.80,0,71.4%,6.29,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2011,2011-11-06,9,25.360,IND,,ATL,L 7-31,,5,4,32,8.00,0,80.0%,6.40,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2011,2011-11-13,10,26.002,IND,,JAX,L 3-17,*,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2011,2011-11-27,11,26.016,IND,,CAR,L 19-27,,7,3,28,9.33,0,42.9%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2011,2011-12-04,12,26.023,IND,@,NWE,L 24-31,,8,7,70,10.00,0,87.5%,8.75,0,0,,0,0,0,,0,0,0,0.0,0,0
38,2011,2011-12-11,13,26.030,IND,@,BAL,L 10-24,*,5,4,25,6.25,0,80.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2011,2011-12-18,14,26.037,IND,,TEN,W 27-13,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
