ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
78,2014,2014-09-07,1,32.220,MIA,,NWE,W 33-20,*,,0,0,2.0,3,0,0,0,0
79,2014,2014-09-14,2,32.227,MIA,@,BUF,L 10-29,*,,0,0,0.0,0,1,0,0,0
80,2014,2014-09-21,3,32.234,MIA,,KAN,L 15-34,*,,0,0,0.0,2,0,0,0,0
81,2014,2014-09-28,4,32.241,MIA,@,OAK,W 38-14,*,,0,0,0.0,1,0,0,0,0
82,2014,2014-10-12,5,32.255,MIA,,GNB,L 24-27,*,,0,0,1.5,2,1,0,0,0
83,2014,2014-10-19,6,32.262,MIA,@,CHI,W 27-14,*,,0,0,1.0,1,0,0,0,0
84,2014,2014-10-26,7,32.269,MIA,@,JAX,W 27-13,*,,0,0,1.0,5,0,0,0,0
85,2014,2014-11-02,8,32.276,MIA,,SDG,W 37-0,*,,0,0,1.0,2,0,0,0,0
86,2014,2014-11-09,9,32.283,MIA,@,DET,L 16-20,*,,0,0,2.0,2,0,0,0,0
87,2014,2014-11-13,10,32.287,MIA,,BUF,W 22-9,*,,0,0,0.0,1,1,0,0,0
88,2014,2014-11-23,11,32.297,MIA,@,DEN,L 36-39,*,,0,0,0.0,3,0,0,0,0
89,2014,2014-12-01,12,32.305,MIA,@,NYJ,W 16-13,*,,0,0,1.0,2,1,0,0,0
90,2014,2014-12-07,13,32.311,MIA,,BAL,L 13-28,*,,0,0,0.0,0,0,0,0,0
91,2014,2014-12-14,14,32.318,MIA,@,NWE,L 13-41,*,,0,0,0.0,1,0,0,0,0
92,2014,2014-12-21,15,32.325,MIA,,MIN,W 37-35,*,,0,0,2.0,4,0,0,0,0
93,2014,2014-12-28,16,32.332,MIA,,NYJ,L 24-37,*,,0,0,0.0,2,1,0,0,0
94,2015,2015-09-13,1,33.226,MIA,@,WAS,W 17-10,*,,0,0,0.0,0,0,0,0,0
95,2015,2015-09-20,2,33.233,MIA,@,JAX,L 20-23,*,,0,0,0.0,0,0,0,0,0
96,2015,2015-09-27,3,33.240,MIA,,BUF,L 14-41,*,,0,0,0.0,0,1,0,0,0
97,2015,2015-10-04,4,33.247,MIA,,NYJ,L 14-27,*,,0,0,0.0,0,0,0,0,0
98,2015,2015-10-18,5,33.261,MIA,@,TEN,W 38-10,*,,0,0,4.0,4,0,0,0,0
99,2015,2015-10-25,6,33.268,MIA,,HOU,W 44-26,*,,0,0,2.0,2,0,0,0,0
100,2015,2015-10-29,7,33.272,MIA,@,NWE,L 7-36,*,,0,0,1.0,1,1,0,0,0
101,2016,2016-09-11,1,34.225,MIA,@,SEA,L 10-12,,,0,0,0.0,0,0,0,0,0
102,2016,2016-09-18,2,34.232,MIA,@,NWE,L 24-31,,,0,0,0.0,0,0,0,0,0
103,2016,2016-09-25,3,34.239,MIA,,CLE,W 30-24,,,0,0,1.0,1,1,0,0,0
104,2016,2016-09-29,4,34.243,MIA,@,CIN,L 7-22,,,0,0,0.0,0,0,0,0,0
105,2016,2016-10-09,5,34.253,MIA,,TEN,L 17-30,,,0,0,0.0,2,0,0,0,0
106,2016,2016-10-16,6,34.260,MIA,,PIT,W 30-15,*,,0,0,0.5,1,1,0,0,0
107,2016,2016-10-23,7,34.267,MIA,,BUF,W 28-25,*,,0,0,1.5,1,1,0,0,0
108,2016,2016-11-06,8,34.281,MIA,,NYJ,W 27-23,*,,0,0,2.0,4,0,0,0,0
109,2016,2016-11-13,9,34.288,MIA,@,SDG,W 31-24,*,,0,0,1.5,2,1,0,0,0
110,2016,2016-11-20,10,34.295,MIA,@,LAR,W 14-10,*,,0,0,1.0,2,0,0,0,0
111,2016,2016-11-27,11,34.302,MIA,,SFO,W 31-24,*,,0,0,1.0,2,1,0,0,0
112,2016,2016-12-04,12,34.309,MIA,@,BAL,L 6-38,*,,0,0,0.0,0,1,0,0,0
113,2016,2016-12-11,13,34.316,MIA,,ARI,W 26-23,*,,0,0,1.0,2,0,0,0,0
114,2016,2016-12-17,14,34.322,MIA,@,NYJ,W 34-13,*,,0,0,1.0,2,0,1,12,0
115,2016,2016-12-24,15,34.329,MIA,@,BUF,W 34-31,*,,0,0,1.0,2,1,0,0,0
116,2016,2017-01-01,16,34.337,MIA,,NWE,L 14-35,*,,0,0,0.0,1,0,0,0,0
117,2017,2017-09-17,1,35.230,MIA,@,LAC,W 19-17,*,,0,0,0.0,2,0,0,0,0
118,2017,2017-09-24,2,35.237,MIA,@,NYJ,L 6-20,*,,0,0,1.0,3,1,0,0,0
119,2017,2017-10-01,3,35.244,MIA,,NOR,L 0-20,*,,0,0,1.0,3,0,0,0,0
120,2017,2017-10-08,4,35.251,MIA,,TEN,W 16-10,*,,0,0,0.5,2,2,0,0,0
121,2017,2017-10-15,5,35.258,MIA,@,ATL,W 20-17,*,,0,0,1.0,2,0,0,0,0
122,2017,2017-10-22,6,35.265,MIA,,NYJ,W 31-28,*,,0,0,2.5,3,1,0,0,0
123,2017,2017-10-26,7,35.269,MIA,@,BAL,L 0-40,*,,0,0,0.0,0,2,0,0,0
124,2017,2017-11-05,8,35.279,MIA,,OAK,L 24-27,*,,0,0,0.0,1,0,0,0,0
125,2017,2017-11-13,9,35.287,MIA,@,CAR,L 21-45,*,,0,0,0.0,0,1,0,0,0
126,2017,2017-11-19,10,35.293,MIA,,TAM,L 20-30,*,,0,0,1.0,3,0,0,0,0
127,2017,2017-11-26,11,35.300,MIA,@,NWE,L 17-35,*,,0,0,1.0,3,0,0,0,0
128,2017,2017-12-03,12,35.307,MIA,,DEN,W 35-9,*,,0,0,0.0,0,0,0,0,0
129,2017,2017-12-11,13,35.315,MIA,,NWE,W 27-20,*,,0,0,0.0,0,0,0,0,0
130,2017,2017-12-17,14,35.321,MIA,@,BUF,L 16-24,*,,0,0,1.0,1,1,0,0,0
131,2017,2017-12-24,15,35.328,MIA,@,KAN,L 13-29,*,,0,0,0.0,2,1,0,0,0
132,2017,2017-12-31,16,35.335,MIA,,BUF,L 16-22,*,,0,0,1.5,1,1,0,0,0
133,2018,2018-09-09,1,36.222,MIA,,TEN,W 27-20,*,,0,0,0.0,2,2,0,0,0
134,2018,2018-09-16,2,36.229,MIA,@,NYJ,W 20-12,*,,0,0,0.0,1,1,0,0,0
135,2018,2018-09-23,3,36.236,MIA,,OAK,W 28-20,*,,0,0,1.0,1,2,0,0,0
