ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
20,1971,1971-10-24,6,25.041,NYJ,,MIA,L 14-30,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
21,1971,1971-10-31,7,25.048,NYJ,@,SDG,L 21-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1971,1971-11-07,8,25.055,NYJ,,KAN,W 13-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1971,1971-11-14,9,25.062,NYJ,,BAL,L 13-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1971,1971-11-21,10,25.069,NYJ,@,BUF,W 20-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1971,1971-11-28,11,25.076,NYJ,,SFO,L 21-24,2,45,22.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
26,1971,1971-12-04,12,25.082,NYJ,@,DAL,L 10-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1971,1971-12-12,13,25.090,NYJ,,NWE,W 13-6,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1971,1971-12-19,14,25.097,NYJ,,CIN,W 35-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1972,1972-09-17,1,26.004,NYJ,@,BUF,W 41-24,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1972,1972-09-24,2,26.011,NYJ,@,BAL,W 44-34,7,197,28.14,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
31,1972,1972-10-01,3,26.018,NYJ,@,HOU,L 20-26,1,32,32.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
32,1972,1972-10-08,4,26.025,NYJ,,MIA,L 17-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1972,1972-10-15,5,26.032,NYJ,@,NWE,W 41-13,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
34,1972,1972-10-22,6,26.039,NYJ,,BAL,W 24-20,1,83,83.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
35,1972,1972-10-29,7,26.046,NYJ,,NWE,W 34-10,4,75,18.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
36,1972,1972-11-05,8,26.053,NYJ,,WAS,L 17-35,3,14,4.67,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
37,1972,1972-11-19,10,26.067,NYJ,@,MIA,L 24-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1972,1972-11-23,11,26.071,NYJ,@,DET,L 20-37,3,19,6.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1972,1972-12-03,12,26.081,NYJ,,NOR,W 18-17,6,61,10.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
40,1972,1972-12-11,13,26.089,NYJ,@,OAK,L 16-24,6,88,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
41,1972,1972-12-17,14,26.095,NYJ,,CLE,L 10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1973,1973-09-17,1,27.004,NYJ,@,GNB,L 7-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1973,1973-09-23,2,27.010,NYJ,@,BAL,W 34-10,6,68,11.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
44,1973,1973-09-30,3,27.017,NYJ,@,BUF,L 7-9,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
45,1973,1973-10-07,4,27.024,NYJ,@,MIA,L 3-31,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1973,1973-10-14,5,27.031,NYJ,@,NWE,W 9-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1973,1973-10-21,6,27.038,NYJ,@,PIT,L 14-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1973,1973-11-04,8,27.052,NYJ,,MIA,L 14-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1973,1973-11-11,9,27.059,NYJ,,NWE,W 33-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1973,1973-11-18,10,27.066,NYJ,@,CIN,L 14-20,5,70,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
51,1973,1973-11-25,11,27.073,NYJ,,ATL,L 20-28,4,75,18.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
52,1973,1973-12-02,12,27.080,NYJ,,BAL,W 20-17,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
53,1973,1973-12-09,13,27.087,NYJ,@,PHI,L 23-24,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1973,1973-12-16,14,27.094,NYJ,,BUF,L 14-34,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
55,1974,1974-09-15,1,28.002,NYJ,@,KAN,L 16-24,2,14,7.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
56,1974,1974-09-29,3,28.016,NYJ,@,BUF,L 12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1974,1974-10-07,4,28.024,NYJ,@,MIA,L 17-21,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1974,1974-10-13,5,28.030,NYJ,,NWE,L 0-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1974,1974-10-20,6,28.037,NYJ,,BAL,L 20-35,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1974,1974-10-27,7,28.044,NYJ,,RAM,L 13-20,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1974,1974-11-03,8,28.051,NYJ,,HOU,L 22-27,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1974,1974-11-10,9,28.058,NYJ,@,NYG,W 26-20,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
63,1974,1974-11-17,10,28.065,NYJ,@,NWE,W 21-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1974,1974-11-24,11,28.072,NYJ,,MIA,W 17-14,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1974,1974-12-01,12,28.079,NYJ,,SDG,W 27-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1974,1974-12-08,13,28.086,NYJ,,BUF,W 20-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1974,1974-12-15,14,28.093,NYJ,@,BAL,W 45-38,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1975,1975-09-21,1,29.008,NYJ,@,BUF,L 14-42,1,12,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
69,1975,1975-09-28,2,29.015,NYJ,@,KAN,W 30-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1975,1975-10-05,3,29.022,NYJ,,NWE,W 36-7,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,42,21.00,0,0,0
71,1975,1975-10-12,4,29.029,NYJ,@,MIN,L 21-29,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1975,1975-10-19,5,29.036,NYJ,,MIA,L 0-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1975,1975-10-26,6,29.043,NYJ,,BAL,L 28-45,2,44,22.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
74,1975,1975-11-02,7,29.050,NYJ,,BUF,L 23-24,3,60,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
75,1975,1975-11-09,8,29.057,NYJ,@,MIA,L 7-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1975,1975-11-16,9,29.064,NYJ,@,BAL,L 19-52,6,99,16.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
77,1975,1975-11-23,10,29.071,NYJ,,STL,L 6-37,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
78,1975,1975-11-30,11,29.078,NYJ,,PIT,L 7-20,1,36,36.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
79,1975,1975-12-07,12,29.085,NYJ,@,NWE,W 30-28,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
80,1975,1975-12-15,13,29.093,NYJ,@,SDG,L 16-24,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
81,1975,1975-12-21,14,29.099,NYJ,,DAL,L 21-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1976,1976-11-14,10,30.062,SDG,,DEN,L 0-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,27,5.40,0,0,0
83,1976,1976-11-21,11,30.069,SDG,@,BUF,W 34-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1976,1976-11-28,12,30.076,SDG,,KAN,L 20-23,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,,0,0,0
85,1976,1976-12-05,13,30.083,SDG,,SFO,W 13-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1976,1976-12-12,14,30.090,SDG,@,OAK,L 0-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,0,0
