ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2006,2006-09-11,1,23.068,OAK,,SDG,L 0-27,,,,
2,2006,2006-09-17,2,23.074,OAK,@,BAL,L 6-28,,,,
3,2006,2006-10-01,3,23.088,OAK,,CLE,L 21-24,*,,,
4,2006,2006-10-08,4,23.095,OAK,@,SFO,L 20-34,*,,,
5,2006,2006-10-15,5,23.102,OAK,@,DEN,L 3-13,*,,,
6,2006,2006-10-22,6,23.109,OAK,,ARI,W 22-9,*,,,
7,2006,2006-10-29,7,23.116,OAK,,PIT,W 20-13,*,,,
8,2006,2006-11-06,8,23.124,OAK,@,SEA,L 0-16,*,,,
9,2006,2006-11-12,9,23.130,OAK,,DEN,L 13-17,*,,,
10,2006,2006-11-19,10,23.137,OAK,@,KAN,L 13-17,*,,,
11,2006,2006-11-26,11,23.144,OAK,@,SDG,L 14-21,*,,,
12,2006,2006-12-03,12,23.151,OAK,,HOU,L 14-23,*,,,
13,2006,2006-12-10,13,23.158,OAK,@,CIN,L 10-27,*,,,
14,2006,2006-12-17,14,23.165,OAK,,STL,L 0-20,*,,,
15,2006,2006-12-23,15,23.171,OAK,,KAN,L 9-20,*,,,
16,2006,2006-12-31,16,23.179,OAK,@,NYJ,L 3-23,*,,,
17,2007,2007-12-29,16,24.177,NYG,,NWE,L 35-38,,,,
18,2008,2008-09-04,1,25.061,NYG,,WAS,W 16-7,,0.0,0,0
19,2008,2008-09-14,2,25.071,NYG,@,STL,W 41-13,,,,
20,2008,2008-09-21,3,25.078,NYG,,CIN,W 26-23,,,,
21,2008,2008-10-05,4,25.092,NYG,,SEA,W 44-6,,0.0,0,0
22,2008,2008-10-13,5,25.100,NYG,@,CLE,L 14-35,,,,
23,2008,2008-10-19,6,25.106,NYG,,SFO,W 29-17,,,,
24,2008,2008-10-26,7,25.113,NYG,@,PIT,W 21-14,,,,
25,2008,2008-11-02,8,25.120,NYG,,DAL,W 35-14,,,,
26,2008,2008-11-09,9,25.127,NYG,@,PHI,W 36-31,,,,
27,2008,2008-11-16,10,25.134,NYG,,BAL,W 30-10,,,,
28,2008,2008-11-23,11,25.141,NYG,@,ARI,W 37-29,,,,
29,2008,2008-11-30,12,25.148,NYG,@,WAS,W 23-7,,,,
30,2008,2008-12-07,13,25.155,NYG,,PHI,L 14-20,,,,
31,2008,2008-12-14,14,25.162,NYG,@,DAL,L 8-20,,0.0,0,0
32,2008,2008-12-21,15,25.169,NYG,,CAR,W 34-28,,,,
33,2008,2008-12-28,16,25.176,NYG,@,MIN,L 19-20,,,,
34,2009,2009-09-13,1,26.070,NYG,,WAS,W 23-17,,,,
35,2009,2009-09-20,2,26.077,NYG,@,DAL,W 33-31,,,,
36,2009,2009-09-27,3,26.084,NYG,@,TAM,W 24-0,,,,
37,2009,2009-10-04,4,26.091,NYG,@,KAN,W 27-16,,,,
38,2009,2009-10-11,5,26.098,NYG,,OAK,W 44-7,,,,
39,2009,2009-10-18,6,26.105,NYG,@,NOR,L 27-48,,,,
40,2009,2009-10-25,7,26.112,NYG,,ARI,L 17-24,,,,
41,2009,2009-11-01,8,26.119,NYG,@,PHI,L 17-40,,,,
42,2009,2009-11-08,9,26.126,NYG,,SDG,L 20-21,,,,
43,2009,2009-11-22,10,26.140,NYG,,ATL,W 34-31,,,,
44,2009,2009-11-26,11,26.144,NYG,@,DEN,L 6-26,,,,
45,2009,2009-12-06,12,26.154,NYG,,DAL,W 31-24,,,,
46,2009,2009-12-13,13,26.161,NYG,,PHI,L 38-45,,,,
47,2009,2009-12-21,14,26.169,NYG,@,WAS,W 45-12,,,,
48,2009,2009-12-27,15,26.175,NYG,,CAR,L 9-41,*,,,
49,2009,2010-01-03,16,26.182,NYG,@,MIN,L 7-44,*,,,
50,2010,2010-11-14,9,27.132,NYG,,DAL,L 20-33,*,,,
51,2010,2010-11-21,10,27.139,NYG,@,PHI,L 17-27,*,,,
52,2010,2010-11-28,11,27.146,NYG,,JAX,W 24-20,*,,,
53,2010,2010-12-05,12,27.153,NYG,,WAS,W 31-7,*,,,
54,2010,2010-12-13,13,27.161,NYG,@,MIN,W 21-3,*,,,
55,2010,2010-12-19,14,27.167,NYG,,PHI,L 31-38,,,,
56,2010,2010-12-26,15,27.174,NYG,@,GNB,L 17-45,,,,
57,2010,2011-01-02,16,27.181,NYG,@,WAS,W 17-14,,,,
58,2011,2011-09-11,1,28.068,NYG,@,WAS,L 14-28,,,,
59,2011,2011-09-19,2,28.076,NYG,,STL,W 28-16,,,,
60,2011,2011-09-25,3,28.082,NYG,@,PHI,W 29-16,,,,
