ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2014,2014-12-21,15,25.052,OAK,,BUF,W 26-24,
2,2014,2014-12-28,16,25.059,OAK,@,DEN,L 14-47,
