ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
22,1984,1984-10-14,7,23.076,NWE,,CIN,W 20-14,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1984,1984-10-21,8,23.083,NWE,,MIA,L 24-44,4,64,16.00,0,1,0,0.00,0,0,0,,0,1,13,13.00,0,0,0
24,1984,1984-10-28,9,23.090,NWE,,NYJ,W 30-20,4,35,8.75,1,0,0,,0,0,0,,0,3,19,6.33,0,1,6
25,1984,1984-11-04,10,23.097,NWE,@,DEN,L 19-26,1,25,25.00,0,0,0,,0,0,0,,0,4,28,7.00,0,0,0
26,1984,1984-11-11,11,23.104,NWE,,BUF,W 38-10,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1984,1984-11-18,12,23.111,NWE,@,IND,W 50-17,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1984,1984-11-22,13,23.115,NWE,@,DAL,L 17-20,6,61,10.17,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1984,1984-12-02,14,23.125,NWE,,STL,L 10-33,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1984,1984-12-09,15,23.132,NWE,@,PHI,L 17-27,0,0,,0,0,0,,0,,,,,0,0,,0,0,
31,1984,1984-12-16,16,23.139,NWE,,IND,W 16-10,1,3,3.00,0,1,-16,-16.00,0,0,0,,0,0,0,,0,0,0
32,1985,1985-09-08,1,24.040,NWE,,GNB,W 26-20,0,0,,0,0,0,,0,2,42,21.00,0,2,0,0.00,0,0,0
33,1985,1985-09-15,2,24.047,NWE,@,CHI,L 7-20,0,0,,0,0,0,,0,5,101,20.20,0,0,0,,0,0,0
34,1985,1985-09-22,3,24.054,NWE,@,BUF,W 17-14,1,2,2.00,0,0,0,,0,3,104,34.67,0,0,0,,0,0,0
35,1985,1985-09-29,4,24.061,NWE,,RAI,L 20-35,0,0,,0,0,0,,0,4,77,19.25,0,0,0,,0,0,0
36,1985,1985-10-06,5,24.068,NWE,@,CLE,L 20-24,0,0,,0,0,0,,0,3,77,25.67,0,0,0,,0,0,0
37,1985,1985-10-13,6,24.075,NWE,,BUF,W 14-3,1,16,16.00,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
38,1985,1985-10-20,7,24.082,NWE,,NYJ,W 20-13,0,0,,0,0,0,,0,2,50,25.00,0,0,0,,0,0,0
39,1985,1985-10-27,8,24.089,NWE,@,TAM,W 32-14,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
40,1985,1985-11-03,9,24.096,NWE,,MIA,W 17-13,2,15,7.50,0,0,0,,0,3,41,13.67,0,0,0,,0,0,0
41,1985,1985-11-10,10,24.103,NWE,,IND,W 34-15,1,21,21.00,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
42,1985,1985-11-17,11,24.110,NWE,@,SEA,W 20-13,2,31,15.50,0,0,0,,0,3,53,17.67,0,0,0,,0,0,0
43,1985,1985-11-24,12,24.117,NWE,@,NYJ,L 13-16,3,51,17.00,0,0,0,,0,3,38,12.67,0,0,0,,0,0,0
44,1985,1985-12-01,13,24.124,NWE,@,IND,W 38-31,4,53,13.25,0,0,0,,0,4,105,26.25,0,0,0,,0,0,0
45,1985,1985-12-08,14,24.131,NWE,,DET,W 23-6,1,6,6.00,0,0,0,,0,2,20,10.00,0,0,0,,0,0,0
46,1985,1985-12-16,15,24.139,NWE,@,MIA,L 27-30,1,40,40.00,0,0,0,,0,6,150,25.00,0,0,0,,0,0,0
47,1985,1985-12-22,16,24.145,NWE,,CIN,W 34-23,0,0,,0,0,0,,0,5,97,19.40,0,0,0,,0,0,0
48,1986,1986-09-07,1,25.039,NWE,,IND,W 33-3,5,102,20.40,0,0,0,,0,1,15,15.00,0,4,8,2.00,0,0,0
49,1986,1986-09-11,2,25.043,NWE,@,NYJ,W 20-6,0,0,,0,0,0,,0,1,32,32.00,0,0,0,,0,0,0
50,1986,1986-10-05,5,25.067,NWE,,MIA,W 34-7,0,0,,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
51,1986,1986-10-12,6,25.074,NWE,,NYJ,L 24-31,2,30,15.00,0,0,0,,0,6,151,25.17,0,0,0,,0,0,0
52,1986,1986-10-19,7,25.081,NWE,@,PIT,W 34-0,1,43,43.00,1,0,0,,0,1,17,17.00,0,0,0,,0,1,6
53,1986,1986-10-26,8,25.088,NWE,@,BUF,W 23-3,1,24,24.00,0,0,0,,0,2,59,29.50,0,0,0,,0,0,0
54,1986,1986-11-02,9,25.095,NWE,,ATL,W 25-17,1,9,9.00,0,1,0,0.00,0,3,52,17.33,0,0,0,,0,0,0
55,1986,1986-11-09,10,25.102,NWE,@,IND,W 30-21,1,6,6.00,0,0,0,,0,3,65,21.67,0,0,0,,0,0,0
56,1986,1986-11-16,11,25.109,NWE,@,RAM,W 30-28,0,0,,0,0,0,,0,4,106,26.50,0,0,0,,0,0,0
57,1986,1986-11-23,12,25.116,NWE,,BUF,W 22-19,1,13,13.00,0,0,0,,0,4,105,26.25,0,1,12,12.00,0,0,0
58,1986,1986-11-30,13,25.123,NWE,@,NOR,W 21-20,3,55,18.33,1,0,0,,0,0,0,,0,1,-2,-2.00,0,1,6
59,1986,1986-12-07,14,25.130,NWE,,CIN,L 7-31,0,0,,0,0,0,,0,4,62,15.50,0,0,0,,0,0,0
60,1986,1986-12-14,15,25.137,NWE,,SFO,L 24-29,1,13,13.00,0,0,0,,0,4,66,16.50,0,0,0,,0,0,0
61,1986,1986-12-22,16,25.145,NWE,@,MIA,W 34-27,0,0,,0,0,0,,0,2,49,24.50,0,0,0,,0,0,0
62,1987,1987-09-13,1,26.045,NWE,,MIA,W 28-21,0,0,,0,0,0,,0,3,54,18.00,0,0,0,,0,0,0
63,1987,1987-09-21,2,26.053,NWE,@,NYJ,L 24-43,3,38,12.67,1,0,0,,0,4,83,20.75,0,0,0,,0,1,6
64,1987,1987-10-25,6,26.087,NWE,@,IND,L 16-30,3,42,14.00,0,0,0,,0,6,125,20.83,0,1,17,17.00,0,0,0
65,1987,1987-11-08,8,26.101,NWE,@,NYG,L 10-17,0,0,,0,0,0,,0,4,63,15.75,0,0,0,,0,0,0
66,1987,1987-11-15,9,26.108,NWE,,DAL,L 17-23,2,42,21.00,0,0,0,,0,3,56,18.67,0,0,0,,0,0,0
67,1987,1987-11-22,10,26.115,NWE,,IND,W 24-0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
68,1987,1987-11-29,11,26.122,NWE,,PHI,L 31-34,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
69,1987,1987-12-06,12,26.129,NWE,@,DEN,L 20-31,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
70,1987,1987-12-13,13,26.136,NWE,,NYJ,W 42-20,2,51,25.50,1,0,0,,0,1,27,27.00,0,0,0,,0,1,6
71,1987,1987-12-20,14,26.143,NWE,@,BUF,W 13-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
72,1987,1987-12-28,15,26.151,NWE,@,MIA,W 24-10,2,53,26.50,1,2,13,6.50,0,2,37,18.50,0,0,0,,0,1,6
73,1988,1988-09-11,2,27.043,TAM,@,GNB,W 13-10,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1988,1988-09-18,3,27.050,TAM,,PHO,L 24-30,0,0,,0,,,,,,,,,,,,,,
75,1988,1988-09-25,4,27.057,TAM,@,NOR,L 9-13,0,0,,0,,,,,,,,,,,,,,
76,1988,1988-10-02,5,27.064,TAM,,GNB,W 27-24,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
77,1988,1988-10-09,6,27.071,TAM,@,MIN,L 13-14,1,53,53.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
78,1988,1988-10-16,7,27.078,TAM,@,IND,L 31-35,0,0,,0,,,,,,,,,,,,,,
79,1988,1988-11-13,11,27.106,DET,,TAM,L 20-23,2,20,10.00,0,0,0,,0,2,37,18.50,0,0,0,,0,0,0
80,1988,1988-11-20,12,27.113,DET,@,GNB,W 19-9,0,0,,0,0,0,,0,1,17,17.00,0,0,0,,0,0,0
81,1988,1988-11-24,13,27.117,DET,,MIN,L 0-23,0,0,,0,0,0,,0,1,13,13.00,0,0,0,,0,0,0
82,1988,1988-12-04,14,27.127,DET,,GNB,W 30-14,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
83,1988,1988-12-11,15,27.134,DET,@,CHI,L 12-13,3,69,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
84,1988,1988-12-18,16,27.141,DET,@,TAM,L 10-21,0,0,,0,0,0,,0,3,48,16.00,0,0,0,,0,0,0
