ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1995,1995-09-17,3,23.240,NWE,@,SFO,L 3-28
2,1995,1995-10-15,6,23.268,NWE,@,KAN,L 26-31
3,1995,1995-10-23,7,23.276,NWE,,BUF,W 27-14
4,1995,1995-10-29,8,23.282,NWE,,CAR,L 17-20
5,1995,1995-11-05,9,23.289,NWE,@,NYJ,W 20-7
6,1995,1995-11-12,10,23.296,NWE,@,MIA,W 34-17
7,1995,1995-11-19,11,23.303,NWE,,IND,L 10-24
8,1995,1995-11-26,12,23.310,NWE,@,BUF,W 35-25
9,1995,1995-12-03,13,23.317,NWE,,NOR,L 17-31
10,1995,1995-12-10,14,23.324,NWE,,NYJ,W 31-28
11,1995,1995-12-16,15,23.330,NWE,@,PIT,L 27-41
12,1995,1995-12-23,16,23.337,NWE,@,IND,L 7-10
13,1996,1996-09-08,2,24.232,WAS,,CHI,W 10-3
14,1996,1996-09-15,3,24.239,WAS,@,NYG,W 31-10
15,1996,1996-09-22,4,24.246,WAS,@,STL,W 17-10
16,1996,1996-09-29,5,24.253,WAS,,NYJ,W 31-16
17,1996,1996-10-13,6,24.267,WAS,@,NWE,W 27-22
18,1996,1996-10-20,7,24.274,WAS,,NYG,W 31-21
19,1996,1996-10-27,8,24.281,WAS,,IND,W 31-16
20,1996,1996-11-03,9,24.288,WAS,@,BUF,L 13-38
21,1996,1996-11-10,10,24.295,WAS,,ARI,L 34-37
22,1996,1996-11-17,11,24.302,WAS,@,PHI,W 26-21
23,1996,1996-11-24,12,24.309,WAS,,SFO,L 16-19
24,1996,1996-11-28,13,24.313,WAS,@,DAL,L 10-21
25,1996,1996-12-08,14,24.323,WAS,@,TAM,L 10-24
26,1996,1996-12-15,15,24.330,WAS,@,ARI,L 26-27
27,1996,1996-12-22,16,24.337,WAS,,DAL,W 37-10
