ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
50,1969,1969-10-27,6,26.013,DAL,,NYG,W 25-3,1,16,16.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
51,1969,1969-11-02,7,26.019,DAL,@,CLE,L 10-42,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
52,1969,1969-11-09,8,26.026,DAL,,NOR,W 33-17,3,119,39.67,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
53,1969,1969-11-16,9,26.033,DAL,@,WAS,W 41-28,2,84,42.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
54,1969,1969-11-23,10,26.040,DAL,@,RAM,L 23-24,6,93,15.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
55,1969,1969-11-27,11,26.044,DAL,,SFO,T 24-24,1,19,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
56,1969,1969-12-07,12,26.054,DAL,@,PIT,W 10-7,4,33,8.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
57,1969,1969-12-13,13,26.060,DAL,,BAL,W 27-10,3,68,22.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
58,1969,1969-12-21,14,26.068,DAL,,WAS,W 20-10,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1970,1970-09-20,1,26.341,DAL,@,PHI,W 17-7,6,100,16.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
60,1970,1970-09-27,2,26.348,DAL,,NYG,W 28-10,3,50,16.67,0,0,0,,0,1,1,100.00,58,1,0,158.3,0,0,58.00,78.00,0,0,,0,0,0,,0,0,0
61,1970,1970-10-04,3,26.355,DAL,@,STL,L 7-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1970,1970-10-11,4,26.362,DAL,,ATL,W 13-0,1,12,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
63,1970,1970-10-18,5,27.004,DAL,@,MIN,L 13-54,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1970,1970-10-25,6,27.011,DAL,@,KAN,W 27-16,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1970,1970-11-01,7,27.018,DAL,,PHI,W 21-17,2,142,71.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
66,1970,1970-11-08,8,27.025,DAL,@,NYG,L 20-23,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
67,1970,1970-11-16,9,27.033,DAL,,STL,L 0-38,5,47,9.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1970,1970-11-22,10,27.039,DAL,@,WAS,W 45-21,4,77,19.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
69,1970,1970-11-26,11,27.043,DAL,,GNB,W 16-3,1,24,24.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1971,1971-09-19,1,27.340,RAM,@,NOR,L 20-24,3,42,14.00,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
71,1971,1971-09-26,2,27.347,RAM,,ATL,T 20-20,4,47,11.75,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1971,1971-10-03,3,27.354,RAM,,CHI,W 17-3,2,23,11.50,0,3,66,22.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
73,1971,1971-10-10,4,27.361,RAM,@,SFO,W 20-13,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
74,1971,1971-10-17,5,28.003,RAM,@,ATL,W 24-16,3,42,14.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1971,1971-10-24,6,28.010,RAM,,GNB,W 30-13,3,24,8.00,1,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
76,1971,1971-10-31,7,28.017,RAM,,MIA,L 14-20,4,54,13.50,0,2,5,2.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1971,1971-11-08,8,28.025,RAM,@,BAL,L 17-24,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
78,1971,1971-11-14,9,28.031,RAM,@,DET,W 21-13,6,88,14.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
79,1971,1971-11-21,10,28.038,RAM,,SFO,W 17-6,1,13,13.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
80,1971,1971-11-25,11,28.042,RAM,@,DAL,L 21-28,1,41,41.00,0,2,-1,-0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,7,2.33,0,0,0
81,1971,1971-12-05,12,28.052,RAM,,NOR,W 45-28,5,65,13.00,2,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,40,10.00,0,2,12
82,1971,1971-12-13,13,28.060,RAM,,WAS,L 24-38,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-6,-6.00,0,0,0
83,1971,1971-12-19,14,28.066,RAM,@,PIT,W 23-14,1,14,14.00,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,0,0
84,1972,1972-09-17,1,28.339,RAM,,NOR,W 34-14,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
85,1972,1972-09-24,2,28.346,RAM,@,CHI,T 13-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1972,1972-10-01,3,28.353,RAM,@,ATL,L 3-31,2,17,8.50,0,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
87,1972,1972-10-08,4,28.360,RAM,,SFO,W 31-7,2,30,15.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
88,1972,1972-10-15,5,29.001,RAM,@,PHI,W 34-3,4,73,18.25,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
89,1972,1972-10-22,6,29.008,RAM,,CIN,W 15-12,2,34,17.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
90,1972,1972-10-29,7,29.015,RAM,@,OAK,L 17-45,1,21,21.00,0,1,9,9.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
91,1972,1972-11-05,8,29.022,RAM,,ATL,W 20-7,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
92,1972,1972-11-12,9,29.029,RAM,,DEN,L 10-16,1,12,12.00,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
93,1972,1972-11-19,10,29.036,RAM,,MIN,L 41-45,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
94,1972,1972-11-26,11,29.043,RAM,@,NOR,L 16-19,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
95,1972,1972-12-04,12,29.051,RAM,@,SFO,W 26-16,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
96,1972,1972-12-10,13,29.057,RAM,@,STL,L 14-24,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
97,1972,1972-12-17,14,29.064,RAM,,DET,L 17-34,2,32,16.00,1,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
98,1974,1974-09-15,1,30.336,RAM,@,DEN,W 17-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1974,1974-09-22,2,30.343,RAM,,NOR,W 24-0,1,38,38.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
100,1974,1974-09-29,3,30.350,RAM,@,NWE,L 14-20,1,36,36.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
101,1974,1974-10-06,4,30.357,RAM,,DET,W 16-13,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
102,1974,1974-10-13,5,30.364,RAM,@,GNB,L 6-17,1,25,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
103,1974,1974-10-20,6,31.006,RAM,,SFO,W 37-14,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
104,1974,1974-10-27,7,31.013,RAM,@,NYJ,W 20-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1974,1974-11-04,8,31.021,RAM,@,SFO,W 15-13,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
106,1974,1974-11-10,9,31.027,RAM,,ATL,W 21-0,0,0,,0,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
107,1974,1974-11-17,10,31.034,RAM,@,NOR,L 7-20,4,87,21.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
108,1974,1974-11-24,11,31.041,RAM,,MIN,W 20-17,2,45,22.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
109,1974,1974-12-01,12,31.048,RAM,@,ATL,W 30-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1974,1974-12-09,13,31.056,RAM,,WAS,L 17-23,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
111,1974,1974-12-15,14,31.062,RAM,,BUF,W 19-14,3,75,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
