ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1983,1983-09-04,1,22.216,KAN,,SEA,W 17-13,0,0,,0,0,0,,0,0,0,,,,,,9,299,33.22,0
2,1983,1983-09-12,2,22.224,KAN,,SDG,L 14-17,0,0,,0,0,0,,0,0,0,,,,,,5,156,31.20,0
3,1983,1983-09-18,3,22.230,KAN,@,WAS,L 12-27,0,0,,0,0,0,,0,0,0,,,,,,7,306,43.71,0
4,1983,1983-09-25,4,22.237,KAN,@,MIA,L 6-14,0,0,,0,0,0,,0,0,0,,,,,,6,239,39.83,0
5,1983,1983-10-02,5,22.244,KAN,,STL,W 38-14,0,0,,0,0,0,,0,0,0,,,,,,6,243,40.50,0
6,1983,1983-10-09,6,22.251,KAN,@,RAI,L 20-21,0,0,,0,0,0,,0,0,0,,,,,,7,336,48.00,0
7,1983,1983-10-16,7,22.258,KAN,,NYG,W 38-17,0,0,,0,0,0,,0,0,0,,,,,,6,273,45.50,0
8,1983,1983-10-23,8,22.265,KAN,@,HOU,W 13-10,0,0,,0,0,0,,0,0,0,,,,,,7,268,38.29,0
9,1983,1983-10-30,9,22.272,KAN,@,DEN,L 24-27,0,0,,0,0,0,,0,0,0,,,,,,7,339,48.43,0
10,1983,1983-11-06,10,22.279,KAN,,RAI,L 20-28,0,0,,0,0,0,,0,0,0,,,,,,5,199,39.80,0
11,1983,1983-11-13,11,22.286,KAN,,CIN,W 20-15,0,0,,0,0,0,,0,0,0,,,,,,6,235,39.17,0
12,1983,1983-11-20,12,22.293,KAN,@,DAL,L 21-41,0,0,,0,0,0,,0,0,0,,,,,,6,230,38.33,0
13,1983,1983-11-27,13,22.300,KAN,@,SEA,L 48-51,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
14,1983,1983-12-04,14,22.307,KAN,,BUF,L 9-14,0,0,,0,0,0,,0,0,0,,,,,,4,168,42.00,0
15,1983,1983-12-11,15,22.314,KAN,@,SDG,L 38-41,0,0,,0,0,0,,0,0,0,,,,,,2,60,30.00,0
16,1983,1983-12-18,16,22.321,KAN,,DEN,W 48-17,0,0,,0,0,0,,0,0,0,,,,,,5,155,31.00,0
17,1984,1984-09-02,1,23.215,KAN,@,PIT,W 37-27,0,0,,0,0,0,,0,0,0,,,,,,6,288,48.00,0
18,1984,1984-09-09,2,23.222,KAN,@,CIN,W 27-22,0,0,,0,0,0,,0,0,0,,,,,,5,233,46.60,0
19,1984,1984-09-16,3,23.229,KAN,,RAI,L 20-22,0,0,,0,0,0,,0,0,0,,,,,,6,240,40.00,0
20,1984,1984-09-23,4,23.236,KAN,@,DEN,L 0-21,0,0,,0,0,0,,0,0,0,,,,,,9,413,45.89,0
21,1984,1984-09-30,5,23.243,KAN,,CLE,W 10-6,0,0,,0,0,0,,0,0,0,,,,,,6,271,45.17,0
22,1984,1984-10-07,6,23.250,KAN,,NYJ,L 16-17,0,0,,0,0,0,,0,0,0,,,,,,2,97,48.50,0
23,1984,1984-10-14,7,23.257,KAN,,SDG,W 31-13,0,0,,0,0,0,,0,0,0,,,,,,4,186,46.50,0
24,1984,1984-10-21,8,23.264,KAN,@,NYJ,L 7-28,0,0,,0,0,0,,0,0,0,,,,,,6,286,47.67,0
25,1984,1984-10-28,9,23.271,KAN,,TAM,W 24-20,0,0,,0,0,0,,0,0,0,,,,,,5,182,36.40,0
26,1984,1984-11-04,10,23.278,KAN,@,SEA,L 0-45,0,0,,0,0,0,,0,0,0,,,,,,8,373,46.63,0
27,1984,1984-11-11,11,23.285,KAN,,HOU,L 16-17,0,0,,0,0,0,,0,0,0,,,,,,9,398,44.22,0
28,1984,1984-11-18,12,23.292,KAN,@,RAI,L 7-17,0,0,,0,0,0,,0,0,0,,,,,,8,407,50.88,0
29,1984,1984-11-25,13,23.299,KAN,@,NYG,L 27-28,1,0,0.00,0,0,0,,0,0,0,,,,,,7,296,42.29,0
30,1984,1984-12-02,14,23.306,KAN,,DEN,W 16-13,0,0,,0,0,0,,0,0,0,,,,,,7,286,40.86,0
31,1984,1984-12-09,15,23.313,KAN,,SEA,W 34-7,0,0,,0,0,0,,0,0,0,,,,,,6,271,45.17,0
32,1984,1984-12-16,16,23.320,KAN,@,SDG,W 42-21,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
33,1985,1985-09-08,1,24.220,KAN,@,NOR,W 47-27,0,0,,0,0,0,,0,0,0,,,,,,3,120,40.00,0
34,1985,1985-09-12,2,24.224,KAN,,RAI,W 36-20,0,0,,0,0,0,,0,0,0,,,,,,5,191,38.20,0
35,1985,1985-09-22,3,24.234,KAN,@,MIA,L 0-31,0,0,,0,0,0,,0,0,0,,,,,,6,237,39.50,0
36,1985,1985-09-29,4,24.241,KAN,,SEA,W 28-7,0,0,,0,0,0,,0,0,0,,,,,,9,386,42.89,0
37,1985,1985-10-06,5,24.248,KAN,@,RAI,L 10-19,0,0,,0,0,0,,0,0,0,,,,,,8,331,41.38,0
38,1985,1985-10-13,6,24.255,KAN,@,SDG,L 20-31,0,0,,0,0,0,,0,0,0,,,,,,6,220,36.67,0
39,1985,1985-10-20,7,24.262,KAN,,RAM,L 0-16,0,0,,0,0,0,,0,0,0,,,,,,4,174,43.50,0
40,1985,1985-10-27,8,24.269,KAN,,DEN,L 10-30,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,2
41,1985,1985-11-03,9,24.276,KAN,@,HOU,L 20-23,0,0,,0,0,0,,0,0,0,,,,,,2,96,48.00,0
42,1985,1985-11-10,10,24.283,KAN,,PIT,L 28-36,0,0,,0,0,0,,0,0,0,,,,,,8,324,40.50,0
43,1985,1985-11-17,11,24.290,KAN,@,SFO,L 3-31,0,0,,0,0,0,,0,0,0,,,,,,11,432,39.27,0
44,1985,1985-11-24,12,24.297,KAN,,IND,W 20-7,0,0,,0,0,0,,0,0,0,,,,,,7,273,39.00,0
45,1985,1985-12-01,13,24.304,KAN,@,SEA,L 6-24,0,0,,0,0,0,,0,0,0,,,,,,6,291,48.50,0
