ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1970,1970-09-20,1,23.125,PIT,,HOU,L 7-19,1,53,53.00,0,0,0,,0,0,0
2,1970,1970-09-27,2,23.132,PIT,@,DEN,L 13-16,4,68,17.00,0,0,0,,0,0,0
3,1970,1970-10-03,3,23.138,PIT,@,CLE,L 7-15,3,30,10.00,0,0,0,,0,0,0
4,1970,1970-10-11,4,23.146,PIT,,BUF,W 23-10,2,6,3.00,1,0,0,,0,1,6
5,1970,1970-10-18,5,23.153,PIT,@,HOU,W 7-3,2,8,4.00,0,0,0,,0,0,0
6,1970,1970-10-25,6,23.160,PIT,@,OAK,L 14-31,1,20,20.00,0,0,0,,0,0,0
7,1970,1970-11-02,7,23.168,PIT,,CIN,W 21-10,2,26,13.00,0,0,0,,0,0,0
8,1970,1970-11-08,8,23.174,PIT,,NYJ,W 21-17,1,4,4.00,0,0,0,,0,0,0
9,1970,1970-11-15,9,23.181,PIT,,KAN,L 14-31,4,36,9.00,0,0,0,,0,0,0
10,1970,1970-11-22,10,23.188,PIT,@,CIN,L 7-34,4,46,11.50,0,0,0,,0,0,0
11,1970,1970-11-29,11,23.195,PIT,,CLE,W 28-9,1,0,0.00,0,1,6,6.00,0,0,0
12,1970,1970-12-06,12,23.202,PIT,,GNB,L 12-20,3,111,37.00,1,0,0,,0,1,6
13,1970,1970-12-13,13,23.209,PIT,@,ATL,L 16-27,,,,,,,,,,
14,1970,1970-12-20,14,23.216,PIT,@,PHI,L 20-30,2,50,25.00,0,0,0,,0,0,0
15,1971,1971-09-19,1,24.124,PIT,@,CHI,L 15-17,,,,,,,,,,
16,1971,1971-09-26,2,24.131,PIT,,CIN,W 21-10,8,162,20.25,1,0,0,,0,1,6
17,1971,1971-10-03,3,24.138,PIT,,SDG,W 21-17,2,29,14.50,0,0,0,,0,0,0
18,1971,1971-10-10,4,24.145,PIT,@,CLE,L 17-27,3,36,12.00,1,0,0,,0,1,6
19,1971,1971-10-18,5,24.153,PIT,@,KAN,L 16-38,5,93,18.60,0,0,0,,0,0,0
20,1971,1971-10-24,6,24.159,PIT,,HOU,W 23-16,6,74,12.33,0,0,0,,0,0,0
21,1971,1971-10-31,7,24.166,PIT,@,BAL,L 21-34,4,30,7.50,0,0,0,,0,0,0
22,1971,1971-11-07,8,24.173,PIT,,CLE,W 26-9,3,82,27.33,1,0,0,,0,1,6
23,1971,1971-11-14,9,24.180,PIT,@,MIA,L 21-24,6,75,12.50,2,0,0,,0,2,12
24,1971,1971-11-21,10,24.187,PIT,,NYG,W 17-13,2,22,11.00,0,0,0,,0,0,0
25,1971,1971-11-28,11,24.194,PIT,,DEN,L 10-22,,,,,,,,,,
26,1971,1971-12-05,12,24.201,PIT,@,HOU,L 3-29,4,25,6.25,0,1,-10,-10.00,0,0,0
27,1971,1971-12-12,13,24.208,PIT,@,CIN,W 21-13,,,,,,,,,,
28,1971,1971-12-19,14,24.215,PIT,,RAM,L 14-23,4,35,8.75,0,0,0,,0,0,0
29,1972,1972-09-17,1,25.122,PIT,,OAK,W 34-28,,,,,,,,,,
30,1972,1972-09-24,2,25.129,PIT,@,CIN,L 10-15,3,41,13.67,0,0,0,,0,0,0
31,1972,1972-10-01,3,25.136,PIT,@,STL,W 25-19,5,24,4.80,0,0,0,,0,0,0
32,1972,1972-10-08,4,25.143,PIT,@,DAL,L 13-17,1,25,25.00,0,0,0,,0,0,0
33,1972,1972-10-15,5,25.150,PIT,,HOU,W 24-7,1,8,8.00,0,0,0,,0,0,0
34,1972,1972-10-22,6,25.157,PIT,,NWE,W 33-3,,,,,,,,,,
35,1972,1972-10-29,7,25.164,HOU,@,CIN,L 7-30,3,25,8.33,0,0,0,,0,0,0
36,1972,1972-11-05,8,25.171,HOU,@,CLE,L 0-20,2,11,5.50,0,0,0,,0,0,0
37,1972,1972-11-12,9,25.178,HOU,,PHI,L 17-18,3,51,17.00,0,0,0,,0,0,0
38,1972,1972-11-19,10,25.185,HOU,,GNB,L 10-23,2,34,17.00,0,0,0,,0,0,0
39,1972,1972-11-26,11,25.192,HOU,@,SDG,L 20-34,1,8,8.00,0,0,0,,0,0,0
40,1972,1972-12-03,12,25.199,HOU,@,ATL,L 10-20,3,40,13.33,0,0,0,,0,0,0
41,1972,1972-12-10,13,25.206,HOU,,PIT,L 3-9,2,23,11.50,0,0,0,,0,0,0
42,1972,1972-12-17,14,25.213,HOU,,CIN,L 17-61,4,26,6.50,0,0,0,,0,0,0
43,1973,1973-12-08,13,26.204,KAN,@,OAK,L 7-37,,,,,,,,,,
44,1973,1973-12-16,14,26.212,KAN,,SDG,W 33-6,2,20,10.00,0,0,0,,0,0,0
