ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1972,1972-09-17,1,22.204,RAM,,NOR,W 34-14,6,50,8.33,0,1,13,13.00,0,1,20,20.00,0,0,0,,0,0,0
2,1972,1972-09-24,2,22.211,RAM,@,CHI,T 13-13,6,30,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1972,1972-10-01,3,22.218,RAM,@,ATL,L 3-31,4,21,5.25,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
4,1972,1972-10-08,4,22.225,RAM,,SFO,W 31-7,6,32,5.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1972,1972-10-15,5,22.232,RAM,@,PHI,W 34-3,8,27,3.38,1,0,0,,0,0,0,,0,0,0,,0,1,6
6,1972,1972-10-22,6,22.239,RAM,,CIN,W 15-12,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1972,1972-10-29,7,22.246,RAM,@,OAK,L 17-45,2,14,7.00,0,2,33,16.50,0,2,47,23.50,0,1,4,4.00,0,0,0
8,1972,1972-11-05,8,22.253,RAM,,ATL,W 20-7,11,71,6.45,1,3,23,7.67,0,0,0,,0,3,52,17.33,0,1,6
9,1972,1972-11-12,9,22.260,RAM,,DEN,L 10-16,9,23,2.56,0,1,11,11.00,0,0,0,,0,1,6,6.00,0,0,0
10,1972,1972-11-19,10,22.267,RAM,,MIN,L 41-45,12,35,2.92,2,3,35,11.67,0,0,0,,0,3,53,17.67,0,2,12
11,1972,1972-11-26,11,22.274,RAM,@,NOR,L 16-19,14,89,6.36,1,2,27,13.50,0,0,0,,0,4,46,11.50,0,1,6
12,1972,1972-12-04,12,22.282,RAM,@,SFO,W 26-16,15,63,4.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1972,1972-12-10,13,22.288,RAM,@,STL,L 14-24,23,82,3.57,0,9,107,11.89,1,1,21,21.00,0,3,11,3.67,0,1,6
14,1972,1972-12-17,14,22.295,RAM,,DET,L 17-34,6,36,6.00,0,7,79,11.29,0,0,0,,0,1,60,60.00,0,0,0
15,1973,1973-09-16,1,23.202,RAM,@,KAN,W 23-13,28,143,5.11,0,0,0,,0,0,0,,0,1,8,8.00,0,0,0
16,1973,1973-09-23,2,23.209,RAM,,ATL,W 31-0,16,52,3.25,1,0,0,,0,0,0,,0,2,22,11.00,0,1,6
17,1973,1973-09-30,3,23.216,RAM,@,SFO,W 40-20,18,61,3.39,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
18,1973,1973-10-07,4,23.223,RAM,@,HOU,W 31-26,12,59,4.92,0,4,43,10.75,0,0,0,,0,1,15,15.00,0,0,0
19,1973,1973-10-14,5,23.230,RAM,,DAL,W 37-31,17,52,3.06,0,2,21,10.50,0,0,0,,0,2,9,4.50,0,0,0
20,1973,1973-10-21,6,23.237,RAM,,GNB,W 24-7,19,99,5.21,0,0,0,,0,1,15,15.00,0,4,18,4.50,0,0,0
21,1973,1973-10-28,7,23.244,RAM,@,MIN,L 9-10,12,29,2.42,0,4,41,10.25,0,0,0,,0,1,3,3.00,0,0,0
22,1973,1973-11-04,8,23.251,RAM,@,ATL,L 13-15,14,36,2.57,0,0,0,,0,0,0,,0,1,8,8.00,0,0,0
23,1973,1973-11-11,9,23.258,RAM,,NOR,W 29-7,8,10,1.25,1,2,38,19.00,0,0,0,,0,3,77,25.67,0,1,6
24,1973,1973-11-18,10,23.265,RAM,,SFO,W 31-13,15,59,3.93,1,3,64,21.33,0,0,0,,0,0,0,,0,1,6
25,1973,1973-11-25,11,23.272,RAM,@,NOR,W 24-13,12,79,6.58,0,2,24,12.00,1,0,0,,0,3,45,15.00,0,1,6
26,1973,1973-12-02,12,23.279,RAM,@,CHI,W 26-0,15,68,4.53,1,1,24,24.00,0,0,0,,0,4,37,9.25,0,1,6
27,1973,1973-12-10,13,23.287,RAM,,NYG,W 40-6,9,41,4.56,0,1,12,12.00,0,0,0,,0,1,4,4.00,0,0,0
28,1973,1973-12-16,14,23.293,RAM,,CLE,W 30-17,11,66,6.00,0,0,0,,0,0,0,,0,2,13,6.50,0,0,0
29,1974,1974-09-15,1,24.201,RAM,@,DEN,W 17-10,19,44,2.32,0,1,4,4.00,0,0,0,,0,2,4,2.00,0,0,0
30,1974,1974-09-22,2,24.208,RAM,,NOR,W 24-0,10,31,3.10,0,3,24,8.00,0,0,0,,0,1,17,17.00,0,0,0
31,1974,1974-09-29,3,24.215,RAM,@,NWE,L 14-20,13,44,3.38,0,1,15,15.00,0,0,0,,0,0,0,,0,0,0
32,1974,1974-10-06,4,24.222,RAM,,DET,W 16-13,12,55,4.58,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
33,1974,1974-10-13,5,24.229,RAM,@,GNB,L 6-17,13,34,2.62,0,2,11,5.50,0,0,0,,0,1,11,11.00,0,0,0
34,1974,1974-10-20,6,24.236,RAM,,SFO,W 37-14,8,23,2.88,0,1,10,10.00,0,0,0,,0,2,29,14.50,0,0,0
35,1974,1974-10-27,7,24.243,RAM,@,NYJ,W 20-13,15,67,4.47,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
36,1974,1974-11-04,8,24.251,RAM,@,SFO,W 15-13,6,12,2.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
37,1974,1974-11-10,9,24.257,RAM,,ATL,W 21-0,5,15,3.00,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
