ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2016,2016-10-23,7,23.347,WAS,@,DET,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2016,2016-10-30,8,23.354,WAS,@,CIN,T 27-27,,2,0,0,,0,0.0%,0.00,1,17,17.00,0,0,0
3,2016,2016-11-13,9,24.002,WAS,,MIN,W 26-20,,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0
4,2016,2016-11-20,10,24.009,WAS,,GNB,W 42-24,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
5,2016,2016-11-24,11,24.013,WAS,@,DAL,L 26-31,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
6,2016,2016-12-04,12,24.023,WAS,@,ARI,L 23-31,,1,1,-2,-2.00,0,100.0%,-2.00,2,30,15.00,0,0,0
7,2016,2016-12-11,13,24.030,WAS,@,PHI,W 27-22,,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2016,2016-12-19,14,24.038,WAS,,CAR,L 15-26,,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2016,2016-12-24,15,24.043,WAS,@,CHI,W 41-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
10,2016,2017-01-01,16,24.051,WAS,,NYG,L 10-19,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
11,2017,2017-11-12,9,25.001,WAS,,MIN,L 30-38,,3,2,50,25.00,1,66.7%,16.67,1,24,24.00,0,1,6
12,2017,2017-11-19,10,25.008,WAS,@,NOR,L 31-34,,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2017,2017-11-23,11,25.012,WAS,,NYG,W 20-10,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
14,2017,2017-11-30,12,25.019,WAS,@,DAL,L 14-38,,1,0,0,,0,0.0%,0.00,1,13,13.00,0,0,0
15,2017,2017-12-17,14,25.036,WAS,,ARI,W 20-15,,0,0,0,,0,0.0%,,1,34,34.00,0,0,0
16,2017,2017-12-31,16,25.050,WAS,@,NYG,L 10-18,,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2018,2018-09-23,3,25.316,WAS,,GNB,W 31-17,,0,0,0,,0,0.0%,,0,0,,0,0,0
