ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2002,2002-09-08,1,24.349,BAL,@,CAR,L 7-10,*,,,
2,2002,2002-09-15,2,24.356,BAL,,TAM,L 0-25,*,,,
3,2002,2002-10-06,4,25.012,BAL,@,CLE,W 26-21,,,,
4,2002,2002-10-13,5,25.019,BAL,@,IND,L 20-22,*,,,
5,2002,2002-10-20,6,25.026,BAL,,JAX,W 17-10,*,,,
6,2002,2002-11-10,9,25.047,BAL,,CIN,W 38-27,,,,
7,2002,2002-11-24,11,25.061,BAL,,TEN,W 13-12,*,,,
8,2002,2002-12-01,12,25.068,BAL,@,CIN,W 27-23,,,,
9,2002,2002-12-08,13,25.075,BAL,,NOR,L 25-37,,,,
10,2002,2002-12-15,14,25.082,BAL,@,HOU,W 23-19,,,,
11,2002,2002-12-22,15,25.089,BAL,,CLE,L 13-14,,,,
12,2002,2002-12-29,16,25.096,BAL,@,PIT,L 31-34,,,,
13,2003,2003-09-14,2,25.355,BAL,,CLE,W 33-13,,,,
14,2003,2003-09-21,3,25.362,BAL,@,SDG,W 24-10,*,,,
15,2003,2003-10-12,5,26.018,BAL,@,ARI,W 26-18,,,,
16,2003,2003-10-19,6,26.025,BAL,@,CIN,L 26-34,,,,
17,2003,2003-10-26,7,26.032,BAL,,DEN,W 26-6,,,,
18,2003,2003-11-02,8,26.039,BAL,,JAX,W 24-17,,,,
19,2003,2003-11-09,9,26.046,BAL,@,STL,L 22-33,,,,
20,2003,2003-11-16,10,26.053,BAL,@,MIA,L 6-9,,,,
21,2003,2003-11-23,11,26.060,BAL,,SEA,W 44-41,,,,
22,2003,2003-11-30,12,26.067,BAL,,SFO,W 44-6,,,,
23,2003,2003-12-07,13,26.074,BAL,,CIN,W 31-13,,,,
24,2003,2003-12-14,14,26.081,BAL,@,OAK,L 12-20,,,,
25,2003,2003-12-21,15,26.088,BAL,@,CLE,W 35-0,,,,
26,2003,2003-12-28,16,26.095,BAL,,PIT,W 13-10,*,,,
27,2004,2004-09-12,1,26.354,BAL,@,CLE,L 3-20,*,,,
28,2004,2004-09-19,2,26.361,BAL,,PIT,W 30-13,*,,,
29,2004,2004-09-26,3,27.002,BAL,@,CIN,W 23-9,*,,,
30,2004,2004-10-04,4,27.010,BAL,,KAN,L 24-27,*,,,
31,2004,2004-10-10,5,27.016,BAL,@,WAS,W 17-10,*,,,
32,2004,2004-10-24,6,27.030,BAL,,BUF,W 20-6,*,,,
33,2004,2004-10-31,7,27.037,BAL,@,PHI,L 10-15,*,,,
34,2004,2004-11-07,8,27.044,BAL,,CLE,W 27-13,*,,,
35,2004,2004-11-14,9,27.051,BAL,@,NYJ,W 20-17,*,,,
36,2004,2004-11-21,10,27.058,BAL,,DAL,W 30-10,*,,,
37,2004,2004-11-28,11,27.065,BAL,@,NWE,L 3-24,*,,,
38,2004,2004-12-05,12,27.072,BAL,,CIN,L 26-27,*,,,
39,2004,2004-12-12,13,27.079,BAL,,NYG,W 37-14,*,,,
40,2004,2004-12-19,14,27.086,BAL,@,IND,L 10-20,*,,,
41,2004,2004-12-26,15,27.093,BAL,@,PIT,L 7-20,*,,,
42,2004,2005-01-02,16,27.100,BAL,,MIA,W 30-23,*,,,
43,2005,2005-09-11,1,27.352,WAS,,CHI,W 9-7,*,,,
44,2005,2005-09-19,2,27.360,WAS,@,DAL,W 14-13,*,,,
45,2005,2005-10-02,3,28.008,WAS,,SEA,W 20-17,*,,,
46,2005,2005-10-09,4,28.015,WAS,@,DEN,L 19-21,*,,,
47,2005,2005-10-16,5,28.022,WAS,@,KAN,L 21-28,*,,,
48,2005,2005-10-23,6,28.029,WAS,,SFO,W 52-17,*,,,
49,2005,2005-10-30,7,28.036,WAS,@,NYG,L 0-36,*,,,
50,2005,2005-11-06,8,28.043,WAS,,PHI,W 17-10,*,,,
51,2005,2005-11-13,9,28.050,WAS,@,TAM,L 35-36,*,,,
52,2005,2005-11-20,10,28.057,WAS,,OAK,L 13-16,*,,,
53,2005,2005-11-27,11,28.064,WAS,,SDG,L 17-23,*,,,
54,2005,2005-12-04,12,28.071,WAS,@,STL,W 24-9,*,,,
55,2005,2005-12-11,13,28.078,WAS,@,ARI,W 17-13,*,,,
56,2005,2005-12-18,14,28.085,WAS,,DAL,W 35-7,*,,,
57,2005,2005-12-24,15,28.091,WAS,,NYG,W 35-20,*,,,
58,2005,2006-01-01,16,28.099,WAS,@,PHI,W 31-20,*,,,
59,2006,2006-09-11,1,28.352,WAS,,MIN,L 16-19,*,,,
60,2006,2006-09-17,2,28.358,WAS,@,DAL,L 10-27,*,,,
61,2006,2006-09-24,3,29.000,WAS,@,HOU,W 31-15,*,,,
62,2006,2006-10-01,4,29.007,WAS,,JAX,W 36-30,*,,,
63,2006,2006-10-08,5,29.014,WAS,@,NYG,L 3-19,*,,,
64,2006,2006-10-15,6,29.021,WAS,,TEN,L 22-25,*,,,
65,2006,2006-10-22,7,29.028,WAS,@,IND,L 22-36,*,,,
66,2006,2006-11-05,8,29.042,WAS,,DAL,W 22-19,*,,,
67,2006,2006-11-12,9,29.049,WAS,@,PHI,L 3-27,*,,,
68,2006,2006-11-19,10,29.056,WAS,@,TAM,L 17-20,*,,,
69,2006,2006-11-26,11,29.063,WAS,,CAR,W 17-13,*,,,
70,2006,2006-12-03,12,29.070,WAS,,ATL,L 14-24,*,,,
71,2006,2006-12-10,13,29.077,WAS,,PHI,L 19-21,*,,,
72,2006,2006-12-17,14,29.084,WAS,@,NOR,W 16-10,*,,,
73,2006,2006-12-24,15,29.091,WAS,@,STL,L 31-37,*,,,
74,2006,2006-12-30,16,29.097,WAS,,NYG,L 28-34,*,,,
75,2007,2007-09-09,1,29.350,WAS,,MIA,W 16-13,*,,,
76,2007,2007-09-17,2,29.358,WAS,@,PHI,W 20-12,*,,,
77,2007,2007-09-23,3,29.364,WAS,,NYG,L 17-24,*,,,
78,2007,2007-10-07,4,30.013,WAS,,DET,W 34-3,*,,,
79,2007,2007-10-14,5,30.020,WAS,@,GNB,L 14-17,*,,,
80,2007,2007-10-28,7,30.034,WAS,@,NWE,L 7-52,*,,,
81,2007,2007-11-04,8,30.041,WAS,@,NYJ,W 23-20,*,,,
82,2007,2007-11-11,9,30.048,WAS,,PHI,L 25-33,*,,,
83,2007,2007-11-18,10,30.055,WAS,@,DAL,L 23-28,*,,,
84,2007,2007-11-25,11,30.062,WAS,@,TAM,L 13-19,*,,,
85,2007,2007-12-02,12,30.069,WAS,,BUF,L 16-17,*,,,
86,2007,2007-12-06,13,30.073,WAS,,CHI,W 24-16,*,,,
87,2007,2007-12-16,14,30.083,WAS,@,NYG,W 22-10,*,,,
88,2007,2007-12-23,15,30.090,WAS,@,MIN,W 32-21,*,,,
89,2007,2007-12-30,16,30.097,WAS,,DAL,W 27-6,*,,,
90,2008,2008-09-04,1,30.346,WAS,@,NYG,L 7-16,*,,,
91,2008,2008-09-14,2,30.356,WAS,,NOR,W 29-24,*,,,
92,2008,2008-09-21,3,30.363,WAS,,ARI,W 24-17,*,,,
93,2008,2008-09-28,4,31.004,WAS,@,DAL,W 26-24,*,,,
94,2008,2008-10-05,5,31.011,WAS,@,PHI,W 23-17,*,,,
95,2008,2008-10-12,6,31.018,WAS,,STL,L 17-19,*,0.0,0,0
96,2008,2008-10-19,7,31.025,WAS,,CLE,W 14-11,*,,,
97,2008,2008-10-26,8,31.032,WAS,@,DET,W 25-17,*,,,
98,2008,2008-11-03,9,31.040,WAS,,PIT,L 6-23,*,0.0,1,0
99,2008,2008-11-16,10,31.053,WAS,,DAL,L 10-14,*,,,
100,2008,2008-11-23,11,31.060,WAS,@,SEA,W 20-17,*,,,
101,2008,2008-11-30,12,31.067,WAS,,NYG,L 7-23,*,,,
102,2008,2008-12-07,13,31.074,WAS,@,BAL,L 10-24,*,,,
103,2008,2008-12-14,14,31.081,WAS,@,CIN,L 13-20,*,,,
104,2008,2008-12-21,15,31.088,WAS,,PHI,W 10-3,*,0.0,0,0
105,2008,2008-12-28,16,31.095,WAS,@,SFO,L 24-27,*,,,
106,2009,2009-09-13,1,31.354,WAS,@,NYG,L 17-23,*,,,
107,2009,2009-09-20,2,31.361,WAS,,STL,W 9-7,*,,,
108,2009,2009-09-27,3,32.003,WAS,@,DET,L 14-19,*,0.0,1,0
109,2009,2009-10-04,4,32.010,WAS,,TAM,W 16-13,*,,,
110,2009,2009-10-11,5,32.017,WAS,@,CAR,L 17-20,*,,,
111,2009,2009-10-18,6,32.024,WAS,,KAN,L 6-14,*,,,
112,2009,2009-10-26,7,32.032,WAS,,PHI,L 17-27,*,0.0,0,0
113,2009,2009-11-08,8,32.045,WAS,@,ATL,L 17-31,*,,,
114,2009,2009-11-15,9,32.052,WAS,,DEN,W 27-17,*,,,
115,2009,2009-11-22,10,32.059,WAS,@,DAL,L 6-7,*,,,
116,2009,2009-11-29,11,32.066,WAS,@,PHI,L 24-27,*,,,
117,2009,2009-12-06,12,32.073,WAS,,NOR,L 30-33,*,,,
118,2009,2009-12-13,13,32.080,WAS,@,OAK,W 34-13,*,,,
119,2009,2009-12-21,14,32.088,WAS,,NYG,L 12-45,*,,,
120,2009,2009-12-27,15,32.094,WAS,,DAL,L 0-17,*,,,
121,2009,2010-01-03,16,32.101,WAS,@,SDG,L 20-23,*,,,
122,2010,2010-09-12,1,32.353,WAS,,DAL,W 13-7,*,,,
123,2010,2010-09-19,2,32.360,WAS,,HOU,L 27-30,*,,,
124,2010,2010-09-26,3,33.002,WAS,@,STL,L 16-30,*,,,
125,2010,2010-10-03,4,33.009,WAS,@,PHI,W 17-12,*,,,
126,2010,2010-10-10,5,33.016,WAS,,GNB,W 16-13,*,,,
127,2010,2010-10-17,6,33.023,WAS,,IND,L 24-27,*,,,
128,2010,2010-10-24,7,33.030,WAS,@,CHI,W 17-14,*,,,
129,2010,2010-10-31,8,33.037,WAS,@,DET,L 25-37,*,,,
130,2010,2010-11-15,9,33.052,WAS,,PHI,L 28-59,*,,,
131,2010,2010-11-21,10,33.058,WAS,@,TEN,W 19-16,*,,,
132,2010,2010-11-28,11,33.065,WAS,,MIN,L 13-17,*,,,
133,2010,2010-12-05,12,33.072,WAS,@,NYG,L 7-31,*,,,
134,2010,2010-12-12,13,33.079,WAS,,TAM,L 16-17,*,,,
135,2010,2010-12-19,14,33.086,WAS,@,DAL,L 30-33,*,,,
136,2010,2010-12-26,15,33.093,WAS,@,JAX,W 20-17,*,,,
137,2010,2011-01-02,16,33.100,WAS,,NYG,L 14-17,*,,,
