ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2004,2004-10-31,8,24.093,SDG,,OAK,W 42-14,
2,2004,2004-11-07,9,24.100,SDG,,NOR,W 43-17,
3,2004,2004-11-21,10,24.114,SDG,@,OAK,W 23-17,
4,2004,2004-11-28,11,24.121,SDG,@,KAN,W 34-31,
5,2004,2004-12-05,12,24.128,SDG,,DEN,W 20-17,
6,2004,2004-12-12,13,24.135,SDG,,TAM,W 31-24,
7,2004,2004-12-19,14,24.142,SDG,@,CLE,W 21-0,
8,2004,2004-12-26,15,24.149,CHI,@,DET,L 13-19,
9,2004,2005-01-02,16,24.156,CHI,,GNB,L 14-31,
10,2005,2005-12-24,15,25.147,SDG,@,KAN,L 7-20,
11,2005,2005-12-31,16,25.154,SDG,,DEN,L 7-23,
