ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
27,1976,1976-12-12,14,23.253,NWE,@,TAM,W 31-14,,,,,,,,,,,,,,,,,,,,,
28,1977,1977-09-18,1,24.168,NWE,,KAN,W 21-17,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
29,1977,1977-09-26,2,24.176,NWE,@,CLE,L 27-30,2,34,17.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
30,1977,1977-10-02,3,24.182,NWE,@,NYJ,L 27-30,2,45,22.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
31,1977,1977-10-09,4,24.189,NWE,,SEA,W 31-0,1,1,1.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
32,1977,1977-10-16,5,24.196,NWE,@,SDG,W 24-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
33,1977,1977-10-23,6,24.203,NWE,,BAL,W 17-3,4,69,17.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
34,1977,1977-10-30,7,24.210,NWE,,NYJ,W 24-13,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
35,1977,1977-11-06,8,24.217,NWE,,BUF,L 14-24,,,,,,,,,,,,,,,,,,,,,
36,1977,1977-12-11,13,24.252,NWE,,MIA,W 14-10,,,,,,,,,,,,,,,,,,,,,
37,1977,1977-12-18,14,24.259,NWE,@,BAL,L 24-30,2,17,8.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
38,1978,1978-09-03,1,25.153,NWE,,WAS,L 14-16,,,,,,,,,,,,,,,,,,,,,
39,1978,1978-09-10,2,25.160,NWE,@,STL,W 16-6,6,74,12.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
40,1978,1978-09-24,4,25.174,NWE,@,OAK,W 21-14,5,126,25.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
41,1978,1978-10-01,5,25.181,NWE,,SDG,W 28-23,5,64,12.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
42,1978,1978-10-08,6,25.188,NWE,,PHI,W 24-14,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
43,1978,1978-10-15,7,25.195,NWE,@,CIN,W 10-3,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
44,1978,1978-10-22,8,25.202,NWE,,MIA,W 33-24,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1978,1978-10-29,9,25.209,NWE,,NYJ,W 55-21,4,33,8.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
46,1978,1978-11-05,10,25.216,NWE,@,BUF,W 14-10,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
47,1978,1978-11-12,11,25.223,NWE,,HOU,L 23-26,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
48,1978,1978-11-19,12,25.230,NWE,@,NYJ,W 19-17,,,,,,,,,,,,,,,,,,,,,
49,1978,1978-11-26,13,25.237,NWE,@,BAL,W 35-14,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
50,1978,1978-12-03,14,25.244,NWE,@,DAL,L 10-17,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
51,1978,1978-12-10,15,25.251,NWE,,BUF,W 26-24,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
52,1978,1978-12-18,16,25.259,NWE,@,MIA,L 3-23,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
53,1979,1979-09-03,1,26.153,NWE,,PIT,L 13-16,5,53,10.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
54,1979,1979-09-09,2,26.159,NWE,,NYJ,W 56-3,5,82,16.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
55,1979,1979-09-16,3,26.166,NWE,@,CIN,W 20-14,,,,,,,,,,,,,,,,,,,,,
56,1979,1979-09-23,4,26.173,NWE,,SDG,W 27-21,4,85,21.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
57,1979,1979-10-01,5,26.181,NWE,@,GNB,L 14-27,5,88,17.60,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
58,1979,1979-10-07,6,26.187,NWE,,DET,W 24-17,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
59,1979,1979-10-14,7,26.194,NWE,@,CHI,W 27-7,4,39,9.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
60,1979,1979-10-21,8,26.201,NWE,,MIA,W 28-13,4,34,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
61,1979,1979-11-11,11,26.222,NWE,@,DEN,L 10-45,3,16,5.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
62,1979,1979-11-18,12,26.229,NWE,,BAL,W 50-21,2,48,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
63,1979,1979-11-25,13,26.236,NWE,,BUF,L 13-16,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
64,1979,1979-11-29,14,26.240,NWE,@,MIA,L 24-39,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
65,1980,1980-09-07,1,27.157,NWE,,CLE,W 34-17,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
66,1980,1980-09-21,3,27.171,NWE,@,SEA,W 37-31,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
67,1980,1980-09-29,4,27.179,NWE,,DEN,W 23-14,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
68,1980,1980-10-05,5,27.185,NWE,@,NYJ,W 21-11,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
69,1980,1980-10-12,6,27.192,NWE,,MIA,W 34-0,4,51,12.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
70,1980,1980-10-19,7,27.199,NWE,@,BAL,W 37-21,3,50,16.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
71,1980,1980-10-26,8,27.206,NWE,@,BUF,L 13-31,2,32,16.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
72,1980,1980-11-02,9,27.213,NWE,,NYJ,W 34-21,3,69,23.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
73,1980,1980-11-10,10,27.221,NWE,@,HOU,L 34-38,5,86,17.20,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
74,1980,1980-11-16,11,27.227,NWE,,RAM,L 14-17,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
75,1980,1980-11-23,12,27.234,NWE,,BAL,W 47-21,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
76,1980,1980-11-30,13,27.241,NWE,@,SFO,L 17-21,4,68,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
77,1980,1980-12-08,14,27.249,NWE,@,MIA,L 13-16,2,50,25.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
78,1980,1980-12-14,15,27.255,NWE,,BUF,W 24-2,4,49,12.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
79,1980,1980-12-21,16,27.262,NWE,@,NOR,W 38-27,2,54,27.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
80,1982,1982-09-12,1,29.162,SFO,,RAI,L 17-23,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
81,1982,1982-09-19,2,29.169,SFO,@,DEN,L 21-24,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,
82,1982,1982-11-21,3,29.232,SFO,@,STL,W 31-20,1,6,6.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
83,1982,1982-11-28,4,29.239,SFO,,NOR,L 20-23,4,33,8.25,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
84,1982,1982-12-02,5,29.243,SFO,@,RAM,W 30-24,2,26,13.00,0,0,0,,0,1,1,100.00,45,0,0,118.7,0,0,45.00,45.00,0,0
85,1982,1982-12-11,6,29.252,SFO,,SDG,L 37-41,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
86,1982,1982-12-19,7,29.260,SFO,,ATL,L 7-17,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
87,1982,1982-12-26,8,29.267,SFO,@,KAN,W 26-13,8,95,11.88,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
88,1982,1983-01-02,9,29.274,SFO,,RAM,L 20-21,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
89,1983,1983-09-03,1,30.153,SFO,,PHI,L 17-22,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
90,1983,1983-09-08,2,30.158,SFO,@,MIN,W 48-17,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
91,1983,1983-09-18,3,30.168,SFO,@,STL,W 42-27,3,43,14.33,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
92,1983,1983-09-25,4,30.175,SFO,,ATL,W 24-20,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
93,1983,1983-10-02,5,30.182,SFO,@,NWE,W 33-13,3,44,14.67,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
94,1983,1983-10-09,6,30.189,SFO,,RAM,L 7-10,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
95,1983,1983-10-16,7,30.196,SFO,@,NOR,W 32-13,0,0,,0,,,,,,,,,,,,,,,,,
96,1983,1983-10-23,8,30.203,SFO,@,RAM,W 45-35,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
97,1983,1983-10-30,9,30.210,SFO,,NYJ,L 13-27,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
98,1983,1983-11-06,10,30.217,SFO,,MIA,L 17-20,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
99,1983,1983-11-13,11,30.224,SFO,,NOR,W 27-0,5,52,10.40,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
100,1983,1983-11-20,12,30.231,SFO,@,ATL,L 24-28,0,0,,0,,,,,,,,,,,,,,,,,
101,1983,1983-11-27,13,30.238,SFO,@,CHI,L 3-13,0,0,,0,,,,,,,,,,,,,,,,,
102,1983,1983-12-04,14,30.245,SFO,,TAM,W 35-21,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
103,1983,1983-12-11,15,30.252,SFO,@,BUF,W 23-10,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
104,1983,1983-12-19,16,30.260,SFO,,DAL,W 42-17,3,40,13.33,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
105,1984,1984-09-02,1,31.152,SFO,@,DET,W 30-27,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
106,1984,1984-09-10,2,31.160,SFO,,WAS,W 37-31,5,55,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
107,1984,1984-09-16,3,31.166,SFO,,NOR,W 30-20,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
108,1984,1984-09-23,4,31.173,SFO,@,PHI,W 21-9,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
109,1984,1984-09-30,5,31.180,SFO,,ATL,W 14-5,5,44,8.80,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
110,1984,1984-10-08,6,31.188,SFO,@,NYG,W 31-10,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
111,1984,1984-10-14,7,31.194,SFO,,PIT,L 17-20,2,50,25.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
112,1984,1984-10-21,8,31.201,SFO,@,HOU,W 34-21,2,27,13.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
113,1984,1984-12-08,15,31.249,SFO,,MIN,W 51-7,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
114,1984,1984-12-14,16,31.255,SFO,,RAM,W 19-16,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
115,1985,1985-09-08,1,32.158,SFO,@,MIN,L 21-28,0,0,,0,,,,,,,,,,,,,,,,,
116,1985,1985-09-15,2,32.165,SFO,,ATL,W 35-16,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
117,1985,1985-09-22,3,32.172,SFO,@,RAI,W 34-10,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
118,1985,1985-09-29,4,32.179,SFO,,NOR,L 17-20,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
119,1985,1985-10-06,5,32.186,SFO,@,ATL,W 38-17,5,49,9.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
120,1985,1985-10-13,6,32.193,SFO,,CHI,L 10-26,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
121,1985,1985-10-20,7,32.200,SFO,@,DET,L 21-23,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
122,1985,1985-10-27,8,32.207,SFO,@,RAM,W 28-14,5,44,8.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
123,1985,1985-11-03,9,32.214,SFO,,PHI,W 24-13,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
124,1985,1985-11-11,10,32.222,SFO,@,DEN,L 16-17,1,25,25.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
125,1985,1985-11-17,11,32.228,SFO,,KAN,W 31-3,5,48,9.60,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
126,1985,1985-11-25,12,32.236,SFO,,SEA,W 19-6,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
127,1985,1985-12-01,13,32.242,SFO,@,WAS,W 35-8,4,48,12.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
128,1985,1985-12-09,14,32.250,SFO,,RAM,L 20-27,2,13,6.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
129,1985,1985-12-15,15,32.256,SFO,@,NOR,W 31-19,2,27,13.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
130,1985,1985-12-22,16,32.263,SFO,,DAL,W 31-16,5,57,11.40,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
131,1986,1986-09-07,1,33.157,SFO,@,TAM,W 31-7,6,91,15.17,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
132,1986,1986-09-14,2,33.164,SFO,@,RAM,L 13-16,4,28,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
133,1986,1986-09-21,3,33.171,SFO,,NOR,W 26-17,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
134,1986,1986-09-28,4,33.178,SFO,@,MIA,W 31-16,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
135,1986,1986-10-05,5,33.185,SFO,,IND,W 35-14,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
136,1986,1986-10-12,6,33.192,SFO,,MIN,L 24-27,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
137,1986,1986-10-19,7,33.199,SFO,@,ATL,T 10-10,0,0,,0,,,,,,,,,,,,,,,,,
138,1986,1986-10-26,8,33.206,SFO,@,GNB,W 31-17,3,22,7.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
139,1986,1986-11-02,9,33.213,SFO,@,NOR,L 10-23,2,62,31.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
140,1986,1986-11-09,10,33.220,SFO,,STL,W 43-17,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
141,1986,1986-11-17,11,33.228,SFO,@,WAS,L 6-14,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
142,1986,1986-11-23,12,33.234,SFO,,ATL,W 20-0,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
143,1986,1986-12-01,13,33.242,SFO,,NYG,L 17-21,5,39,7.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
144,1986,1986-12-07,14,33.248,SFO,,NYJ,W 24-10,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
145,1986,1986-12-14,15,33.255,SFO,@,NWE,W 29-24,1,31,31.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
146,1986,1986-12-19,16,33.260,SFO,,RAM,W 24-14,5,50,10.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
147,1987,1987-10-11,4,34.191,SFO,@,ATL,W 25-17,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
148,1987,1987-10-18,5,34.198,SFO,,STL,W 34-28,6,46,7.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
149,1987,1987-10-25,6,34.205,SFO,@,NOR,W 24-22,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
150,1987,1987-11-01,7,34.212,SFO,@,RAM,W 31-10,6,65,10.83,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
151,1987,1987-11-08,8,34.219,SFO,,HOU,W 27-20,6,44,7.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
152,1987,1987-11-15,9,34.226,SFO,,NOR,L 24-26,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
153,1987,1987-11-22,10,34.233,SFO,@,TAM,W 24-10,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
154,1987,1987-11-29,11,34.240,SFO,,CLE,W 38-24,0,0,,0,,,,,,,,,,,,,,,,,
155,1987,1987-12-28,15,34.269,NWE,@,MIA,W 24-10,,,,,,,,,,,,,,,,,,,,,
156,1988,1988-09-04,1,35.154,NWE,,NYJ,W 28-3,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
157,1988,1988-09-11,2,35.161,NWE,@,MIN,L 6-36,0,0,,0,,,,,,,,,,,,,,,,,
158,1988,1988-10-16,7,35.196,NWE,,CIN,W 27-21,0,0,,0,,,,,,,,,,,,,,,,,
159,1988,1988-10-23,8,35.203,NWE,@,BUF,L 20-23,0,0,,0,,,,,,,,,,,,,,,,,
160,1988,1988-10-30,9,35.210,NWE,,CHI,W 30-7,0,0,,0,,,,,,,,,,,,,,,,,
161,1988,1988-11-06,10,35.217,NWE,,MIA,W 21-10,0,0,,0,,,,,,,,,,,,,,,,,
162,1988,1988-11-13,11,35.224,NWE,@,NYJ,W 14-13,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
163,1988,1988-11-20,12,35.231,NWE,@,MIA,W 6-3,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
164,1988,1988-11-27,13,35.238,NWE,@,IND,L 21-24,2,74,37.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
165,1988,1988-12-04,14,35.245,NWE,,SEA,W 13-7,0,0,,0,,,,,,,,,,,,,,,,,
166,1988,1988-12-11,15,35.252,NWE,,TAM,W 10-7,3,16,5.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
167,1988,1988-12-17,16,35.258,NWE,@,DEN,L 10-21,0,0,,0,,,,,,,,,,,,,,,,,
