ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1979,1979-09-02,1,22.058,KAN,,BAL,W 14-0,0,0,,0,0,0,,0,1,19,19.00,0,0,0
2,1979,1979-09-09,2,22.065,KAN,,CLE,L 24-27,0,0,,0,0,0,,0,2,38,19.00,0,0,0
3,1979,1979-09-16,3,22.072,KAN,@,HOU,L 6-20,2,12,6.00,0,0,0,,0,0,0,,0,0,0
4,1979,1979-09-23,4,22.079,KAN,,OAK,W 35-7,2,10,5.00,0,0,0,,0,0,0,,0,0,0
5,1979,1979-09-30,5,22.086,KAN,@,SEA,W 24-6,,,,,,,,,,,,,,
6,1979,1979-10-07,6,22.093,KAN,@,CIN,W 10-7,,,,,,,,,,,,,,
7,1979,1979-10-14,7,22.100,KAN,,DEN,L 10-24,,,,,,,,,,,,,,
8,1979,1979-10-21,8,22.107,KAN,,NYG,L 17-21,,,,,,,,,,,,,,
9,1979,1979-10-28,9,22.114,KAN,@,DEN,L 3-20,0,0,,0,0,0,,0,1,18,18.00,0,0,0
10,1979,1979-11-04,10,22.121,KAN,,SDG,L 14-20,,,,,,,,,,,,,,
11,1979,1979-11-11,11,22.128,KAN,,PIT,L 3-30,,,,,,,,,,,,,,
12,1979,1979-11-18,12,22.135,KAN,@,OAK,W 24-21,1,7,7.00,0,0,0,,0,0,0,,0,0,0
13,1979,1979-11-25,13,22.142,KAN,@,SDG,L 7-28,2,3,1.50,0,5,31,6.20,0,0,0,,0,0,0
14,1979,1979-12-02,14,22.149,KAN,,SEA,W 37-21,21,67,3.19,1,2,13,6.50,0,0,0,,0,1,6
15,1979,1979-12-09,15,22.156,KAN,@,BAL,W 10-7,22,72,3.27,0,5,33,6.60,0,0,0,,0,0,0
16,1979,1979-12-16,16,22.163,KAN,@,TAM,L 0-3,6,25,4.17,0,3,24,8.00,0,0,0,,0,0,0
17,1980,1980-09-07,1,23.063,KAN,,OAK,L 14-27,1,11,11.00,0,4,27,6.75,0,3,44,14.67,0,0,0
18,1980,1980-09-14,2,23.070,KAN,,SEA,L 16-17,0,0,,0,1,-1,-1.00,0,0,0,,0,0,0
19,1980,1980-09-21,3,23.077,KAN,@,CLE,L 13-20,5,14,2.80,0,1,33,33.00,0,0,0,,0,0,0
20,1980,1980-09-28,4,23.084,KAN,,SDG,L 7-24,3,7,2.33,0,3,9,3.00,0,0,0,,0,0,0
