ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-09-10,1,23.000,ARI,,SFO,W 34-27,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
2,2006,2006-09-17,2,23.007,ARI,@,SEA,L 10-21,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
3,2006,2006-09-24,3,23.014,ARI,,STL,L 14-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
4,2006,2006-10-01,4,23.021,ARI,@,ATL,L 10-32,,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0,0.0,,
5,2006,2006-10-08,5,23.028,ARI,,KAN,L 20-23,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
6,2006,2006-10-16,6,23.036,ARI,,CHI,L 23-24,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
7,2006,2006-10-22,7,23.042,ARI,@,OAK,L 9-22,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
8,2006,2006-10-29,8,23.049,ARI,@,GNB,L 14-31,*,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,0.0,,
9,2006,2006-11-12,9,23.063,ARI,,DAL,L 10-27,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,,
10,2006,2006-11-19,10,23.070,ARI,,DET,W 17-10,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,,
11,2006,2006-11-26,11,23.077,ARI,@,MIN,L 26-31,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,,
12,2006,2006-12-03,12,23.084,ARI,@,STL,W 34-20,*,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,,
13,2006,2006-12-10,13,23.091,ARI,,SEA,W 27-21,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,,
14,2006,2006-12-17,14,23.098,ARI,,DEN,L 20-37,*,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,,
15,2006,2006-12-24,15,23.105,ARI,@,SFO,W 26-20,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
