ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,23.152,SDG,@,KAN,L 14-27,*,,,,
2,2003,2003-09-14,2,23.159,SDG,,DEN,L 13-37,*,,,,
3,2003,2003-09-21,3,23.166,SDG,,BAL,L 10-24,*,,,,
4,2003,2003-09-28,4,23.173,SDG,@,OAK,L 31-34,*,,,,
5,2003,2003-10-05,5,23.180,SDG,@,JAX,L 21-27,*,,,,
6,2003,2003-10-19,6,23.194,SDG,@,CLE,W 26-20,*,,,,
7,2003,2003-10-27,7,23.202,SDG,,MIA,L 10-26,*,,,,
8,2003,2003-11-02,8,23.208,SDG,@,CHI,L 7-20,*,0.0,1,7,0
9,2003,2003-11-09,9,23.215,SDG,,MIN,W 42-28,*,,,,
10,2003,2003-11-16,10,23.222,SDG,@,DEN,L 8-37,*,0.0,1,41,0
11,2003,2003-11-23,11,23.229,SDG,,CIN,L 27-34,*,,,,
12,2003,2003-11-30,12,23.236,SDG,,KAN,L 24-28,*,,,,
13,2003,2003-12-07,13,23.243,SDG,@,DET,W 14-7,*,,,,
14,2003,2003-12-14,14,23.250,SDG,,GNB,L 21-38,*,,,,
15,2003,2003-12-21,15,23.257,SDG,@,PIT,L 24-40,*,,,,
16,2003,2003-12-28,16,23.264,SDG,,OAK,W 21-14,*,,,,
17,2004,2004-09-12,1,24.157,SDG,@,HOU,W 27-20,*,,,,
18,2004,2004-09-19,2,24.164,SDG,,NYJ,L 28-34,*,,,,
19,2004,2004-09-26,3,24.171,SDG,@,DEN,L 13-23,*,,,,
20,2004,2004-10-03,4,24.178,SDG,,TEN,W 38-17,*,,,,
21,2004,2004-10-10,5,24.185,SDG,,JAX,W 34-21,*,,,,
22,2004,2004-10-17,6,24.192,SDG,@,ATL,L 20-21,*,,,,
23,2004,2004-10-24,7,24.199,SDG,@,CAR,W 17-6,,,,,
24,2004,2004-10-31,8,24.206,SDG,,OAK,W 42-14,*,0.0,1,4,0
25,2004,2004-11-07,9,24.213,SDG,,NOR,W 43-17,*,,,,
26,2004,2004-11-21,10,24.227,SDG,@,OAK,W 23-17,*,,,,
27,2004,2004-11-28,11,24.234,SDG,@,KAN,W 34-31,*,,,,
28,2004,2005-01-02,16,24.269,SDG,,KAN,W 24-17,,,,,
29,2005,2005-09-11,1,25.156,SDG,,DAL,L 24-28,,1.0,0,0,0
30,2005,2005-09-18,2,25.163,SDG,@,DEN,L 17-20,,,,,
31,2005,2005-09-25,3,25.170,SDG,,NYG,W 45-23,,,,,
32,2005,2005-10-02,4,25.177,SDG,@,NWE,W 41-17,,,,,
33,2005,2005-10-10,5,25.185,SDG,,PIT,L 22-24,,,,,
34,2005,2005-10-16,6,25.191,SDG,@,OAK,W 27-14,*,,,,
35,2005,2005-10-23,7,25.198,SDG,@,PHI,L 17-20,*,,,,
36,2005,2005-10-30,8,25.205,SDG,,KAN,W 28-20,*,,,,
37,2005,2005-11-06,9,25.212,SDG,@,NYJ,W 31-26,*,,,,
38,2005,2005-11-20,10,25.226,SDG,,BUF,W 48-10,,,,,
39,2005,2005-11-27,11,25.233,SDG,@,WAS,W 23-17,,,,,
40,2005,2005-12-04,12,25.240,SDG,,OAK,W 34-10,,,,,
41,2005,2005-12-11,13,25.247,SDG,,MIA,L 21-23,,,,,
42,2005,2005-12-18,14,25.254,SDG,@,IND,W 26-17,,,,,
43,2005,2005-12-24,15,25.260,SDG,@,KAN,L 7-20,,,,,
44,2005,2005-12-31,16,25.267,SDG,,DEN,L 7-23,,,,,
45,2006,2006-09-10,1,26.155,SFO,@,ARI,L 27-34,,,,,
46,2006,2006-09-17,2,26.162,SFO,,STL,W 20-13,,,,,
47,2006,2006-09-24,3,26.169,SFO,,PHI,L 24-38,,,,,
48,2006,2006-10-01,4,26.176,SFO,@,KAN,L 0-41,,,,,
49,2006,2006-10-08,5,26.183,SFO,,OAK,W 34-20,,,,,
50,2006,2006-10-15,6,26.190,SFO,,SDG,L 19-48,*,,,,
51,2006,2006-10-29,7,26.204,SFO,@,CHI,L 10-41,,,,,
52,2006,2006-11-05,8,26.211,SFO,,MIN,W 9-3,,,,,
53,2006,2006-11-12,9,26.218,SFO,@,DET,W 19-13,,,,,
54,2006,2006-11-19,10,26.225,SFO,,SEA,W 20-14,,,,,
55,2006,2006-11-26,11,26.232,SFO,@,STL,L 17-20,,,,,
56,2006,2006-12-03,12,26.239,SFO,@,NOR,L 10-34,,,,,
57,2006,2006-12-10,13,26.246,SFO,,GNB,L 19-30,,,,,
58,2007,2007-09-16,2,27.161,TAM,,NOR,W 31-14,*,,,,
59,2007,2007-09-23,3,27.168,TAM,,STL,W 24-3,,,,,
60,2007,2007-09-30,4,27.175,TAM,@,CAR,W 20-7,,,,,
61,2007,2007-10-14,6,27.189,TAM,,TEN,W 13-10,,,,,
62,2007,2007-10-21,7,27.196,TAM,@,DET,L 16-23,,,,,
63,2007,2007-10-28,8,27.203,TAM,,JAX,L 23-24,,,,,
64,2007,2007-11-04,9,27.210,TAM,,ARI,W 17-10,,,,,
