ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1973,1973-09-16,1,22.302,CIN,@,DEN,L 10-28,,,,,,
2,1973,1973-09-23,2,22.309,CIN,,HOU,W 24-10,,,,,,
3,1973,1973-09-30,3,22.316,CIN,@,SDG,W 20-13,,,,,,
4,1973,1973-10-07,4,22.323,CIN,@,CLE,L 10-17,,,,,,
5,1973,1973-10-14,5,22.330,CIN,,PIT,W 19-7,,,,,,
6,1973,1973-10-21,6,22.337,CIN,,KAN,W 14-6,,,,,,
7,1973,1973-10-28,7,22.344,CIN,@,PIT,L 13-20,,,,,,
8,1973,1973-11-04,8,22.351,CIN,@,DAL,L 10-38,,,,,,
9,1973,1973-11-18,10,23.000,CIN,,NYJ,W 20-14,,,,,,
10,1973,1973-11-25,11,23.007,CIN,,STL,W 42-24,,,,,,
11,1973,1973-12-02,12,23.014,CIN,,MIN,W 27-0,,,,,,
12,1973,1973-12-09,13,23.021,CIN,,CLE,W 34-17,,,,,,
13,1973,1973-12-16,14,23.028,CIN,@,HOU,W 27-24,,,,,,
14,1974,1974-09-15,1,23.301,CIN,,CLE,W 33-7,1,9,9.00,0,0,0
15,1974,1974-09-22,2,23.308,CIN,,SDG,L 17-20,,,,,,
16,1974,1974-09-29,3,23.315,CIN,@,SFO,W 21-3,,,,,,
17,1974,1974-10-06,4,23.322,CIN,,WAS,W 28-17,,,,,,
18,1974,1974-10-13,5,23.329,CIN,@,CLE,W 34-24,,,,,,
19,1974,1974-10-20,6,23.336,CIN,@,OAK,L 27-30,,,,,,
20,1974,1974-10-27,7,23.343,CIN,,HOU,L 21-34,,,,,,
21,1974,1974-11-03,8,23.350,CIN,@,BAL,W 24-14,,,,,,
22,1974,1974-11-10,9,23.357,CIN,,PIT,W 17-10,,,,,,
23,1974,1974-11-17,10,23.364,CIN,@,HOU,L 3-20,,,,,,
24,1974,1974-11-24,11,24.006,CIN,,KAN,W 33-6,,,,,,
25,1974,1974-12-02,12,24.014,CIN,@,MIA,L 3-24,,,,,,
26,1974,1974-12-08,13,24.020,CIN,,DET,L 19-23,,,,,,
27,1974,1974-12-14,14,24.026,CIN,@,PIT,L 3-27,,,,,,
28,1976,1976-09-12,1,25.299,NWE,,BAL,L 13-27,1,29,29.00,0,0,0
29,1976,1976-09-19,2,25.306,NWE,,MIA,W 30-14,,,,,,
30,1976,1976-09-26,3,25.313,NWE,@,PIT,W 30-27,,,,,,
31,1976,1976-10-03,4,25.320,NWE,,OAK,W 48-17,,,,,,
32,1976,1976-10-10,5,25.327,NWE,@,DET,L 10-30,,,,,,
33,1976,1976-10-18,6,25.335,NWE,,NYJ,W 41-7,,,,,,
34,1976,1976-10-24,7,25.341,NWE,@,BUF,W 26-22,,,,,,
35,1976,1976-10-31,8,25.348,NWE,@,MIA,L 3-10,,,,,,
36,1976,1976-11-07,9,25.355,NWE,,BUF,W 20-10,,,,,,
37,1976,1976-11-14,10,25.362,NWE,@,BAL,W 21-14,1,2,2.00,1,1,6
38,1976,1976-11-21,11,26.003,NWE,@,NYJ,W 38-24,,,,,,
39,1976,1976-11-28,12,26.010,NWE,,DEN,W 38-14,2,6,3.00,1,1,6
40,1976,1976-12-05,13,26.017,NWE,,NOR,W 27-6,1,12,12.00,1,1,6
41,1976,1976-12-12,14,26.024,NWE,@,TAM,W 31-14,,,,,,
42,1977,1977-09-18,1,26.304,NWE,,KAN,W 21-17,,,,,,
43,1977,1977-09-26,2,26.312,NWE,@,CLE,L 27-30,,,,,,
44,1977,1977-10-02,3,26.318,NWE,@,NYJ,L 27-30,,,,,,
45,1977,1977-10-09,4,26.325,NWE,,SEA,W 31-0,,,,,,
46,1977,1977-10-16,5,26.332,NWE,@,SDG,W 24-20,,,,,,
47,1977,1977-10-23,6,26.339,NWE,,BAL,W 17-3,,,,,,
48,1977,1977-10-30,7,26.346,NWE,,NYJ,W 24-13,,,,,,
49,1977,1977-11-06,8,26.353,NWE,,BUF,L 14-24,2,30,15.00,0,0,0
50,1977,1977-11-13,9,26.360,NWE,@,MIA,L 5-17,2,19,9.50,0,0,0
51,1977,1977-11-20,10,27.002,NWE,@,BUF,W 20-7,2,14,7.00,0,0,0
52,1977,1977-11-27,11,27.009,NWE,,PHI,W 14-6,,,,,,
53,1977,1977-12-04,12,27.016,NWE,@,ATL,W 16-10,1,5,5.00,0,0,0
54,1977,1977-12-11,13,27.023,NWE,,MIA,W 14-10,,,,,,
55,1977,1977-12-18,14,27.030,NWE,@,BAL,L 24-30,,,,,,
56,1978,1978-09-03,1,27.289,NWE,,WAS,L 14-16,,,,,,
57,1978,1978-09-10,2,27.296,NWE,@,STL,W 16-6,,,,,,
58,1978,1978-09-18,3,27.304,NWE,,BAL,L 27-34,,,,,,
59,1978,1978-09-24,4,27.310,NWE,@,OAK,W 21-14,,,,,,
60,1978,1978-10-08,6,27.324,STL,,BAL,L 17-30,,,,,,
61,1978,1978-10-15,7,27.331,STL,,DAL,L 21-24,,,,,,
62,1978,1978-10-22,8,27.338,STL,@,NYJ,L 10-23,1,16,16.00,0,0,0
63,1978,1978-10-29,9,27.345,STL,@,PHI,W 16-10,2,13,6.50,0,0,0
64,1978,1978-11-05,10,27.352,STL,,NYG,W 20-10,1,5,5.00,1,1,6
65,1978,1978-11-12,11,27.359,STL,@,SFO,W 16-10,1,15,15.00,1,1,6
66,1978,1978-11-19,12,28.001,STL,@,WAS,W 27-17,1,4,4.00,1,1,6
67,1978,1978-11-26,13,28.008,STL,,PHI,L 10-14,2,18,9.00,0,0,0
68,1978,1978-12-03,14,28.015,STL,,DET,W 21-14,,,,,,
69,1978,1978-12-10,15,28.022,STL,@,NYG,L 0-17,4,71,17.75,0,0,0
70,1978,1978-12-17,16,28.029,STL,,ATL,W 42-21,4,48,12.00,1,1,6
71,1979,1979-09-02,1,28.288,STL,,DAL,L 21-22,4,21,5.25,1,1,6
72,1979,1979-09-09,2,28.295,STL,@,NYG,W 27-14,1,28,28.00,1,1,6
73,1979,1979-09-16,3,28.302,STL,,PIT,L 21-24,,,,,,
74,1979,1979-09-23,4,28.309,STL,,WAS,L 7-17,,,,,,
75,1979,1979-10-07,6,28.323,STL,@,HOU,W 24-17,,,,,,
76,1979,1979-10-14,7,28.330,STL,,PHI,L 20-24,,,,,,
77,1979,1979-10-21,8,28.337,STL,@,DAL,L 13-22,,,,,,
78,1979,1979-10-28,9,28.344,STL,,CLE,L 20-38,,,,,,
79,1979,1979-11-04,10,28.351,NWE,@,BUF,W 26-6,,,,,,
80,1979,1979-11-11,11,28.358,NWE,@,DEN,L 10-45,,,,,,
81,1979,1979-11-18,12,29.000,NWE,,BAL,W 50-21,1,2,2.00,0,0,0
82,1979,1979-11-25,13,29.007,NWE,,BUF,L 13-16,,,,,,
83,1979,1979-11-29,14,29.011,NWE,@,MIA,L 24-39,,,,,,
84,1979,1979-12-09,15,29.021,NWE,@,NYJ,L 26-27,,,,,,
