ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-17,1,27.073,WAS,@,BAL,W 38-14,5,150,30.00,3
2,1950,1950-09-24,2,27.080,WAS,@,GNB,L 21-35,3,44,14.67,0
3,1950,1950-10-01,3,27.087,WAS,,PIT,L 7-26,4,102,25.50,1
4,1950,1950-10-08,4,27.094,WAS,,NYG,L 17-21,2,76,38.00,0
5,1950,1950-10-22,5,27.108,WAS,,CRD,L 28-38,4,121,30.25,3
6,1950,1950-10-29,6,27.115,WAS,@,PHI,L 3-35,1,13,13.00,0
7,1950,1950-11-05,7,27.122,WAS,@,NYG,L 21-24,3,38,12.67,0
8,1950,1950-11-19,9,27.136,WAS,@,CLE,L 14-20,3,49,16.33,0
9,1950,1950-11-26,10,27.143,WAS,,BAL,W 38-28,6,82,13.67,1
10,1950,1950-12-03,11,27.150,WAS,@,PIT,W 24-7,5,69,13.80,0
11,1950,1950-12-10,12,27.157,WAS,,CLE,L 21-45,3,89,29.67,1
12,1951,1951-09-30,1,28.086,WAS,@,DET,L 17-35,2,58,29.00,0
13,1951,1951-10-07,2,28.093,WAS,,NYG,L 14-35,4,43,10.75,1
14,1951,1951-10-14,3,28.100,WAS,@,CLE,L 0-45,6,87,14.50,0
15,1951,1951-10-21,4,28.107,WAS,,CRD,W 7-3,1,9,9.00,0
16,1951,1951-10-28,5,28.114,WAS,@,PHI,W 27-23,4,67,16.75,0
17,1951,1951-11-04,6,28.121,WAS,,CHI,L 0-27,1,15,15.00,0
18,1951,1951-11-11,7,28.128,WAS,@,NYG,L 14-28,5,76,15.20,1
19,1951,1951-11-25,9,28.142,WAS,,RAM,W 31-21,4,57,14.25,1
20,1951,1951-12-02,10,28.149,WAS,,PHI,L 21-35,2,32,16.00,0
21,1952,1952-09-29,1,29.085,WAS,@,CRD,W 23-7,0,0,,1
22,1952,1952-10-05,2,29.091,WAS,@,GNB,L 20-35,3,86,28.67,1
23,1952,1952-10-19,4,29.105,WAS,@,PIT,W 28-24,3,111,37.00,2
24,1952,1952-11-02,6,29.119,WAS,,PIT,L 23-24,4,139,34.75,1
25,1952,1952-11-09,7,29.126,WAS,@,PHI,L 20-38,0,0,,1
26,1952,1952-11-16,8,29.133,WAS,,SFO,L 17-23,7,99,14.14,1
27,1952,1952-11-23,9,29.140,WAS,,NYG,L 10-14,5,86,17.20,0
28,1952,1952-11-30,10,29.147,WAS,,CLE,L 24-48,2,41,20.50,1
29,1952,1952-12-07,11,29.154,WAS,@,NYG,W 27-17,6,196,32.67,3
30,1952,1952-12-14,12,29.161,WAS,,PHI,W 27-21,3,82,27.33,1
31,1953,1953-10-02,2,30.088,WAS,@,PHI,T 21-21,4,113,28.25,2
32,1953,1953-10-11,3,30.097,WAS,,NYG,W 13-9,1,38,38.00,1
33,1953,1953-10-18,4,30.104,WAS,,CLE,L 14-30,2,78,39.00,1
34,1953,1953-10-25,5,30.111,WAS,@,BAL,L 17-27,3,41,13.67,0
35,1953,1953-11-01,6,30.118,WAS,@,CLE,L 3-27,4,87,21.75,0
36,1953,1953-11-08,7,30.125,WAS,,CRD,W 28-17,2,24,12.00,1
37,1953,1953-11-15,8,30.132,WAS,,CHI,L 24-27,2,100,50.00,1
38,1953,1953-11-22,9,30.139,WAS,@,NYG,W 24-21,6,73,12.17,1
39,1953,1953-11-29,10,30.146,WAS,@,PIT,W 17-9,3,39,13.00,1
40,1954,1954-09-26,1,31.082,WAS,@,SFO,L 7-41,1,39,39.00,0
41,1954,1954-10-02,2,31.088,WAS,@,PIT,L 7-37,8,111,13.88,0
42,1954,1954-10-10,3,31.096,WAS,,NYG,L 21-51,3,35,11.67,0
43,1954,1954-10-17,4,31.103,WAS,,PHI,L 21-49,3,86,28.67,1
44,1954,1954-10-24,5,31.110,WAS,@,NYG,L 7-24,2,18,9.00,0
45,1954,1954-10-31,6,31.117,WAS,,BAL,W 24-21,1,11,11.00,0
46,1954,1954-11-14,8,31.131,WAS,,PIT,W 17-14,3,64,21.33,1
47,1954,1954-11-21,9,31.138,WAS,@,CRD,L 16-38,4,80,20.00,1
48,1954,1954-11-28,10,31.145,WAS,@,PHI,L 33-41,5,77,15.40,1
49,1954,1954-12-05,11,31.152,WAS,,CLE,L 14-34,2,32,16.00,1
50,1954,1954-12-12,12,31.159,WAS,,CRD,W 37-20,5,106,21.20,3
