ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,1995,1995-09-03,1,23.189,STL,@,GNB,W 17-14,,,,
2,1995,1995-09-10,2,23.196,STL,,NOR,W 17-13,,,,
3,1995,1995-09-17,3,23.203,STL,@,CAR,W 31-10,,,,
4,1995,1995-09-24,4,23.210,STL,,CHI,W 34-28,,,,
5,1995,1995-10-01,5,23.217,STL,@,IND,L 18-21,,,,
6,1995,1995-10-12,6,23.228,STL,,ATL,W 21-19,,,,
7,1995,1995-10-22,7,23.238,STL,,SFO,L 10-44,,,,
8,1995,1995-10-29,8,23.245,STL,@,PHI,L 9-20,,,,
9,1995,1995-11-05,9,23.252,STL,@,NOR,L 10-19,,,,
10,1995,1995-11-12,10,23.259,STL,,CAR,W 28-17,,,,
11,1995,1995-11-19,11,23.266,STL,@,ATL,L 6-31,,,,
12,1995,1995-11-26,12,23.273,STL,@,SFO,L 13-41,,,,
13,1995,1995-12-03,13,23.280,STL,@,NYJ,W 23-20,,,,
14,1995,1995-12-10,14,23.287,STL,,BUF,L 27-45,,1,13,0
15,1996,1996-09-01,1,24.188,STL,,CIN,W 26-16,,,,
16,1996,1996-09-08,2,24.195,STL,@,SFO,L 0-34,,,,
17,1996,1996-09-22,3,24.209,STL,,WAS,L 10-17,,,,
18,1996,1996-09-29,4,24.216,STL,@,ARI,L 28-31,,,,
19,1996,1996-10-06,5,24.223,STL,,SFO,L 11-28,,,,
20,1996,1996-10-13,6,24.230,STL,@,CAR,L 13-45,,,,
21,1996,1996-10-20,7,24.237,STL,,JAX,W 17-14,,,,
22,1996,1996-10-27,8,24.244,WAS,,IND,W 31-16,,,,
23,1996,1996-11-03,9,24.251,STL,@,PIT,L 6-42,,,,
24,1996,1996-11-10,10,24.258,STL,,ATL,W 59-16,,,,
25,1996,1996-11-17,11,24.265,STL,,CAR,L 10-20,,,,
26,1996,1996-11-24,12,24.272,STL,,GNB,L 9-24,,,,
27,1996,1996-12-01,13,24.279,STL,@,NOR,W 26-10,,,,
28,1996,1996-12-08,14,24.286,STL,@,CHI,L 9-35,,,,
29,1996,1996-12-15,15,24.293,STL,@,ATL,W 34-27,,,,
30,1996,1996-12-21,16,24.299,STL,,NOR,W 14-13,,,,
31,1997,1997-11-23,12,25.270,STL,,CAR,L 10-16,,,,
32,1997,1997-11-30,13,25.277,STL,@,WAS,W 23-20,,,,
33,1997,1997-12-07,14,25.284,STL,@,NOR,W 34-27,,,,
34,1997,1997-12-14,15,25.291,STL,,CHI,L 10-13,,,,
35,1997,1997-12-20,16,25.297,STL,@,CAR,W 30-18,,,,
36,1998,1998-09-06,1,26.192,STL,,NOR,L 17-24,,,,
37,1998,1998-09-13,2,26.199,STL,,MIN,L 31-38,,,,
38,1998,1998-09-20,3,26.206,STL,@,BUF,W 34-33,,,,
39,1998,1998-09-27,4,26.213,STL,,ARI,L 17-20,,,,
40,1998,1998-10-11,5,26.227,STL,,NYJ,W 30-10,,,,
41,1998,1998-10-18,6,26.234,STL,@,MIA,L 0-14,,,,
42,1998,1998-10-25,7,26.241,STL,,SFO,L 10-28,,,,
43,1998,1998-11-01,8,26.248,STL,@,ATL,L 15-37,,,,
44,1998,1998-11-08,9,26.255,STL,@,CHI,W 20-12,,,,
45,1998,1998-11-15,10,26.262,STL,@,NOR,L 3-24,,,,
46,1998,1998-11-22,11,26.269,STL,,CAR,L 20-24,,,,
47,1998,1998-11-29,12,26.276,STL,,ATL,L 10-21,,,,
48,1998,1998-12-03,13,26.280,STL,@,PHI,L 14-17,,,,
49,1998,1998-12-13,14,26.290,STL,,NWE,W 32-18,,,,
50,1998,1998-12-20,15,26.297,STL,@,CAR,L 13-20,,,,
51,1998,1998-12-27,16,26.304,STL,@,SFO,L 19-38,,,,
52,1999,1999-09-12,1,27.198,CAR,@,NOR,L 10-19,,,,
53,1999,1999-09-19,2,27.205,CAR,,JAX,L 20-22,,,,
54,1999,1999-09-26,3,27.212,CAR,,CIN,W 27-3,,,,
55,1999,1999-10-03,4,27.219,CAR,@,WAS,L 36-38,,,,
56,1999,1999-10-17,5,27.233,CAR,@,SFO,W 31-29,,,,
57,1999,1999-10-24,6,27.240,CAR,,DET,L 9-24,,,,
58,1999,1999-10-31,7,27.247,CAR,@,ATL,L 20-27,,,,
59,1999,1999-11-07,8,27.254,CAR,,PHI,W 33-7,,,,
60,1999,1999-11-14,9,27.261,CAR,@,STL,L 10-35,,,,
61,1999,1999-11-28,11,27.275,CAR,,ATL,W 34-28,,,,
62,1999,1999-12-05,12,27.282,CAR,,STL,L 21-34,,,,
63,1999,1999-12-12,13,27.289,CAR,@,GNB,W 33-31,,,,
64,1999,1999-12-18,14,27.295,CAR,,SFO,W 41-24,,,,
65,1999,2000-01-02,16,27.310,CAR,,NOR,W 45-13,,,,
