ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2016,2016-10-02,4,22.122,SEA,@,NYJ,W 27-17,*
2,2016,2016-10-16,5,22.136,SEA,,ATL,W 26-24,*
3,2016,2016-10-23,6,22.143,SEA,@,ARI,T 6-6,*
4,2016,2016-10-30,7,22.150,SEA,@,NOR,L 20-25,*
5,2016,2016-11-07,8,22.158,SEA,,BUF,W 31-25,*
6,2016,2016-11-13,9,22.164,SEA,@,NWE,W 31-24,*
7,2016,2016-11-20,10,22.171,SEA,,PHI,W 26-15,*
8,2016,2016-11-27,11,22.178,SEA,@,TAM,L 5-14,*
9,2016,2016-12-04,12,22.185,SEA,,CAR,W 40-7,*
10,2016,2016-12-11,13,22.192,SEA,@,GNB,L 10-38,*
11,2016,2016-12-15,14,22.196,SEA,,LAR,W 24-3,*
12,2016,2016-12-24,15,22.205,SEA,,ARI,L 31-34,*
13,2016,2017-01-01,16,22.213,SEA,@,SFO,W 25-23,*
14,2017,2017-09-10,1,23.100,SEA,@,GNB,L 9-17,*
15,2017,2017-09-17,2,23.107,SEA,,SFO,W 12-9,*
16,2017,2017-09-24,3,23.114,SEA,@,TEN,L 27-33,*
17,2017,2017-10-01,4,23.121,SEA,,IND,W 46-18,*
18,2017,2017-10-08,5,23.128,SEA,@,LAR,W 16-10,*
19,2017,2017-10-22,6,23.142,SEA,@,NYG,W 24-7,*
20,2017,2017-10-29,7,23.149,SEA,,HOU,W 41-38,*
21,2017,2017-11-05,8,23.156,SEA,,WAS,L 14-17,*
22,2017,2017-11-09,9,23.160,SEA,@,ARI,W 22-16,*
23,2017,2017-11-20,10,23.171,SEA,,ATL,L 31-34,*
24,2017,2017-11-26,11,23.177,SEA,@,SFO,W 24-13,*
25,2017,2017-12-03,12,23.184,SEA,,PHI,W 24-10,*
26,2017,2017-12-10,13,23.191,SEA,@,JAX,L 24-30,*
27,2017,2017-12-17,14,23.198,SEA,,LAR,L 7-42,*
28,2017,2017-12-24,15,23.205,SEA,@,DAL,W 21-12,*
29,2017,2017-12-31,16,23.212,SEA,,ARI,L 24-26,*
30,2018,2018-09-09,1,24.099,SEA,@,DEN,L 24-27,*
31,2018,2018-09-17,2,24.107,SEA,@,CHI,L 17-24,*
32,2018,2018-09-23,3,24.113,SEA,,DAL,W 24-13,*
