ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
120,1993,1993-12-06,12,29.124,PHI,@,DAL,L 17-23,,0,0,,0,0,0,0.5,0,0,0
121,1993,1993-12-12,13,29.130,PHI,,BUF,L 7-10,,0,0,,0,0,0,0.0,1,0,0
122,1993,1993-12-19,14,29.137,PHI,@,IND,W 20-10,,,,,,,,,,,
123,1993,1993-12-26,15,29.144,PHI,,NOR,W 37-26,,0,0,,0,0,0,2.0,0,0,0
124,1993,1994-01-03,16,29.152,PHI,@,SFO,W 37-34,,,,,,,,,,,
125,1994,1994-09-04,1,30.031,ARI,@,RAM,L 12-14,,0,0,,0,0,0,2.0,0,0,0
126,1994,1994-09-11,2,30.038,ARI,,NYG,L 17-20,,,,,,,,,,,
127,1994,1994-09-18,3,30.045,ARI,@,CLE,L 0-32,,,,,,,,,,,
128,1994,1994-10-02,4,30.059,ARI,,MIN,W 17-7,,,,,,,,,,,
129,1994,1994-10-09,5,30.066,ARI,@,DAL,L 3-38,,,,,,,,,,,
130,1994,1994-10-16,6,30.073,ARI,@,WAS,W 19-16,,,,,,,,,,,
131,1994,1994-10-23,7,30.080,ARI,,DAL,L 21-28,,,,,,,,,,,
132,1994,1994-10-30,8,30.087,ARI,,PIT,W 20-17,,0,0,,0,0,0,1.0,0,0,0
133,1994,1994-11-06,9,30.094,ARI,@,PHI,L 7-17,,0,0,,0,0,0,1.0,0,0,0
134,1994,1994-11-13,10,30.101,ARI,@,NYG,W 10-9,,,,,,,,,,,
135,1994,1994-11-20,11,30.108,ARI,,PHI,W 12-6,,0,0,,0,0,0,1.0,0,0,0
136,1994,1994-11-27,12,30.115,ARI,,CHI,L 16-19,,,,,,,,,,,
137,1994,1994-12-04,13,30.122,ARI,@,HOU,W 30-12,,0,0,,0,0,0,1.0,0,0,0
138,1994,1994-12-11,14,30.129,ARI,,WAS,W 17-15,,,,,,,,,,,
139,1994,1994-12-18,15,30.136,ARI,,CIN,W 28-7,,,,,,,,,,,
140,1994,1994-12-24,16,30.142,ARI,@,ATL,L 6-10,,,,,,,,,,,
141,1995,1995-09-03,1,31.030,ARI,@,WAS,L 7-27,,0,0,,0,0,0,1.0,0,0,0
142,1995,1995-09-10,2,31.037,ARI,,PHI,L 19-31,,,,,,,,,,,
143,1995,1995-09-17,3,31.044,ARI,@,DET,W 20-17,,,,,,,,,,,
144,1995,1995-09-24,4,31.051,ARI,@,DAL,L 20-34,,,,,,,,,,,
145,1995,1995-10-01,5,31.058,ARI,,KAN,L 3-24,,0,0,,0,0,0,1.0,0,0,0
146,1995,1995-10-08,6,31.065,ARI,@,NYG,L 21-27,,,,,,,,,,,
147,1995,1995-10-15,7,31.072,ARI,,WAS,W 24-20,,0,0,,0,0,0,1.0,0,0,0
148,1995,1995-10-29,8,31.086,ARI,,SEA,W 20-14,,,,,,,,,,,
149,1995,1995-11-05,9,31.093,ARI,@,DEN,L 6-38,,0,0,,0,0,0,1.0,0,0,0
150,1995,1995-11-12,10,31.100,ARI,,MIN,L 24-30,,0,0,,0,0,0,2.0,0,0,0
151,1995,1995-11-19,11,31.107,ARI,@,CAR,L 7-27,,0,0,,0,0,0,1.0,0,0,0
152,1995,1995-11-26,12,31.114,ARI,,ATL,W 40-37,,,,,,,,,,,
153,1995,1995-11-30,13,31.118,ARI,,NYG,L 6-10,,,,,,,,,,,
154,1995,1995-12-09,14,31.127,ARI,@,SDG,L 25-28,,0,0,,0,1,6,0.0,1,25,1
155,1995,1995-12-17,15,31.135,ARI,@,PHI,L 20-21,,0,0,,0,0,0,2.0,0,0,0
156,1995,1995-12-25,16,31.143,ARI,,DAL,L 13-37,,0,0,,0,0,0,2.0,0,0,0
157,1996,1996-09-01,1,32.028,JAX,,PIT,W 24-9,,0,0,,0,0,0,1.0,0,0,0
158,1996,1996-09-08,2,32.035,JAX,,HOU,L 27-34,,,,,,,,,,,
159,1996,1996-09-15,3,32.042,JAX,@,OAK,L 3-17,,,,,,,,,,,
160,1996,1996-09-22,4,32.049,JAX,@,NWE,L 25-28,,0,0,,0,0,0,2.0,0,0,0
161,1996,1996-09-29,5,32.056,JAX,,CAR,W 24-14,,,,,,,,,,,
162,1996,1996-10-06,6,32.063,JAX,@,NOR,L 13-17,,,,,,,,,,,
163,1996,1996-10-13,7,32.070,JAX,,NYJ,W 21-17,,,,,,,,,,,
164,1996,1996-10-20,8,32.077,JAX,@,STL,L 14-17,,,,,,,,,,,
165,1996,1996-10-27,9,32.084,JAX,@,CIN,L 21-28,,0,0,,0,0,0,2.5,0,0,0
166,1996,1996-11-10,10,32.098,MIA,,IND,W 37-13,,,,,,,,,,,
167,1996,1996-11-10,10,32.098,JAX,,BAL,W 30-27,,0,0,,0,0,0,1.0,0,0,0
168,1996,1996-11-17,11,32.105,JAX,@,PIT,L 3-28,,,,,,,,,,,
169,1996,1996-11-24,12,32.112,JAX,@,BAL,W 28-25,,0,0,,0,0,0,1.0,0,0,0
170,1996,1996-11-24,12,32.112,NWE,,IND,W 27-13,,,,,,,,,,,
171,1996,1996-12-01,13,32.119,JAX,,CIN,W 30-27,,,,,,,,,,,
172,1996,1996-12-08,14,32.126,JAX,@,HOU,W 23-17,,,,,,,,,,,
173,1996,1996-12-15,15,32.133,JAX,,SEA,W 20-13,,,,,,,,,,,
174,1996,1996-12-22,16,32.140,JAX,,ATL,W 19-17,,,,,,,,,,,
175,1997,1997-08-31,1,33.027,JAX,@,BAL,W 28-27,,0,0,,0,0,0,2.0,0,0,0
176,1997,1997-08-31,1,33.027,MIA,,IND,W 16-10,,,,,,,,,,,
177,1997,1997-09-07,2,33.034,JAX,,NYG,W 40-13,,0,0,,0,0,0,1.0,0,0,0
178,1997,1997-09-22,3,33.049,JAX,,PIT,W 30-21,,,,,,,,,,,
179,1997,1997-09-28,4,33.055,JAX,@,WAS,L 12-24,,0,0,,0,0,0,0.5,0,0,0
180,1997,1997-10-05,5,33.062,JAX,,CIN,W 21-13,,,,,,,,,,,
181,1997,1997-10-12,6,33.069,JAX,,PHI,W 38-21,,0,0,,0,0,0,1.0,0,0,0
182,1997,1997-10-19,7,33.076,JAX,@,DAL,L 22-26,,,,,,,,,,,
183,1997,1997-10-26,8,33.083,JAX,@,PIT,L 17-23,,,,,,,,,,,
184,1997,1997-11-02,9,33.090,JAX,@,TEN,W 30-24,,0,0,,0,0,0,1.0,0,0,0
185,1997,1997-11-09,10,33.097,JAX,,KAN,W 24-10,,0,0,,0,0,0,2.0,0,0,0
186,1997,1997-11-16,11,33.104,JAX,,TEN,W 17-9,,,,,,,,,,,
187,1997,1997-11-23,12,33.111,JAX,@,CIN,L 26-31,,,,,,,,,,,
188,1997,1997-11-30,13,33.118,NWE,,IND,W 20-17,,,,,,,,,,,
189,1997,1997-12-07,14,33.125,JAX,,NWE,L 20-26,,,,,,,,,,,
190,1997,1997-12-14,15,33.132,JAX,@,BUF,W 20-14,,,,,,,,,,,
191,1997,1997-12-21,16,33.139,JAX,@,OAK,W 20-9,,0,0,,0,0,0,1.0,0,0,0
192,1998,1998-09-06,1,34.033,CIN,,TEN,L 14-23,,,,,,,,,,,
193,1998,1998-09-13,2,34.040,CIN,@,DET,W 34-28,,,,,,,,,,,
194,1998,1998-09-20,3,34.047,CIN,,GNB,L 6-13,,,,,,,,,,,
195,1998,1998-09-27,4,34.054,CIN,@,BAL,L 24-31,,0,0,,0,0,0,1.0,0,0,0
196,1998,1998-10-11,5,34.068,CIN,,PIT,W 25-20,,0,0,,0,0,0,1.0,0,0,0
197,1998,1998-10-18,6,34.075,CIN,@,TEN,L 14-44,,,,,,,,,,,
198,1998,1998-10-25,7,34.082,CIN,@,OAK,L 10-27,,0,0,,0,0,0,2.0,0,0,0
199,1998,1998-11-01,8,34.089,CIN,,DEN,L 26-33,,,,,,,,,,,
200,1998,1998-11-08,9,34.096,CIN,@,JAX,L 11-24,,,,,,,,,,,
201,1998,1998-11-15,10,34.103,CIN,@,MIN,L 3-24,,,,,,,,,,,
202,1998,1998-11-29,12,34.117,CIN,,JAX,L 17-34,,,,,,,,,,,
203,1998,1998-12-06,13,34.124,CIN,,BUF,L 20-33,,,,,,,,,,,
204,1998,1998-12-13,14,34.131,CIN,@,IND,L 26-39,,,,,,,,,,,
205,1998,1998-12-20,15,34.138,CIN,@,PIT,W 25-24,,,,,,,,,,,
206,1998,1998-12-27,16,34.145,CIN,,TAM,L 0-35,,0,0,,0,0,0,1.0,0,0,0
207,1999,1999-09-12,1,35.039,CHI,,KAN,W 20-17,,,,,,,,,,,
208,1999,1999-09-19,2,35.046,CHI,,SEA,L 13-14,,0,0,,0,0,0,1.0,0,0,0
209,1999,1999-09-26,3,35.053,CHI,@,OAK,L 17-24,,0,0,,0,0,0,3.0,0,0,0
210,1999,1999-10-03,4,35.060,CHI,,NOR,W 14-10,,0,0,,0,0,0,1.0,0,0,0
211,1999,1999-10-10,5,35.067,CHI,@,MIN,W 24-22,,,,,,,,,,,
212,1999,1999-10-17,6,35.074,CHI,,PHI,L 16-20,,,,,,,,,,,
213,1999,1999-10-24,7,35.081,CHI,@,TAM,L 3-6,,,,,,,,,,,
214,1999,1999-10-31,8,35.088,CHI,@,WAS,L 22-48,,,,,,,,,,,
215,1999,1999-11-07,9,35.095,CHI,@,GNB,W 14-13,,,,,,,,,,,
216,1999,1999-11-14,10,35.102,CHI,,MIN,L 24-27,,,,,,,,,,,
217,1999,1999-11-21,11,35.109,CHI,@,SDG,W 23-20,,,,,,,,,,,
218,1999,1999-11-25,12,35.113,CHI,@,DET,L 17-21,,,,,,,,,,,
219,1999,1999-12-05,13,35.123,CHI,,GNB,L 19-35,,0,0,,0,0,0,1.0,0,0,0
220,1999,1999-12-19,14,35.137,CHI,,DET,W 28-10,,0,0,,0,0,0,1.0,0,0,0
221,1999,1999-12-26,15,35.144,CHI,@,STL,L 12-34,,,,,,,,,,,
222,1999,2000-01-02,16,35.151,CHI,,TAM,L 6-20,,,,,,,,,,,
223,2000,2000-09-03,1,36.030,CHI,@,MIN,L 27-30,,,,,,,,,,,
224,2000,2000-09-10,2,36.037,CHI,@,TAM,L 0-41,,,,,,,,,,,
225,2000,2000-09-17,3,36.044,CHI,,NYG,L 7-14,,,,,,,,,,,
226,2000,2000-09-24,4,36.051,CHI,,DET,L 14-21,,,,,,,,,,,
227,2000,2000-10-01,5,36.058,CHI,@,GNB,W 27-24,,,,,,,,,,,
228,2000,2000-10-08,6,36.065,CHI,,NOR,L 10-31,,,,,,,,,,,
229,2000,2000-10-15,7,36.072,CHI,,MIN,L 16-28,,,,,,,,,,,
230,2000,2000-10-22,8,36.079,CHI,@,PHI,L 9-13,,,,,,,,,,,
231,2000,2000-11-05,9,36.093,CHI,,IND,W 27-24,,,,,,,,,,,
232,2000,2000-11-12,10,36.100,CHI,@,BUF,L 3-20,,,,,,,,,,,
233,2000,2000-11-19,11,36.107,CHI,,TAM,W 13-10,,,,,,,,,,,
234,2000,2000-11-26,12,36.114,CHI,@,NYJ,L 10-17,,,,,,,,,,,
235,2000,2000-12-03,13,36.121,CHI,,GNB,L 6-28,,,,,,,,,,,
236,2000,2000-12-10,14,36.128,CHI,,NWE,W 24-17,*,0,0,,0,0,0,0.5,0,0,0
237,2000,2000-12-17,15,36.135,CHI,@,SFO,L 0-17,,,,,,,,,,,
238,2000,2000-12-24,16,36.142,CHI,@,DET,W 23-20,,,,,,,,,,,
