ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-11-28,11,23.274,NWE,,NYJ,L 0-6,,,,
2,1993,1993-12-05,12,23.281,NWE,@,PIT,L 14-17,,,,
3,1993,1993-12-12,13,23.288,NWE,,CIN,W 7-2,,,,
4,1993,1993-12-19,14,23.295,NWE,@,CLE,W 20-17,,,,
5,1993,1993-12-26,15,23.302,NWE,,IND,W 38-0,,,,
6,1993,1994-01-02,16,23.309,NWE,,MIA,W 33-27,,,,
7,1995,1995-09-10,2,25.195,BUF,,CAR,W 31-9,,,,
8,1995,1995-09-17,3,25.202,BUF,,IND,W 20-14,,,,
9,1995,1995-10-02,4,25.217,BUF,@,CLE,W 22-19,,,,
10,1995,1995-10-08,5,25.223,BUF,,NYJ,W 29-10,,,,
11,1995,1995-10-15,6,25.230,BUF,,SEA,W 27-21,,,,
12,1995,1995-10-23,7,25.238,BUF,@,NWE,L 14-27,,,,
13,1995,1995-10-29,8,25.244,BUF,@,MIA,L 6-23,,,,
14,1995,1995-11-05,9,25.251,BUF,@,IND,W 16-10,,,,
15,1995,1995-11-12,10,25.258,BUF,,ATL,W 23-17,1.0,0,0,0
16,1995,1995-11-19,11,25.265,BUF,@,NYJ,W 28-26,,,,
17,1995,1995-11-26,12,25.272,BUF,,NWE,L 25-35,,,,
18,1995,1995-12-03,13,25.279,BUF,@,SFO,L 17-27,,,,
19,1995,1995-12-10,14,25.286,BUF,@,STL,W 45-27,,,,
20,1995,1995-12-17,15,25.293,BUF,,MIA,W 23-20,0.0,1,9,0
21,1995,1995-12-24,16,25.300,BUF,,HOU,L 17-28,,,,
22,1996,1996-09-01,1,26.187,BUF,@,NYG,W 23-20,,,,
23,1996,1996-09-08,2,26.194,BUF,,NWE,W 17-10,,,,
24,1996,1996-09-16,3,26.202,BUF,@,PIT,L 6-24,,,,
25,1996,1996-09-22,4,26.208,BUF,,DAL,W 10-7,,,,
26,1996,1996-10-06,5,26.222,BUF,,IND,W 16-13,,,,
27,1996,1996-10-13,6,26.229,BUF,,MIA,L 7-21,,,,
28,1996,1996-10-20,7,26.236,BUF,@,NYJ,W 25-22,,,,
29,1996,1996-10-27,8,26.243,BUF,@,NWE,L 25-28,,,,
30,1996,1996-11-03,9,26.250,BUF,,WAS,W 38-13,,,,
31,1996,1996-11-10,10,26.257,BUF,@,PHI,W 24-17,,,,
32,1996,1996-11-17,11,26.264,BUF,,CIN,W 31-17,,,,
33,1996,1996-11-24,12,26.271,BUF,,NYJ,W 35-10,0.5,0,0,0
34,1996,1996-12-01,13,26.278,BUF,@,IND,L 10-13,,,,
35,1996,1996-12-08,14,26.285,BUF,@,SEA,L 18-26,,,,
36,1996,1996-12-16,15,26.293,BUF,@,MIA,L 14-16,,,,
37,1996,1996-12-22,16,26.299,BUF,,KAN,W 20-9,,,,
