ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1963,1963-09-22,2,22.148,DAL,,CLE,L 24-41,0,0,1,23,0
2,1963,1963-10-27,7,22.183,DAL,@,PIT,L 21-27,0,0,2,18,0
3,1964,1964-11-08,9,23.195,DAL,@,NYG,W 31-21,0,0,1,3,0
4,1966,1966-10-30,7,25.186,DAL,,PIT,W 52-21,1,6,1,49,1
5,1967,1967-11-05,8,26.192,DAL,,ATL,W 37-7,1,6,1,33,1
6,1967,1967-11-23,11,26.210,DAL,,STL,W 46-21,0,0,1,12,0
7,1967,1967-12-10,13,26.227,DAL,,PHI,W 38-17,0,0,1,40,0
8,1968,1968-09-15,1,27.141,DAL,,DET,W 59-13,0,0,1,7,0
9,1968,1968-10-13,5,27.169,DAL,,PHI,W 34-14,0,0,1,3,0
10,1968,1968-11-03,8,27.190,DAL,@,NOR,W 17-3,0,0,1,7,0
11,1969,1969-10-19,5,28.175,DAL,,PHI,W 49-14,0,0,1,38,0
12,1969,1969-11-23,10,28.210,DAL,@,RAM,L 23-24,0,0,1,0,0
13,1970,1970-09-20,1,29.146,DAL,@,PHI,W 17-7,,,,,
14,1970,1970-09-27,2,29.153,DAL,,NYG,W 28-10,,,,,
15,1970,1970-10-04,3,29.160,DAL,@,STL,L 7-20,,,,,
16,1970,1970-10-11,4,29.167,DAL,,ATL,W 13-0,,,,,
17,1970,1970-10-18,5,29.174,DAL,@,MIN,L 13-54,,,,,
18,1970,1970-10-25,6,29.181,DAL,@,KAN,W 27-16,,,,,
19,1970,1970-11-01,7,29.188,DAL,,PHI,W 21-17,,,,,
20,1970,1970-11-08,8,29.195,DAL,@,NYG,L 20-23,,,,,
21,1970,1970-11-16,9,29.203,DAL,,STL,L 0-38,,,,,
22,1970,1970-11-22,10,29.209,DAL,@,WAS,W 45-21,,,,,
23,1970,1970-11-26,11,29.213,DAL,,GNB,W 16-3,,,,,
24,1970,1970-12-06,12,29.223,DAL,,WAS,W 34-0,,,,,
25,1970,1970-12-12,13,29.229,DAL,@,CLE,W 6-2,,,,,
26,1970,1970-12-20,14,29.237,DAL,,HOU,W 52-10,0,0,1,6,0
27,1971,1971-09-19,1,30.145,DAL,@,BUF,W 49-37,0,0,1,11,0
28,1971,1971-09-26,2,30.152,DAL,@,PHI,W 42-7,,,,,
29,1971,1971-10-03,3,30.159,DAL,,WAS,L 16-20,,,,,
30,1971,1971-10-11,4,30.167,DAL,,NYG,W 20-13,,,,,
31,1971,1971-10-17,5,30.173,DAL,@,NOR,L 14-24,,,,,
32,1971,1971-10-24,6,30.180,DAL,,NWE,W 44-21,,,,,
33,1971,1971-10-31,7,30.187,DAL,@,CHI,L 19-23,,,,,
34,1971,1971-11-07,8,30.194,DAL,@,STL,W 16-13,,,,,
35,1971,1971-11-14,9,30.201,DAL,,PHI,W 20-7,,,,,
36,1971,1971-11-21,10,30.208,DAL,@,WAS,W 13-0,0,0,1,23,0
37,1971,1971-11-25,11,30.212,DAL,,RAM,W 28-21,,,,,
38,1971,1971-12-04,12,30.221,DAL,,NYJ,W 52-10,,,,,
39,1971,1971-12-12,13,30.229,DAL,@,NYG,W 42-14,,,,,
40,1971,1971-12-18,14,30.235,DAL,,STL,W 31-12,,,,,
41,1972,1972-09-17,1,31.143,DAL,,PHI,W 28-6,,,,,
42,1972,1972-09-24,2,31.150,DAL,@,NYG,W 23-14,,,,,
43,1972,1972-10-01,3,31.157,DAL,@,GNB,L 13-16,,,,,
44,1972,1972-10-08,4,31.164,DAL,,PIT,W 17-13,,,,,
45,1972,1972-10-15,5,31.171,DAL,@,BAL,W 21-0,0,0,1,6,0
46,1972,1972-10-22,6,31.178,DAL,@,WAS,L 20-24,,,,,
47,1972,1972-10-30,7,31.186,DAL,,DET,W 28-24,,,,,
48,1972,1972-11-05,8,31.192,DAL,@,SDG,W 34-28,0,0,1,12,0
49,1972,1972-11-12,9,31.199,DAL,,STL,W 33-24,,,,,
50,1972,1972-11-19,10,31.206,DAL,@,PHI,W 28-7,,,,,
51,1972,1972-11-23,11,31.210,DAL,,SFO,L 10-31,,,,,
52,1972,1972-12-03,12,31.220,DAL,@,STL,W 27-6,,,,,
53,1972,1972-12-09,13,31.226,DAL,,WAS,W 34-24,,,,,
54,1972,1972-12-17,14,31.234,DAL,,NYG,L 3-23,,,,,
55,1973,1973-09-16,1,32.142,DAL,@,CHI,W 20-17,,,,,
56,1973,1973-09-24,2,32.150,DAL,,NOR,W 40-3,,,,,
57,1973,1973-09-30,3,32.156,DAL,,STL,W 45-10,,,,,
58,1973,1973-10-08,4,32.164,DAL,@,WAS,L 7-14,,,,,
59,1973,1973-10-14,5,32.170,DAL,@,RAM,L 31-37,,,,,
60,1973,1973-10-21,6,32.177,DAL,,NYG,W 45-28,0,0,1,12,0
61,1973,1973-10-28,7,32.184,DAL,@,PHI,L 16-30,,,,,
62,1973,1973-11-04,8,32.191,DAL,,CIN,W 38-10,1,6,3,49,1
63,1973,1973-11-11,9,32.198,DAL,@,NYG,W 23-10,0,0,1,4,0
64,1973,1973-11-18,10,32.205,DAL,,PHI,W 31-10,,,,,
65,1973,1973-11-22,11,32.209,DAL,,MIA,L 7-14,,,,,
66,1973,1973-12-02,12,32.219,DAL,@,DEN,W 22-10,,,,,
67,1973,1973-12-09,13,32.226,DAL,,WAS,W 27-7,,,,,
68,1973,1973-12-16,14,32.233,DAL,@,STL,W 30-3,0,0,1,13,0
69,1974,1974-09-15,1,33.141,DAL,@,ATL,W 24-0,0,0,1,10,0
70,1974,1974-09-23,2,33.149,DAL,@,PHI,L 10-13,,,,,
71,1974,1974-09-29,3,33.155,DAL,,NYG,L 6-14,,,,,
72,1974,1974-10-06,4,33.162,DAL,,MIN,L 21-23,,,,,
73,1974,1974-10-13,5,33.169,DAL,@,STL,L 28-31,,,,,
74,1974,1974-10-20,6,33.176,DAL,,PHI,W 31-24,,,,,
75,1974,1974-10-27,7,33.183,DAL,@,NYG,W 21-7,,,,,
76,1974,1974-11-03,8,33.190,DAL,,STL,W 17-14,,,,,
77,1974,1974-11-10,9,33.197,DAL,,SFO,W 20-14,,,,,
78,1974,1974-11-17,10,33.204,DAL,@,WAS,L 21-28,,,,,
79,1974,1974-11-24,11,33.211,DAL,@,HOU,W 10-0,,,,,
80,1974,1974-11-28,12,33.215,DAL,,WAS,W 24-23,,,,,
81,1974,1974-12-07,13,33.224,DAL,,CLE,W 41-17,,,,,
82,1974,1974-12-14,14,33.231,DAL,@,OAK,L 23-27,0,0,1,13,0
83,1975,1975-09-21,1,34.147,DAL,,RAM,W 18-7,0,0,1,1,0
84,1975,1975-09-28,2,34.154,DAL,,STL,W 37-31,0,0,1,38,0
85,1975,1975-10-06,3,34.162,DAL,@,DET,W 36-10,,,,,
86,1975,1975-10-12,4,34.168,DAL,@,NYG,W 13-7,,,,,
87,1975,1975-10-19,5,34.175,DAL,,GNB,L 17-19,0,0,1,10,0
88,1975,1975-10-26,6,34.182,DAL,@,PHI,W 20-17,,,,,
89,1975,1975-11-02,7,34.189,DAL,@,WAS,L 24-30,0,0,1,6,0
90,1975,1975-11-10,8,34.197,DAL,,KAN,L 31-34,,,,,
91,1975,1975-11-16,9,34.203,DAL,@,NWE,W 34-31,,,,,
92,1975,1975-11-23,10,34.210,DAL,,PHI,W 27-17,,,,,
93,1975,1975-11-30,11,34.217,DAL,,NYG,W 14-3,0,0,1,17,0
94,1975,1975-12-07,12,34.224,DAL,@,STL,L 17-31,,,,,
95,1975,1975-12-13,13,34.230,DAL,,WAS,W 31-10,0,0,1,8,0
96,1975,1975-12-21,14,34.238,DAL,@,NYJ,W 31-21,,,,,
97,1976,1976-09-12,1,35.138,DAL,,PHI,W 27-7,,,,,
98,1976,1976-09-19,2,35.145,DAL,@,NOR,W 24-6,,,,,
99,1976,1976-09-26,3,35.152,DAL,,BAL,W 30-27,,,,,
100,1976,1976-10-03,4,35.159,DAL,@,SEA,W 28-13,,,,,
101,1976,1976-10-10,5,35.166,DAL,@,NYG,W 24-14,,,,,
102,1976,1976-10-17,6,35.173,DAL,@,STL,L 17-21,,,,,
103,1976,1976-10-24,7,35.180,DAL,,CHI,W 31-21,,,,,
104,1976,1976-10-31,8,35.187,DAL,@,WAS,W 20-7,,,,,
105,1976,1976-11-07,9,35.194,DAL,,NYG,W 9-3,,,,,
106,1976,1976-11-15,10,35.202,DAL,,BUF,W 17-10,,,,,
107,1976,1976-11-21,11,35.208,DAL,@,ATL,L 10-17,,,,,
108,1976,1976-11-25,12,35.212,DAL,,STL,W 19-14,,,,,
109,1976,1976-12-05,13,35.222,DAL,@,PHI,W 26-7,,,,,
110,1976,1976-12-12,14,35.229,DAL,,WAS,L 14-27,,,,,
